CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
82,75,55.0,32.0,20.0,1356.0,2542.5,,,3.2,2.5,1.5,0.9,5.5,3.5,2.2,0.8,1912.0,1920.0,2091.0,2100.0,
83,72,55.0,24.0,10.0,0.0,2034.0,,,1.9,1.4,0.7,0.0,2.6,2.4,0.9,0.0,1823.0,1830.0,2000.0,1999.0,
84,70,58.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1636.0,1641.0,1815.0,1815.0,
85,86,46.0,8.0,30.0,1356.0,2542.5,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,2022.0,2019.0,2191.0,2197.0,
86,66,55.0,16.0,10.0,0.0,2034.0,,,2.9,0.0,1.1,0.0,4.5,0.0,1.5,0.0,1729.0,1734.0,1903.0,1907.0,
87,64,46.0,24.0,20.0,2203.5,3390.0,,,3.9,2.7,1.4,0.0,5.6,3.7,2.8,0.0,3086.0,3089.0,3260.0,3263.0,
88,65,60.0,32.0,30.0,0.0,2034.0,,,4.6,4.0,2.9,0.5,7.6,5.7,3.6,1.1,1537.0,1539.0,1721.0,1712.0,
89,56,64.0,16.0,10.0,0.0,2034.0,,,0.0,0.0,2.7,1.3,0.0,0.0,3.7,2.3,1351.0,1350.0,1516.0,1526.0,
90,60,55.0,8.0,10.0,2203.5,3390.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3114.0,3112.0,3290.0,3284.0,
91,60,60.0,32.0,10.0,0.0,2034.0,,,1.8,1.0,0.9,0.4,2.3,2.2,1.3,0.2,1442.0,1451.0,1616.0,1627.0,
92,67,85.0,32.0,20.0,0.0,2034.0,,,3.3,2.4,1.6,0.6,4.9,3.9,2.6,0.6,684.0,681.0,870.0,859.0,
93,42,58.0,24.0,40.0,0.0,2034.0,,,8.5,0.0,4.9,2.7,15.7,0.0,7.0,1.2,5.0,4.0,170.0,171.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,0.0,0.0,3.6,2.4,0.0,0.0,781.0,787.0,950.0,956.0,
95,62,80.0,32.0,30.0,0.0,2034.0,,,4.8,4.1,2.2,1.0,8.0,5.9,3.6,0.5,866.0,877.0,1053.0,1051.0,
96,62,40.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2988.0,2996.0,3174.0,3166.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,592.0,583.0,773.0,758.0,
98,58,75.0,32.0,20.0,0.0,2034.0,,,3.4,2.2,1.7,0.7,5.0,3.0,2.6,1.3,970.0,967.0,1151.0,1145.0,
99,55,80.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,400.0,397.0,567.0,572.0,
100,55,85.0,32.0,20.0,0.0,2034.0,,,3.4,2.3,2.0,0.3,5.1,3.5,1.7,1.6,497.0,491.0,673.0,665.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,,,,,
