CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
78,61,52.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.1,0.7,96.0,96.0,106.0,106.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,6.4,2.8,8.3,5.5,92.0,91.0,103.0,103.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,181.0,181.0,192.0,193.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,7.3,3.1,9.7,5.9,93.0,93.0,105.0,104.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,54.0,55.0,66.0,65.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,44.0,43.0,55.0,54.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,101.0,100.0,111.0,112.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,9.9,6.5,15.6,9.0,90.0,90.0,102.0,102.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,0.0,14.0,0.0,21.0,94.0,93.0,104.0,104.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,92.0,92.0,104.0,104.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.3,2.1,74.0,73.0,84.0,85.0,
89,26,35.0,16.0,15.0,149.5,230.0,,,4.2,1.8,5.1,3.9,175.0,175.0,187.0,187.0,
90,31,67.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.0,0.8,95.0,94.0,105.0,106.0,
91,15,19.0,8.0,1.0,92.0,172.5,,,0.0,0.4,0.0,0.6,160.0,160.0,170.0,170.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,0.5,0.3,0.6,0.6,18.0,17.0,29.0,28.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,4.7,4.1,7.6,5.6,188.0,188.0,198.0,199.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,6.7,4.1,8.6,7.6,100.0,99.0,111.0,111.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,38.0,39.0,50.0,50.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,4.4,0.0,6.6,0.0,134.0,135.0,145.0,146.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,3.4,1.4,4.7,2.5,132.0,133.0,143.0,143.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,57.0,57.0,69.0,68.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,2.2,1.4,3.3,2.1,82.0,83.0,93.0,93.0,
100,18,18.0,16.0,17.0,149.5,230.0,,,4.0,2.8,6.2,4.0,184.0,184.0,196.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
