CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
31,31,52.0,16.0,27.0,0.0,600.0,,,6.4,4.4,10.2,6.0,0.0,0.0,989.0,983.0,
32,35,69.0,8.0,23.0,0.0,600.0,,,0.0,9.2,0.0,13.8,0.0,0.0,964.0,987.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,2.8,1.6,3.7,2.9,0.0,0.0,997.0,966.0,
34,65,55.0,8.0,14.0,0.0,600.0,,,0.0,5.6,0.0,8.4,0.0,0.0,991.0,978.0,
35,63,65.0,16.0,8.0,0.0,600.0,,,2.2,1.0,2.7,2.1,0.0,0.0,970.0,954.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,0.0,0.0,953.0,981.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,0.0,0.0,988.0,998.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.1,2.3,6.6,3.0,221.0,231.0,477.0,494.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,7.5,4.9,13.4,5.2,0.0,0.0,986.0,970.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.8,1.6,0.0,0.0,981.0,998.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.3,0.7,1.9,1.1,0.0,0.0,998.0,994.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,0.0,0.0,971.0,973.0,
43,23,3.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,0.0,0.0,977.0,963.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,148.0,145.0,428.0,408.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,4.3,2.1,5.2,4.4,0.0,0.0,971.0,977.0,
46,2,48.0,16.0,1.0,0.0,600.0,,,0.3,0.1,0.3,0.3,0.0,0.0,1000.0,972.0,
47,8,56.0,8.0,27.0,0.0,600.0,,,10.8,0.0,16.2,0.0,0.0,0.0,971.0,977.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,0.0,14.4,0.0,21.6,0.0,0.0,968.0,984.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,12.0,0.0,18.0,0.0,0.0,979.0,973.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,0.0,0.0,995.0,998.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,980.0,999.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,2.5,1.1,3.4,2.0,0.0,0.0,998.0,981.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,5.6,0.0,8.4,0.0,309.0,318.0,574.0,588.0,
54,57,29.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,0.0,0.0,996.0,999.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,0.5,0.3,0.7,0.5,541.0,555.0,815.0,800.0,
56,53,12.0,16.0,6.0,0.0,600.0,,,1.7,0.7,2.2,1.4,0.0,0.0,996.0,964.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,1.7,1.1,2.8,1.4,0.0,0.0,978.0,984.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,3.9,3.3,6.3,4.5,725.0,724.0,983.0,991.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,11.2,0.0,16.8,0.0,0.0,0.0,977.0,999.0,
60,17,34.0,16.0,3.0,0.0,600.0,,,0.6,0.6,1.2,0.6,0.0,0.0,979.0,987.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,0.0,0.0,999.0,993.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,4.5,3.1,7.2,4.2,104.0,108.0,369.0,366.0,
63,27,69.0,16.0,10.0,0.0,600.0,,,2.7,1.3,4.3,1.7,0.0,0.0,980.0,977.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.9,1.5,0.0,0.0,962.0,998.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,5.2,2.8,7.7,4.3,0.0,0.0,991.0,990.0,
66,49,73.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,0.0,0.0,992.0,1000.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,10.0,0.0,15.0,0.0,205.0,225.0,481.0,473.0,
68,56,39.0,16.0,36.0,0.0,600.0,,,10.2,4.2,13.0,8.6,0.0,0.0,996.0,1000.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,2.4,0.0,3.6,0.0,108.0,98.0,350.0,370.0,
70,37,56.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,0.0,0.0,997.0,992.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,6.0,0.0,9.0,0.0,0.0,0.0,980.0,967.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,6.5,3.5,10.2,4.8,0.0,0.0,970.0,993.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,2.6,1.0,3.5,1.9,0.0,0.0,969.0,982.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,4.8,0.0,613.0,604.0,874.0,865.0,
75,49,11.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,0.0,0.0,995.0,969.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,205.0,205.0,457.0,464.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,3.2,2.4,4.8,3.6,718.0,723.0,983.0,986.0,
78,61,52.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,0.0,0.0,990.0,997.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,5.9,3.3,8.1,5.7,303.0,295.0,565.0,557.0,
80,56,37.0,16.0,6.0,0.0,600.0,,,1.4,1.0,2.3,1.3,0.0,0.0,979.0,974.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,0.0,0.0,997.0,979.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,4.2,2.2,6.9,2.7,0.0,0.0,993.0,974.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,3.0,1.4,4.5,2.1,0.0,0.0,978.0,991.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,333.0,348.0,606.0,604.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,16.4,0.0,24.6,0.0,0.0,990.0,975.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,9.7,4.3,12.8,8.2,0.0,0.0,972.0,970.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,311.0,296.0,578.0,570.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.7,1.7,0.0,0.0,989.0,970.0,
89,26,35.0,16.0,15.0,0.0,600.0,,,4.4,1.6,5.3,3.7,0.0,0.0,995.0,995.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,1.2,0.0,1.8,0.0,0.0,0.0,985.0,1000.0,
91,15,19.0,16.0,1.0,0.0,600.0,,,0.3,0.1,0.4,0.2,0.0,0.0,993.0,976.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.0,0.8,0.0,1.2,6.0,5.0,267.0,281.0,
93,18,24.0,16.0,22.0,0.0,600.0,,,6.4,2.4,8.4,4.8,0.0,0.0,992.0,988.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,10.8,0.0,16.2,0.0,0.0,0.0,980.0,1000.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,8.0,0.0,12.0,0.0,0.0,0.0,990.0,982.0,
96,22,27.0,16.0,11.0,0.0,600.0,,,2.7,1.7,4.8,1.8,0.0,0.0,983.0,977.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,3.5,1.3,4.6,2.6,0.0,0.0,985.0,991.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,0.0,0.0,971.0,997.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,2.6,1.0,3.5,1.9,259.0,258.0,520.0,517.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,6.8,0.0,10.2,0.0,725.0,703.0,985.0,975.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
