CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
22,45,10.0,8.0,18.0,0.0,138.0,,,0.0,18.0,96.0,108.0,
23,55,5.0,8.0,29.0,0.0,138.0,,,0.0,29.0,68.0,79.0,
24,65,35.0,8.0,3.0,0.0,138.0,,,3.0,0.0,0.0,200.0,
25,65,20.0,8.0,6.0,149.5,230.0,,,0.0,6.0,171.0,182.0,
26,45,30.0,8.0,17.0,0.0,138.0,,,17.0,0.0,0.0,227.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,11.1,4.9,36.0,48.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,10.3,5.7,0.0,219.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,191.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,12.7,8.3,70.0,81.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,210.0,
32,35,69.0,16.0,23.0,0.0,138.0,,,13.2,9.8,0.0,199.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,6.8,4.2,36.0,47.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,14.0,0.0,0.0,192.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,8.0,143.0,154.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,2.7,2.3,40.0,52.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,5.0,3.0,0.0,204.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,16.0,82.0,94.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,18.3,12.7,44.0,55.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,9.0,0.0,85.0,96.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,5.0,0.0,97.0,108.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,5.0,31.0,41.0,
43,23,3.0,16.0,7.0,0.0,138.0,,,4.5,2.5,0.0,188.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,12.5,5.5,68.0,79.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,10.0,6.0,32.0,43.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.6,0.4,0.0,196.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,27.0,0.0,188.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,18.8,17.2,0.0,201.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,30.0,107.0,119.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,13.0,0.0,0.0,218.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,10.0,0.0,0.0,201.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,0.0,9.0,0.0,224.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,14.0,0.0,95.0,106.0,
54,57,29.0,16.0,18.0,0.0,138.0,,,12.6,5.4,0.0,209.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,2.0,0.0,136.0,147.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,0.0,6.0,130.0,141.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,4.4,2.6,0.0,205.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,0.0,18.0,200.0,211.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,28.0,0.0,0.0,220.0,
60,17,34.0,16.0,3.0,0.0,138.0,,,1.6,1.4,0.0,202.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,0.0,13.0,0.0,206.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,13.6,5.4,58.0,68.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,10.0,0.0,191.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,9.0,72.0,83.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,13.3,6.7,51.0,62.0,
66,49,73.0,16.0,25.0,0.0,138.0,,,15.9,9.1,126.0,137.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,0.0,25.0,83.0,94.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,0.0,36.0,142.0,152.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,6.0,0.0,49.0,61.0,
70,37,56.0,16.0,5.0,149.5,230.0,,,3.1,1.9,181.0,192.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,8.5,6.5,0.0,185.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,16.7,8.3,0.0,206.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,4.9,4.1,0.0,210.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,8.0,0.0,149.0,159.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,10.4,7.6,0.0,208.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,0.0,13.0,73.0,83.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,14.0,0.0,178.0,189.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,3.0,0.0,96.0,106.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,23.0,0.0,92.0,103.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,6.0,0.0,182.0,192.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,16.7,9.3,0.0,207.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,16.0,0.0,0.0,196.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,207.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,4.2,2.8,100.0,112.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,25.0,16.0,0.0,208.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,23.6,11.4,0.0,195.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,15.4,10.6,93.0,104.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,5.5,3.5,73.0,85.0,
89,26,35.0,16.0,15.0,0.0,138.0,,,8.7,6.3,0.0,219.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,3.0,0.0,196.0,
91,15,19.0,16.0,1.0,0.0,138.0,,,0.6,0.4,0.0,212.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.4,0.6,18.0,29.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,13.5,8.5,187.0,199.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,16.8,10.2,0.0,215.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,20.0,0.0,214.0,
96,22,27.0,8.0,11.0,0.0,138.0,,,11.0,0.0,0.0,216.0,
97,25,21.0,8.0,12.0,0.0,138.0,,,0.0,12.0,0.0,219.0,
98,19,21.0,16.0,10.0,0.0,138.0,,,7.0,3.0,0.0,202.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,0.0,9.0,82.0,93.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,0.0,17.0,185.0,196.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
