CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
60,35,5.0,8.0,20.0,0.0,741.6,,,0.0,20.0,398.0,786.0,
61,50,30.0,16.0,10.0,0.0,741.6,,,5.3,4.7,357.0,772.0,
62,50,35.0,16.0,20.0,0.0,741.6,,,13.7,6.3,81.0,481.0,
63,50,40.0,8.0,50.0,0.0,741.6,,,50.0,0.0,2.0,382.0,
64,48,30.0,16.0,10.0,494.4,927.0,,,6.4,3.6,450.0,857.0,
65,48,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,12.0,399.0,
66,47,35.0,8.0,10.0,494.4,927.0,,,10.0,0.0,662.0,1032.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,10.0,400.0,
68,45,30.0,16.0,10.0,494.4,927.0,,,6.9,3.1,545.0,947.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,5.3,4.7,731.0,1144.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,17.5,12.5,217.0,638.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,123.0,513.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,292.0,677.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,305.0,708.0,
74,53,35.0,16.0,50.0,0.0,741.6,,,35.6,14.4,197.0,576.0,
75,45,65.0,8.0,20.0,803.4,1236.0,,,20.0,0.0,754.0,1143.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,6.1,3.9,42.0,425.0,
77,88,30.0,16.0,10.0,0.0,741.6,,,7.1,2.9,427.0,806.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,12.0,8.0,44.0,440.0,
79,87,30.0,16.0,10.0,494.4,927.0,,,6.2,3.8,484.0,904.0,
80,85,25.0,16.0,10.0,494.4,927.0,,,6.7,3.3,608.0,997.0,
81,85,35.0,16.0,30.0,0.0,741.6,,,19.3,10.7,29.0,417.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,12.7,7.3,214.0,591.0,
83,72,55.0,16.0,10.0,0.0,741.6,,,6.3,3.7,117.0,487.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,11.6,8.4,288.0,672.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,30.0,0.0,402.0,793.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,6.8,3.2,4.0,407.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,13.7,6.3,19.0,420.0,
88,65,60.0,16.0,30.0,494.4,927.0,,,15.4,14.6,497.0,878.0,
89,63,58.0,8.0,10.0,494.4,927.0,,,10.0,0.0,569.0,965.0,
90,60,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,13.0,402.0,
91,60,60.0,8.0,10.0,494.4,927.0,,,0.0,10.0,656.0,1058.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,0.0,20.0,193.0,589.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,23.5,16.5,289.0,681.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,10.0,0.0,123.0,523.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,17.9,12.1,36.0,402.0,
96,60,80.0,16.0,10.0,0.0,741.6,,,5.7,4.3,13.0,402.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,19.2,10.8,387.0,805.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,12.4,7.6,1.0,403.0,
99,55,80.0,8.0,10.0,494.4,927.0,,,0.0,10.0,571.0,975.0,
100,55,85.0,8.0,20.0,494.4,927.0,,,0.0,20.0,504.0,895.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
