CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
12,25,85.0,32.0,20.0,1356.0,2542.5,,,3.8,2.2,1.9,0.1,5.4,3.1,2.4,1.1,2008.0,2032.0,2370.0,2369.0,
13,22,75.0,32.0,30.0,2203.5,3390.0,,,5.5,4.0,1.9,0.6,7.5,6.2,3.3,1.1,2309.0,2293.0,2645.0,2646.0,
14,22,85.0,32.0,10.0,1356.0,2542.5,,,1.8,1.2,0.9,0.2,2.7,1.7,1.1,0.4,1945.0,1943.0,2269.0,2287.0,
15,20,80.0,24.0,40.0,1356.0,2542.5,,,9.3,0.0,4.7,2.0,13.1,0.0,7.8,3.2,2107.0,2124.0,2468.0,2471.0,
16,20,85.0,32.0,40.0,1356.0,2542.5,,,7.4,4.1,2.7,1.8,10.7,7.6,4.7,1.0,1832.0,1839.0,2175.0,2193.0,
17,18,75.0,24.0,20.0,2203.5,3390.0,,,4.8,0.0,2.1,1.0,6.9,0.0,3.7,1.4,2213.0,2228.0,2559.0,2570.0,
18,15,75.0,24.0,20.0,0.0,2034.0,,,0.0,3.6,3.0,1.4,0.0,6.4,3.7,1.8,1638.0,1637.0,1982.0,2006.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1728.0,1731.0,2091.0,2078.0,
20,30,50.0,32.0,10.0,0.0,2034.0,,,1.8,1.2,0.8,0.2,2.8,2.2,0.8,0.2,4.0,6.0,330.0,348.0,
21,30,56.0,16.0,20.0,2203.5,3390.0,,,4.4,3.6,0.0,0.0,7.1,4.9,0.0,0.0,2886.0,2872.0,3251.0,3250.0,
22,28,52.0,24.0,20.0,0.0,2034.0,,,4.2,2.7,0.0,1.1,6.6,4.9,0.0,0.5,12.0,5.0,344.0,341.0,
23,14,66.0,32.0,10.0,0.0,2034.0,,,1.7,1.3,0.9,0.2,2.6,2.2,0.9,0.2,1559.0,1556.0,1892.0,1915.0,
24,25,50.0,32.0,10.0,0.0,2034.0,,,1.7,1.2,0.8,0.3,2.7,2.0,1.0,0.3,11.0,27.0,379.0,365.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2423.0,2412.0,2751.0,2760.0,
26,8,62.0,32.0,10.0,0.0,2034.0,,,1.9,1.3,0.7,0.1,2.6,1.5,1.3,0.6,1450.0,1464.0,1798.0,1801.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,115.0,127.0,450.0,480.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,6.6,0.0,0.0,1.4,10.9,0.0,0.0,1.1,1340.0,1364.0,1699.0,1706.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,304.0,313.0,664.0,651.0,
30,20,55.0,32.0,10.0,0.0,2034.0,,,1.6,1.1,1.1,0.2,2.5,1.8,1.2,0.4,208.0,207.0,570.0,553.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,697.0,671.0,1042.0,1052.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,0.0,7.4,4.6,0.0,0.0,11.6,6.4,0.0,506.0,483.0,858.0,834.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,13.7,0.0,0.0,2.3,19.3,0.0,0.0,4.7,576.0,579.0,957.0,934.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1259.0,1240.0,1610.0,1607.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,794.0,792.0,1117.0,1122.0,
36,5,45.0,24.0,10.0,0.0,2034.0,,,2.1,1.5,0.0,0.4,3.3,2.2,0.0,0.5,1163.0,1148.0,1519.0,1520.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,6.2,0.0,0.0,1.8,10.9,0.0,0.0,1.1,881.0,878.0,1228.0,1216.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,0.0,0.0,7.4,4.6,0.0,0.0,11.2,6.8,975.0,975.0,1307.0,1308.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1053.0,1061.0,1411.0,1406.0,
40,36,18.0,32.0,10.0,1356.0,2542.5,,,2.0,1.1,0.7,0.2,2.7,1.7,1.0,0.6,1707.0,1713.0,2085.0,2074.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2665.0,2647.0,3018.0,3022.0,
42,33,32.0,24.0,20.0,2203.5,3390.0,,,5.3,0.0,2.1,0.6,7.9,0.0,3.3,0.8,2582.0,2582.0,2922.0,2912.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,3.6,0.0,0.0,0.4,5.4,0.0,0.0,0.6,2485.0,2483.0,2823.0,2840.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,0.0,2.6,1.4,0.0,0.0,3.7,2.3,0.0,1803.0,1821.0,2185.0,2154.0,
45,30,30.0,24.0,10.0,1356.0,2542.5,,,0.0,2.2,1.4,0.4,0.0,2.5,2.3,1.2,1993.0,2006.0,2370.0,2349.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1910.0,1923.0,2277.0,2252.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,0.0,2.4,1.6,0.0,0.0,3.7,2.3,0.0,2386.0,2391.0,2752.0,2736.0,
48,36,40.0,32.0,10.0,2203.5,3390.0,,,1.6,1.0,0.9,0.4,2.4,1.8,1.3,0.5,2744.0,2764.0,3125.0,3104.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,879.0,863.0,1233.0,1209.0,
50,26,32.0,24.0,10.0,1356.0,2542.5,,,1.8,1.3,0.9,0.0,2.9,1.6,1.4,0.0,2182.0,2206.0,2546.0,2564.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,,,,,
