CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
22,40,15.0,16.0,40.0,0.0,144.0,,,8.8,7.2,15.7,8.3,77.0,71.0,142.0,139.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,47.0,49.0,115.0,114.0,
24,38,15.0,8.0,10.0,96.0,180.0,,,0.0,4.0,0.0,6.0,131.0,128.0,193.0,197.0,
25,35,5.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,118.0,124.0,185.0,190.0,
26,95,30.0,8.0,30.0,96.0,180.0,,,12.0,0.0,18.0,0.0,100.0,99.0,160.0,165.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,8.0,0.0,12.0,0.0,54.0,55.0,117.0,122.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,2.5,1.5,3.6,2.4,54.0,53.0,121.0,119.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,47.0,47.0,113.0,117.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,58.0,59.0,124.0,120.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,5.2,2.8,7.6,4.4,44.0,50.0,116.0,110.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,2.9,1.1,3.7,2.3,114.0,115.0,177.0,177.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,49.0,46.0,112.0,111.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,7.3,4.7,10.9,7.1,90.0,92.0,157.0,160.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,5.0,3.0,6.9,5.1,119.0,124.0,189.0,188.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,0.0,16.0,0.0,24.0,43.0,43.0,103.0,105.0,
37,65,82.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,106.0,108.0,174.0,170.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,7.3,4.7,11.4,6.6,54.0,54.0,120.0,122.0,
39,60,80.0,16.0,10.0,0.0,144.0,,,2.3,1.7,4.3,1.7,33.0,31.0,98.0,99.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,65.0,64.0,130.0,134.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,4.9,3.1,6.9,5.1,71.0,76.0,137.0,143.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,27.0,32.0,96.0,95.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,8.0,0.0,12.0,0.0,112.0,107.0,177.0,179.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,2.4,1.6,3.8,2.2,47.0,48.0,112.0,111.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,2.1,1.9,3.9,2.1,35.0,37.0,97.0,97.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,4.0,0.0,6.0,0.0,96.0,97.0,161.0,161.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,2.8,1.2,3.6,2.4,38.0,33.0,98.0,98.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,2.5,1.5,4.0,2.0,123.0,123.0,189.0,189.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,2.3,1.7,3.7,2.3,88.0,88.0,149.0,155.0,
50,72,35.0,8.0,30.0,96.0,180.0,,,0.0,12.0,0.0,18.0,97.0,99.0,163.0,162.0,
51,55,20.0,16.0,19.0,0.0,144.0,,,4.4,3.2,7.1,4.3,62.0,68.0,132.0,132.0,
52,25,30.0,16.0,3.0,0.0,144.0,,,0.9,0.3,1.1,0.7,34.0,37.0,100.0,100.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,2.0,0.0,3.0,0.0,72.0,71.0,137.0,139.0,
54,55,60.0,8.0,16.0,96.0,180.0,,,0.0,6.4,0.0,9.6,124.0,124.0,186.0,184.0,
55,30,60.0,8.0,16.0,96.0,180.0,,,0.0,6.4,0.0,9.6,125.0,120.0,186.0,186.0,
56,50,35.0,8.0,19.0,96.0,180.0,,,7.6,0.0,11.4,0.0,113.0,110.0,181.0,175.0,
57,30,25.0,8.0,23.0,0.0,144.0,,,0.0,9.2,0.0,13.8,76.0,75.0,147.0,141.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,5.2,2.8,8.8,3.2,120.0,119.0,184.0,182.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,7.6,0.0,11.4,0.0,37.0,42.0,107.0,106.0,
60,15,60.0,16.0,17.0,156.0,240.0,,,4.0,2.8,6.3,3.9,136.0,136.0,204.0,206.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,2.4,1.2,3.1,2.3,47.0,51.0,112.0,112.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,1.2,0.0,1.8,0.0,31.0,35.0,102.0,97.0,
63,65,20.0,8.0,6.0,0.0,144.0,,,0.0,2.4,0.0,3.6,34.0,33.0,102.0,99.0,
64,45,30.0,8.0,17.0,0.0,144.0,,,6.8,0.0,10.2,0.0,35.0,32.0,100.0,102.0,
65,35,40.0,16.0,16.0,0.0,144.0,,,3.6,2.8,6.7,2.9,9.0,11.0,76.0,73.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,6.4,0.0,9.6,0.0,113.0,118.0,182.0,180.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,3.6,0.0,5.4,53.0,53.0,121.0,121.0,
68,40,60.0,16.0,21.0,96.0,180.0,,,5.6,2.8,7.6,5.0,125.0,128.0,191.0,193.0,
69,31,52.0,8.0,27.0,0.0,144.0,,,10.8,0.0,16.2,0.0,23.0,26.0,86.0,89.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,5.7,3.5,8.7,5.1,145.0,150.0,215.0,211.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,8.4,44.0,50.0,115.0,115.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,2.0,1.2,2.7,2.1,27.0,23.0,90.0,92.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,1.1,0.9,2.0,1.0,60.0,58.0,126.0,124.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,3.2,0.0,4.8,0.0,126.0,123.0,191.0,188.0,
75,5,5.0,8.0,16.0,0.0,144.0,,,0.0,6.4,0.0,9.6,56.0,56.0,121.0,124.0,
76,60,12.0,16.0,31.0,0.0,144.0,,,7.8,4.6,11.6,7.0,58.0,55.0,122.0,122.0,
77,23,3.0,16.0,7.0,96.0,180.0,,,1.7,1.1,2.6,1.6,119.0,117.0,180.0,186.0,
78,8,56.0,8.0,27.0,0.0,144.0,,,0.0,10.8,0.0,16.2,70.0,69.0,135.0,135.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,6.9,5.1,9.8,8.2,72.0,71.0,140.0,136.0,
80,47,47.0,8.0,13.0,156.0,240.0,,,0.0,5.2,0.0,7.8,161.0,156.0,222.0,222.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,2.2,1.8,4.3,1.7,70.0,67.0,135.0,135.0,
82,27,43.0,8.0,9.0,0.0,144.0,,,0.0,3.6,0.0,5.4,22.0,22.0,88.0,91.0,
83,37,31.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,8.4,17.0,18.0,86.0,85.0,
84,57,29.0,16.0,18.0,0.0,144.0,,,4.9,2.3,6.8,4.0,79.0,78.0,143.0,147.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,0.8,0.0,1.2,0.0,69.0,72.0,132.0,137.0,
86,21,24.0,16.0,28.0,0.0,144.0,,,6.8,4.4,9.9,6.9,69.0,71.0,135.0,136.0,
87,12,24.0,16.0,13.0,0.0,144.0,,,2.6,2.6,4.4,3.4,69.0,70.0,137.0,139.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,5.2,2.4,6.2,5.2,51.0,47.0,112.0,112.0,
89,67,5.0,8.0,25.0,96.0,180.0,,,0.0,10.0,0.0,15.0,113.0,116.0,181.0,180.0,
90,37,47.0,8.0,6.0,0.0,144.0,,,2.4,0.0,3.6,0.0,71.0,69.0,135.0,137.0,
91,49,42.0,8.0,13.0,156.0,240.0,,,5.2,0.0,7.8,0.0,152.0,150.0,216.0,215.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,3.8,1.8,5.2,3.2,8.0,8.0,74.0,75.0,
93,61,52.0,8.0,3.0,156.0,240.0,,,1.2,0.0,1.8,0.0,148.0,148.0,210.0,212.0,
94,57,48.0,8.0,23.0,0.0,144.0,,,9.2,0.0,13.8,0.0,75.0,74.0,146.0,141.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,1.6,0.8,2.2,1.4,19.0,16.0,86.0,85.0,
96,55,54.0,16.0,26.0,96.0,180.0,,,6.6,3.8,8.7,6.9,116.0,114.0,178.0,183.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,0.0,14.0,0.0,21.0,102.0,102.0,169.0,168.0,
98,26,52.0,16.0,9.0,0.0,144.0,,,2.3,1.3,3.8,1.6,29.0,26.0,94.0,91.0,
99,26,35.0,8.0,15.0,0.0,144.0,,,6.0,0.0,9.0,0.0,57.0,60.0,126.0,126.0,
100,31,67.0,8.0,3.0,156.0,240.0,,,1.2,0.0,1.8,0.0,145.0,147.0,210.0,216.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
