CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
20,45,65.0,16.0,9.0,92.0,172.5,,,2.2,1.4,3.3,2.1,103.0,104.0,157.0,157.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.0,2.6,31.0,37.0,96.0,99.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,4.5,2.7,7.6,3.2,73.0,70.0,128.0,127.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.2,4.4,10.4,7.0,41.0,40.0,103.0,107.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,0.7,0.5,1.2,0.6,123.0,124.0,195.0,195.0,
25,65,20.0,16.0,6.0,92.0,172.5,,,1.6,0.8,2.3,1.3,114.0,121.0,190.0,188.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,0.0,6.8,0.0,10.2,110.0,110.0,162.0,163.0,
27,35,40.0,16.0,16.0,0.0,138.0,,,3.9,2.5,6.7,2.9,2.0,4.0,81.0,78.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,3.9,2.5,7.0,2.6,7.0,4.0,80.0,81.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,32.0,31.0,101.0,103.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,4.6,3.8,8.3,4.3,49.0,48.0,107.0,103.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,5.5,5.3,9.6,6.6,20.0,20.0,87.0,91.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,9.2,0.0,13.8,0.0,112.0,111.0,178.0,176.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.4,2.0,3.6,3.0,22.0,23.0,96.0,92.0,
34,65,55.0,16.0,14.0,92.0,172.5,,,3.0,2.6,5.7,2.7,96.0,93.0,149.0,150.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,114.0,114.0,179.0,178.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,35.0,38.0,113.0,119.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,2.1,1.1,2.8,2.0,108.0,113.0,167.0,164.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,59.0,59.0,120.0,116.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,12.4,0.0,18.6,32.0,30.0,117.0,116.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,2.0,1.6,3.0,2.4,63.0,61.0,118.0,114.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.2,0.8,2.0,1.0,71.0,67.0,134.0,131.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,23.0,22.0,97.0,94.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,1.7,1.1,2.8,1.4,109.0,105.0,163.0,163.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,41.0,43.0,104.0,106.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,27.0,25.0,99.0,104.0,
46,2,48.0,16.0,1.0,92.0,172.5,,,0.3,0.1,0.4,0.2,88.0,91.0,152.0,152.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,31.0,33.0,111.0,106.0,
48,13,52.0,8.0,36.0,92.0,172.5,,,0.0,14.4,0.0,21.6,122.0,121.0,197.0,196.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,89.0,90.0,132.0,134.0,
50,47,47.0,16.0,13.0,92.0,172.5,,,3.3,1.9,4.8,3.0,98.0,98.0,160.0,155.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
