CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
17,0,45.0,8.0,20.0,96.0,180.0,,,0.0,8.0,0.0,12.0,146.0,147.0,180.0,179.0,
18,44,5.0,16.0,20.0,0.0,144.0,,,5.8,2.2,7.7,4.3,0.0,0.0,200.0,190.0,
19,42,10.0,16.0,40.0,0.0,144.0,,,10.1,5.9,14.1,9.9,0.0,0.0,201.0,200.0,
20,42,15.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,196.0,204.0,
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,194.0,186.0,
22,40,15.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,91.0,89.0,125.0,122.0,
23,38,5.0,16.0,30.0,0.0,144.0,,,6.3,5.7,11.1,6.9,63.0,63.0,98.0,98.0,
24,38,15.0,16.0,10.0,0.0,144.0,,,2.5,1.5,4.2,1.8,0.0,0.0,199.0,208.0,
25,35,5.0,8.0,20.0,156.0,240.0,,,8.0,0.0,12.0,0.0,152.0,153.0,186.0,187.0,
26,95,30.0,16.0,30.0,0.0,144.0,,,7.6,4.4,10.5,7.5,0.0,0.0,186.0,171.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,62.0,61.0,95.0,94.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,2.8,1.2,3.3,2.7,0.0,0.0,185.0,189.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,177.0,177.0,
30,88,30.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,73.0,71.0,107.0,105.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,4.6,3.4,7.2,4.8,0.0,0.0,189.0,183.0,
32,87,30.0,16.0,10.0,0.0,144.0,,,2.5,1.5,4.0,2.0,0.0,0.0,181.0,187.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.9,1.1,3.9,2.1,49.0,50.0,81.0,82.0,
34,85,35.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,185.0,190.0,
35,67,85.0,16.0,20.0,96.0,180.0,,,5.6,2.4,6.4,5.6,137.0,137.0,172.0,171.0,
36,65,85.0,8.0,40.0,0.0,144.0,,,16.0,0.0,24.0,0.0,43.0,41.0,74.0,75.0,
37,65,82.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.7,2.3,0.0,0.0,189.0,190.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,7.3,4.7,10.9,7.1,72.0,75.0,108.0,107.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,37.0,36.0,68.0,68.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,6.8,5.2,9.9,8.1,83.0,85.0,118.0,118.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,4.9,3.1,7.8,4.2,91.0,89.0,124.0,125.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,33.0,31.0,63.0,63.0,
43,55,85.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,206.0,206.0,
44,55,82.0,16.0,10.0,0.0,144.0,,,2.5,1.5,4.0,2.0,64.0,63.0,95.0,97.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,2.5,1.5,4.3,1.7,37.0,37.0,67.0,67.0,
46,18,80.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,204.0,198.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,2.4,1.6,4.1,1.9,0.0,0.0,204.0,194.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,201.0,202.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,103.0,102.0,135.0,136.0,
50,72,35.0,16.0,30.0,0.0,144.0,,,8.2,3.8,10.7,7.3,0.0,0.0,211.0,202.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
