CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
48,13,52.0,16.0,36.0,0.0,138.0,,,10.0,4.4,14.0,7.6,0.0,0.0,199.0,199.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,7.2,4.8,11.5,6.5,95.0,96.0,130.0,130.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,216.0,204.0,
51,49,58.0,16.0,10.0,0.0,138.0,,,2.7,1.3,3.8,2.2,78.0,75.0,110.0,109.0,
52,27,43.0,16.0,9.0,0.0,138.0,,,2.4,1.2,3.5,1.9,0.0,0.0,221.0,215.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,5.6,0.0,8.4,0.0,82.0,82.0,116.0,116.0,
54,57,29.0,16.0,18.0,92.0,172.5,,,4.9,2.3,7.0,3.8,127.0,129.0,163.0,161.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.0,0.8,0.0,1.2,126.0,125.0,157.0,158.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,2.4,0.0,3.6,0.0,117.0,118.0,151.0,151.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,1.6,1.2,2.9,1.3,88.0,90.0,124.0,122.0,
58,36,26.0,16.0,18.0,149.5,230.0,,,5.4,1.8,7.4,3.4,177.0,178.0,212.0,212.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,11.2,0.0,16.8,0.0,0.0,0.0,203.0,202.0,
60,17,34.0,8.0,3.0,149.5,230.0,,,1.2,0.0,1.8,0.0,149.0,149.0,185.0,185.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,63.0,63.0,97.0,96.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,47.0,45.0,80.0,79.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,31.0,31.0,67.0,67.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,62.0,63.0,94.0,93.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,4.6,3.4,7.4,4.6,47.0,46.0,79.0,80.0,
66,49,73.0,8.0,25.0,92.0,172.5,,,0.0,10.0,0.0,15.0,116.0,115.0,148.0,149.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,72.0,70.0,106.0,104.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,14.4,0.0,21.6,0.0,131.0,130.0,162.0,164.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,1.2,1.2,2.2,1.4,40.0,40.0,72.0,71.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,0.0,2.0,0.0,3.0,168.0,167.0,201.0,198.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,6.0,0.0,9.0,0.0,66.0,66.0,98.0,99.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,0.0,0.0,197.0,201.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,65.0,68.0,98.0,100.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,138.0,138.0,171.0,169.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,7.2,0.0,10.8,0.0,0.0,0.0,199.0,197.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,3.1,2.1,5.0,2.8,60.0,60.0,95.0,94.0,
77,53,43.0,16.0,14.0,149.5,230.0,,,3.5,2.1,5.0,3.4,167.0,169.0,202.0,202.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.2,0.6,85.0,85.0,118.0,116.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,6.5,2.7,9.3,4.5,80.0,81.0,114.0,113.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,2.4,0.0,3.6,0.0,167.0,166.0,198.0,200.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,6.1,4.3,8.8,6.8,84.0,82.0,117.0,117.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,0.0,0.0,207.0,210.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,3.2,1.2,4.2,2.4,0.0,0.0,198.0,207.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,90.0,88.0,121.0,123.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,11.3,5.1,16.9,7.7,0.0,0.0,201.0,198.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,8.4,5.6,14.5,6.5,83.0,83.0,114.0,115.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,83.0,80.0,115.0,113.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,63.0,64.0,94.0,95.0,
89,26,35.0,8.0,15.0,149.5,230.0,,,0.0,6.0,0.0,9.0,166.0,163.0,196.0,197.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,1.2,0.0,1.8,0.0,83.0,82.0,116.0,116.0,
91,15,19.0,16.0,1.0,0.0,138.0,,,0.3,0.1,0.4,0.2,0.0,0.0,207.0,201.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,0.8,0.0,1.2,0.0,16.0,18.0,49.0,50.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,6.3,2.5,8.4,4.8,167.0,169.0,201.0,199.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,0.0,0.0,207.0,220.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,0.0,0.0,205.0,206.0,
96,22,27.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.3,2.3,0.0,0.0,224.0,223.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,2.8,2.0,4.9,2.3,120.0,123.0,154.0,154.0,
98,19,21.0,16.0,10.0,0.0,138.0,,,2.4,1.6,4.1,1.9,0.0,0.0,213.0,212.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,73.0,71.0,104.0,104.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,0.0,6.8,0.0,10.2,163.0,164.0,198.0,197.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
