CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
26,45,30.0,16.0,17.0,92.0,172.5,,,3.9,2.9,0.0,0.0,5.9,4.3,0.0,0.0,114.0,113.0,159.0,157.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.9,1.9,1.1,0.5,4.3,2.6,1.7,0.9,2.0,2.0,156.0,166.0,
28,41,37.0,32.0,16.0,0.0,138.0,,,3.0,2.0,1.1,0.3,4.2,3.0,2.0,0.4,3.0,4.0,83.0,80.0,
29,64,42.0,32.0,9.0,0.0,138.0,,,1.6,1.1,0.5,0.4,2.6,1.5,0.9,0.4,35.0,34.0,102.0,103.0,
30,40,60.0,32.0,21.0,0.0,138.0,,,3.5,2.9,1.8,0.3,5.6,3.7,1.9,1.5,20.0,22.0,127.0,126.0,
31,31,52.0,24.0,27.0,0.0,138.0,,,0.0,6.0,4.0,0.9,0.0,8.7,5.0,2.5,24.0,20.0,89.0,86.0,
32,35,69.0,24.0,23.0,92.0,172.5,,,0.0,4.5,3.5,1.2,0.0,6.7,4.6,2.5,113.0,116.0,180.0,179.0,
33,53,52.0,24.0,11.0,0.0,138.0,,,2.1,1.5,0.8,0.0,2.8,2.1,1.6,0.0,24.0,16.0,186.0,193.0,
34,65,55.0,8.0,14.0,92.0,172.5,,,0.0,0.0,0.0,5.6,0.0,0.0,0.0,8.4,96.0,100.0,144.0,145.0,
35,63,65.0,32.0,8.0,0.0,138.0,,,1.4,1.1,0.4,0.3,2.2,1.7,0.9,0.1,45.0,38.0,185.0,182.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,32.0,27.0,180.0,185.0,
37,20,20.0,24.0,8.0,92.0,172.5,,,1.6,1.4,0.0,0.2,2.3,1.9,0.0,0.6,114.0,114.0,161.0,163.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,31.0,39.0,145.0,152.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,0.0,0.0,12.4,0.0,0.0,0.0,18.6,30.0,29.0,197.0,193.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,0.0,0.0,5.4,0.0,0.0,45.0,46.0,134.0,129.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,43.0,39.0,169.0,168.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,0.0,1.1,0.9,0.0,0.0,1.9,1.1,0.0,24.0,11.0,179.0,179.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,0.0,0.0,2.0,0.8,0.0,0.0,2.6,1.6,114.0,111.0,161.0,159.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,0.0,0.0,5.8,1.4,0.0,0.0,6.6,4.2,31.0,26.0,145.0,140.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,21.0,15.0,192.0,189.0,
46,2,48.0,16.0,1.0,92.0,172.5,,,0.0,0.2,0.2,0.0,0.0,0.3,0.2,0.1,90.0,89.0,153.0,153.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,26.0,25.0,116.0,117.0,
48,13,52.0,32.0,36.0,92.0,172.5,,,6.3,4.2,3.3,0.6,8.9,6.1,4.7,1.9,124.0,123.0,193.0,196.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,10.3,0.0,0.0,1.7,17.1,0.0,0.0,0.9,90.0,90.0,134.0,135.0,
50,47,47.0,8.0,13.0,92.0,172.5,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,103.0,102.0,152.0,153.0,
51,49,58.0,24.0,10.0,0.0,138.0,,,0.0,2.1,1.0,0.9,0.0,3.4,2.3,0.3,63.0,66.0,121.0,119.0,
52,27,43.0,32.0,9.0,0.0,138.0,,,1.6,1.2,0.7,0.1,2.3,1.4,1.1,0.6,20.0,25.0,94.0,94.0,
53,37,31.0,24.0,14.0,0.0,138.0,,,2.6,2.3,0.0,0.7,4.7,3.1,0.0,0.6,57.0,61.0,141.0,138.0,
54,57,29.0,32.0,18.0,92.0,172.5,,,3.0,2.0,1.4,0.8,4.6,3.3,1.9,1.0,119.0,119.0,169.0,172.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,66.0,65.0,196.0,192.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,75.0,70.0,198.0,195.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,72.0,75.0,137.0,138.0,
58,36,26.0,16.0,18.0,92.0,172.5,,,0.0,0.0,5.9,1.3,0.0,0.0,8.6,2.2,71.0,76.0,216.0,211.0,
59,21,24.0,24.0,28.0,0.0,138.0,,,7.5,0.0,3.4,0.3,11.4,0.0,4.6,0.8,14.0,15.0,129.0,128.0,
60,17,34.0,32.0,3.0,149.5,230.0,,,0.5,0.4,0.2,0.1,0.7,0.6,0.3,0.2,123.0,127.0,202.0,202.0,
61,12,24.0,24.0,13.0,0.0,138.0,,,2.2,2.0,1.0,0.0,3.5,2.9,1.3,0.0,55.0,55.0,102.0,105.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,18.0,24.0,175.0,170.0,
63,27,69.0,24.0,10.0,0.0,138.0,,,2.3,0.0,1.1,0.7,3.4,0.0,1.7,0.9,34.0,33.0,117.0,114.0,
64,15,77.0,24.0,9.0,0.0,138.0,,,2.1,0.0,1.0,0.4,3.2,0.0,1.4,0.8,34.0,40.0,166.0,169.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,5.6,0.0,2.4,0.0,8.9,0.0,3.1,0.0,42.0,45.0,171.0,182.0,
66,49,73.0,8.0,25.0,92.0,172.5,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,72.0,70.0,188.0,184.0,
67,67,5.0,24.0,25.0,0.0,138.0,,,6.5,0.0,2.0,1.5,9.6,0.0,4.1,1.3,38.0,34.0,153.0,156.0,
68,56,39.0,24.0,36.0,92.0,172.5,,,8.0,0.0,4.4,2.0,14.9,0.0,6.2,0.5,81.0,79.0,207.0,206.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,7.0,2.0,146.0,152.0,
70,37,56.0,8.0,5.0,0.0,138.0,,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,18.0,213.0,200.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,52.0,54.0,106.0,109.0,
72,47,16.0,32.0,25.0,0.0,138.0,,,4.4,3.3,1.4,1.0,6.8,4.3,2.5,1.3,21.0,13.0,117.0,111.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,2.7,0.0,0.9,0.0,3.9,0.0,1.5,0.0,57.0,55.0,107.0,107.0,
74,46,13.0,24.0,8.0,92.0,172.5,,,1.4,1.3,0.5,0.0,2.5,1.5,0.8,0.0,62.0,62.0,203.0,196.0,
75,49,11.0,32.0,18.0,0.0,138.0,,,3.4,2.4,1.0,0.3,5.3,2.9,2.2,0.3,43.0,42.0,102.0,101.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,31.0,30.0,121.0,127.0,
77,53,43.0,16.0,14.0,92.0,172.5,,,2.9,2.7,0.0,0.0,5.1,3.3,0.0,0.0,62.0,60.0,212.0,213.0,
78,61,52.0,24.0,3.0,0.0,138.0,,,0.6,0.4,0.2,0.0,0.8,0.5,0.2,0.2,41.0,41.0,167.0,168.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,9.2,0.0,0.0,0.0,13.8,0.0,0.0,51.0,51.0,141.0,135.0,
80,56,37.0,24.0,6.0,92.0,172.5,,,1.2,0.7,0.6,0.0,1.6,1.4,0.6,0.0,59.0,61.0,199.0,203.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,6.7,0.0,3.7,0.0,12.0,0.0,3.6,0.0,87.0,84.0,111.0,112.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,23.0,23.0,96.0,95.0,
83,14,37.0,24.0,11.0,0.0,138.0,,,2.1,1.4,0.9,0.0,2.8,2.6,1.2,0.0,17.0,16.0,104.0,103.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,2.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,68.0,65.0,148.0,144.0,
85,16,22.0,8.0,41.0,0.0,138.0,,,0.0,16.4,0.0,0.0,0.0,24.6,0.0,0.0,70.0,70.0,118.0,118.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,0.0,8.6,5.4,0.0,0.0,12.4,8.6,0.0,78.0,79.0,119.0,121.0,
87,28,18.0,24.0,26.0,0.0,138.0,,,6.0,3.8,0.0,0.6,8.0,6.1,0.0,1.6,81.0,81.0,113.0,113.0,
88,26,52.0,32.0,9.0,0.0,138.0,,,1.5,1.2,0.5,0.4,2.2,1.5,1.1,0.5,22.0,17.0,140.0,143.0,
89,26,35.0,16.0,15.0,149.5,230.0,,,0.0,3.2,2.8,0.0,0.0,5.0,4.0,0.0,125.0,120.0,217.0,214.0,
90,31,67.0,32.0,3.0,0.0,138.0,,,0.5,0.4,0.2,0.1,0.9,0.5,0.2,0.2,75.0,71.0,123.0,127.0,
91,15,19.0,24.0,1.0,149.5,230.0,,,0.2,0.0,0.1,0.1,0.4,0.0,0.2,0.1,127.0,128.0,194.0,199.0,
92,22,22.0,32.0,2.0,0.0,138.0,,,0.3,0.2,0.2,0.1,0.5,0.4,0.2,0.1,6.0,6.0,191.0,193.0,
93,18,24.0,32.0,22.0,0.0,138.0,,,3.5,2.8,2.0,0.5,5.7,4.0,2.7,0.8,31.0,31.0,206.0,214.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,0.0,0.0,10.8,0.0,0.0,0.0,16.2,0.0,87.0,85.0,122.0,122.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,13.0,8.0,87.0,84.0,
96,22,27.0,16.0,11.0,92.0,172.5,,,2.5,1.9,0.0,0.0,4.3,2.3,0.0,0.0,115.0,117.0,160.0,164.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,3.6,0.0,1.2,0.0,5.4,0.0,1.8,0.0,118.0,119.0,153.0,154.0,
98,19,21.0,32.0,10.0,0.0,138.0,,,1.7,1.3,0.7,0.3,3.0,2.0,0.8,0.2,30.0,28.0,95.0,99.0,
99,20,26.0,24.0,9.0,0.0,138.0,,,1.6,1.2,0.8,0.0,2.6,1.7,1.1,0.0,37.0,29.0,140.0,143.0,
100,18,18.0,16.0,17.0,0.0,138.0,,,0.0,6.2,0.0,0.6,0.0,9.1,0.0,1.1,27.0,28.0,197.0,203.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
