CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,6.0,2.0,81.0,81.0,
28,41,37.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,11.0,11.0,80.0,78.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,2.6,1.0,3.3,2.1,35.0,36.0,98.0,104.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,8.4,0.0,12.6,46.0,48.0,105.0,102.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,6.8,4.0,9.9,6.3,22.0,22.0,89.0,91.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,5.4,3.8,8.2,5.6,110.0,111.0,175.0,179.0,
33,53,52.0,8.0,11.0,0.0,138.0,,,0.0,4.4,0.0,6.6,19.0,24.0,95.0,94.0,
34,65,55.0,16.0,14.0,92.0,172.5,,,3.2,2.4,4.3,4.1,90.0,93.0,148.0,149.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,112.0,113.0,179.0,181.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.1,0.9,1.9,1.1,41.0,34.0,119.0,113.0,
37,20,20.0,16.0,8.0,92.0,172.5,,,2.2,1.0,3.4,1.4,113.0,113.0,168.0,167.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,3.5,2.9,6.1,3.5,57.0,56.0,115.0,118.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,12.4,0.0,18.6,27.0,33.0,110.0,111.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,63.0,64.0,118.0,114.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,70.0,69.0,132.0,131.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,22.0,25.0,93.0,93.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,0.0,2.8,0.0,4.2,108.0,109.0,164.0,166.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,4.8,2.4,7.2,3.6,45.0,45.0,106.0,104.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,4.1,2.3,5.7,3.9,24.0,22.0,102.0,103.0,
46,2,48.0,16.0,1.0,92.0,172.5,,,0.3,0.1,0.4,0.2,86.0,87.0,152.0,153.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,7.7,3.1,9.0,7.2,32.0,28.0,112.0,106.0,
48,13,52.0,16.0,36.0,92.0,172.5,,,8.6,5.8,12.3,9.3,125.0,123.0,196.0,193.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,0.0,12.0,0.0,18.0,91.0,89.0,132.0,135.0,
50,47,47.0,16.0,13.0,92.0,172.5,,,3.1,2.1,5.3,2.5,98.0,98.0,160.0,159.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,63.0,61.0,124.0,123.0,
52,27,43.0,16.0,9.0,0.0,138.0,,,2.3,1.3,3.4,2.0,19.0,19.0,87.0,88.0,
53,37,31.0,8.0,14.0,0.0,138.0,,,0.0,5.6,0.0,8.4,71.0,71.0,128.0,126.0,
54,57,29.0,16.0,18.0,92.0,172.5,,,4.9,2.3,6.1,4.7,118.0,115.0,171.0,174.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.8,0.0,1.2,0.0,108.0,110.0,170.0,175.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,0.0,2.4,0.0,3.6,103.0,100.0,164.0,165.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,75.0,77.0,139.0,134.0,
58,36,26.0,16.0,18.0,149.5,230.0,,,4.5,2.7,6.2,4.6,145.0,140.0,210.0,215.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,0.0,11.2,0.0,16.8,10.0,13.0,108.0,107.0,
60,17,34.0,8.0,3.0,149.5,230.0,,,1.2,0.0,1.8,0.0,131.0,133.0,200.0,205.0,
61,12,24.0,16.0,13.0,0.0,138.0,,,3.8,1.4,4.5,3.3,50.0,49.0,106.0,107.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,26.0,29.0,97.0,95.0,
63,27,69.0,16.0,10.0,0.0,138.0,,,2.4,1.6,3.7,2.3,31.0,30.0,105.0,103.0,
64,15,77.0,16.0,9.0,0.0,138.0,,,2.0,1.6,3.5,1.9,47.0,42.0,108.0,107.0,
65,62,77.0,16.0,20.0,0.0,138.0,,,5.1,2.9,7.2,4.8,48.0,49.0,118.0,115.0,
66,49,73.0,16.0,25.0,92.0,172.5,,,6.4,3.6,9.4,5.6,104.0,101.0,160.0,162.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,58.0,59.0,120.0,119.0,
68,56,39.0,16.0,36.0,92.0,172.5,,,10.4,4.0,13.6,8.0,113.0,117.0,178.0,178.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,2.4,0.0,3.6,0.0,23.0,22.0,87.0,91.0,
70,37,56.0,16.0,5.0,92.0,172.5,,,1.3,0.7,2.0,1.0,115.0,119.0,202.0,201.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,6.0,0.0,9.0,0.0,52.0,53.0,112.0,111.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,0.0,10.0,0.0,15.0,16.0,21.0,96.0,99.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,2.0,1.6,3.7,1.7,54.0,55.0,113.0,114.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,1.8,1.4,2.8,2.0,119.0,117.0,188.0,188.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,4.3,2.9,6.2,4.6,43.0,39.0,107.0,102.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,3.2,2.0,5.1,2.7,49.0,48.0,106.0,108.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,5.6,0.0,8.4,0.0,136.0,135.0,201.0,204.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.2,0.6,66.0,69.0,133.0,135.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,9.2,0.0,13.8,70.0,68.0,124.0,122.0,
80,56,37.0,16.0,6.0,149.5,230.0,,,1.4,1.0,2.5,1.1,133.0,128.0,201.0,202.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,6.5,3.9,9.7,5.9,77.0,77.0,119.0,123.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,24.0,28.0,95.0,91.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,3.0,1.4,4.2,2.4,15.0,18.0,91.0,93.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,1.9,0.9,2.9,1.3,77.0,81.0,130.0,130.0,
85,16,22.0,8.0,41.0,0.0,138.0,,,0.0,16.4,0.0,24.6,68.0,70.0,126.0,123.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,8.4,5.6,11.5,9.5,74.0,73.0,127.0,125.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,6.4,4.0,10.2,5.4,75.0,76.0,116.0,119.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,45.0,46.0,110.0,107.0,
89,26,35.0,8.0,15.0,149.5,230.0,,,6.0,0.0,9.0,0.0,131.0,134.0,214.0,215.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,72.0,68.0,130.0,130.0,
91,15,19.0,16.0,1.0,149.5,230.0,,,0.2,0.2,0.4,0.2,130.0,129.0,198.0,196.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,0.4,0.4,0.8,0.4,18.0,15.0,91.0,95.0,
93,18,24.0,8.0,22.0,149.5,230.0,,,8.8,0.0,13.2,0.0,124.0,125.0,202.0,201.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,5.4,5.4,11.2,5.0,78.0,79.0,129.0,130.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,8.0,0.0,12.0,12.0,10.0,80.0,84.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,0.0,4.4,0.0,6.6,114.0,108.0,169.0,170.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,4.8,0.0,7.2,112.0,110.0,163.0,162.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,32.0,27.0,98.0,98.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,2.6,1.0,3.3,2.1,56.0,58.0,120.0,115.0,
100,18,18.0,8.0,17.0,92.0,172.5,,,6.8,0.0,10.2,0.0,118.0,123.0,201.0,200.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
