CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
70,95,30.0,16.0,30.0,0.0,741.6,,,21.3,8.7,254.0,577.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,0.0,20.0,180.0,493.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,388.0,554.0,
73,92,30.0,16.0,10.0,0.0,741.6,,,6.5,3.5,345.0,689.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,50.0,0.0,291.0,483.0,
75,45,65.0,8.0,20.0,803.4,1236.0,,,20.0,0.0,937.0,1118.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,5.9,4.1,151.0,324.0,
77,88,30.0,16.0,10.0,0.0,741.6,,,6.1,3.9,421.0,791.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,12.1,7.9,36.0,245.0,
79,87,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,549.0,836.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,0.0,10.0,696.0,888.0,
81,85,35.0,16.0,30.0,0.0,741.6,,,16.4,13.6,25.0,333.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,13.9,6.1,301.0,488.0,
83,72,55.0,16.0,10.0,0.0,741.6,,,6.0,4.0,114.0,485.0,
84,70,58.0,8.0,20.0,0.0,741.6,,,0.0,20.0,342.0,638.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,30.0,0.0,465.0,712.0,
86,66,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,64.0,347.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,11.7,8.3,25.0,259.0,
88,65,60.0,16.0,30.0,494.4,927.0,,,17.2,12.8,537.0,815.0,
89,63,58.0,8.0,10.0,494.4,927.0,,,10.0,0.0,614.0,912.0,
90,60,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,13.0,300.0,
91,60,60.0,8.0,10.0,494.4,927.0,,,10.0,0.0,750.0,973.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,0.0,20.0,208.0,595.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,26.3,13.7,432.0,561.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,10.0,0.0,225.0,404.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,20.4,9.6,158.0,276.0,
96,60,80.0,16.0,10.0,0.0,741.6,,,7.0,3.0,31.0,307.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,16.2,13.8,464.0,726.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,10.6,9.4,27.0,246.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,6.5,3.5,575.0,973.0,
100,55,85.0,16.0,20.0,494.4,927.0,,,13.6,6.4,482.0,908.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
