CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
11,35,69.0,24.0,10.0,0.0,741.6,,,0.0,2.0,1.8,0.2,0.0,3.3,1.6,1.1,443.0,443.0,510.0,507.0,
12,25,85.0,16.0,20.0,0.0,741.6,,,5.2,0.0,2.8,0.0,9.0,0.0,3.0,0.0,0.0,0.0,1121.0,1121.0,
13,22,75.0,24.0,30.0,0.0,741.6,,,5.2,4.8,2.0,0.0,8.1,6.4,3.5,0.0,28.0,27.0,94.0,92.0,
14,22,85.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,563.0,565.0,624.0,624.0,
15,20,80.0,16.0,40.0,0.0,741.6,,,9.4,6.6,0.0,0.0,14.2,9.8,0.0,0.0,380.0,381.0,432.0,430.0,
16,20,85.0,16.0,40.0,0.0,741.6,,,0.0,12.4,0.0,3.6,0.0,18.0,0.0,6.0,475.0,469.0,531.0,533.0,
17,18,75.0,24.0,20.0,0.0,741.6,,,4.5,0.0,2.3,1.1,6.9,0.0,3.7,1.4,94.0,99.0,150.0,152.0,
18,15,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,179.0,177.0,256.0,255.0,
19,15,80.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,277.0,274.0,348.0,346.0,
20,30,50.0,32.0,10.0,0.0,741.6,,,1.5,1.3,0.8,0.4,2.5,1.7,1.3,0.6,7.0,4.0,74.0,74.0,
21,30,52.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1160.0,1209.0,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,807.0,810.0,890.0,888.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,3.1,0.0,0.0,0.9,5.6,0.0,0.0,0.4,732.0,731.0,779.0,777.0,
24,25,50.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,58.0,59.0,148.0,150.0,
25,25,52.0,32.0,40.0,0.0,741.6,,,6.9,4.9,2.9,1.3,9.5,8.8,3.3,2.5,166.0,169.0,224.0,224.0,
26,25,55.0,24.0,10.0,0.0,741.6,,,2.7,0.0,0.8,0.5,3.7,0.0,1.4,0.9,0.0,0.0,1166.0,1147.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.6,0.0,1.4,0.0,4.5,0.0,1.5,0.0,260.0,259.0,319.0,316.0,
28,23,55.0,24.0,20.0,0.0,741.6,,,0.0,3.9,3.0,1.1,0.0,5.9,4.1,2.0,545.0,541.0,593.0,597.0,
29,20,50.0,24.0,10.0,0.0,741.6,,,2.7,0.0,0.7,0.6,3.9,0.0,1.4,0.6,358.0,356.0,406.0,406.0,
30,20,55.0,16.0,10.0,0.0,741.6,,,0.0,3.4,0.0,0.6,0.0,4.6,0.0,1.4,448.0,443.0,506.0,509.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,0.0,5.6,2.4,0.0,0.0,7.5,4.5,0.0,0.0,0.0,1127.0,1148.0,
32,10,40.0,16.0,30.0,0.0,741.6,,,0.0,6.9,5.1,0.0,0.0,11.6,6.4,0.0,28.0,31.0,102.0,105.0,
33,8,40.0,24.0,40.0,0.0,741.6,,,7.7,4.7,3.6,0.0,12.8,6.7,4.5,0.0,80.0,79.0,165.0,162.0,
34,8,45.0,24.0,20.0,0.0,741.6,,,0.0,4.5,2.1,1.5,0.0,6.7,4.4,0.9,0.0,0.0,1211.0,1170.0,
35,5,35.0,24.0,10.0,0.0,741.6,,,1.8,1.2,1.0,0.0,2.9,2.2,0.9,0.0,281.0,277.0,344.0,348.0,
36,5,45.0,24.0,10.0,0.0,741.6,,,1.8,1.3,0.9,0.0,2.7,1.9,1.4,0.0,664.0,660.0,716.0,716.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,0.0,4.8,3.2,0.0,0.0,7.8,4.2,0.0,0.0,0.0,1214.0,1142.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,477.0,474.0,525.0,525.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,0.0,5.4,2.6,0.0,0.0,8.8,3.2,0.0,566.0,567.0,624.0,625.0,
40,35,30.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,261.0,262.0,325.0,325.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.1,0.9,0.0,0.0,4.1,1.9,165.0,166.0,237.0,238.0,
42,33,32.0,24.0,20.0,0.0,741.6,,,0.0,4.2,2.6,1.2,0.0,6.3,4.1,1.6,67.0,65.0,152.0,157.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,0.0,2.7,1.3,0.0,0.0,3.6,2.4,0.0,16.0,15.0,86.0,86.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,353.0,354.0,417.0,417.0,
45,30,30.0,24.0,10.0,0.0,741.6,,,0.0,2.1,1.0,0.9,0.0,3.2,1.6,1.2,537.0,535.0,601.0,601.0,
46,30,32.0,24.0,30.0,0.0,741.6,,,6.8,3.9,0.0,1.3,10.5,6.2,0.0,1.2,444.0,446.0,509.0,515.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1052.0,1052.0,1128.0,1127.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.7,0.0,1.3,0.0,4.2,0.0,1.8,0.0,0.0,0.0,1142.0,1204.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,3.3,0.0,0.0,0.7,5.3,0.0,0.0,0.7,994.0,1001.0,1069.0,1067.0,
50,26,32.0,24.0,10.0,0.0,741.6,,,0.0,2.4,1.1,0.5,0.0,3.9,1.9,0.3,0.0,0.0,1200.0,1136.0,
51,25,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,722.0,720.0,788.0,790.0,
52,25,35.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1172.0,1227.0,
53,44,5.0,32.0,20.0,0.0,741.6,,,3.6,2.5,1.8,0.1,5.0,3.2,2.9,1.0,280.0,285.0,349.0,353.0,
54,42,10.0,24.0,40.0,0.0,741.6,,,7.6,7.2,0.0,1.2,11.6,9.4,0.0,3.0,178.0,181.0,264.0,257.0,
55,42,15.0,32.0,10.0,0.0,741.6,,,1.8,1.3,0.6,0.4,2.4,1.8,1.4,0.5,94.0,93.0,162.0,159.0,
56,40,5.0,32.0,30.0,0.0,741.6,,,4.9,4.1,2.1,0.9,8.8,5.5,3.4,0.3,380.0,380.0,436.0,440.0,
57,40,15.0,32.0,40.0,0.0,741.6,,,6.8,6.0,2.2,1.0,10.5,8.1,4.9,0.6,29.0,33.0,92.0,87.0,
58,38,5.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,467.0,464.0,536.0,536.0,
59,38,15.0,32.0,10.0,0.0,741.6,,,1.7,1.3,0.9,0.2,2.7,1.8,1.2,0.3,0.0,0.0,1110.0,1153.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,0.0,0.0,6.7,1.3,0.0,0.0,6.9,5.1,556.0,555.0,633.0,634.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,528.0,526.0,617.0,615.0,
62,50,35.0,16.0,20.0,0.0,741.6,,,0.0,0.0,6.0,2.0,0.0,0.0,10.4,1.6,260.0,256.0,319.0,322.0,
63,50,40.0,32.0,50.0,0.0,741.6,,,8.9,6.1,2.8,2.2,13.4,10.5,4.5,1.7,169.0,170.0,222.0,222.0,
64,48,30.0,24.0,10.0,0.0,741.6,,,1.9,1.6,0.6,0.0,2.7,2.4,0.9,0.0,626.0,631.0,694.0,696.0,
65,48,40.0,24.0,10.0,0.0,741.6,,,2.6,0.0,0.9,0.5,4.1,0.0,1.8,0.1,73.0,73.0,132.0,133.0,
66,47,35.0,24.0,10.0,494.4,927.0,,,0.0,2.1,1.6,0.3,0.0,3.8,1.9,0.3,824.0,826.0,877.0,878.0,
67,47,40.0,24.0,10.0,0.0,741.6,,,1.8,1.3,0.9,0.0,3.3,1.7,1.1,0.0,10.0,10.0,80.0,79.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,730.0,729.0,779.0,777.0,
69,45,35.0,32.0,10.0,803.4,1236.0,,,2.0,1.2,0.7,0.1,2.6,1.9,0.9,0.6,915.0,912.0,971.0,971.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,7.5,4.5,0.0,0.0,10.3,7.7,0.0,0.0,385.0,382.0,458.0,456.0,
71,95,35.0,24.0,20.0,0.0,741.6,,,0.0,4.3,3.0,0.7,0.0,6.0,3.9,2.1,293.0,293.0,366.0,361.0,
72,53,30.0,32.0,10.0,0.0,741.6,,,1.8,1.3,0.6,0.3,2.6,1.9,1.0,0.5,0.0,0.0,1222.0,1144.0,
73,92,30.0,16.0,10.0,0.0,741.6,,,3.0,0.0,1.0,0.0,4.1,0.0,1.9,0.0,470.0,476.0,557.0,557.0,
74,53,35.0,32.0,50.0,0.0,741.6,,,8.8,5.0,4.5,1.7,14.6,10.2,4.0,1.3,349.0,348.0,416.0,415.0,
75,45,65.0,16.0,20.0,0.0,741.6,,,0.0,5.4,0.0,2.6,0.0,9.4,0.0,2.6,0.0,0.0,1130.0,1207.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,2.9,0.0,1.1,0.0,3.7,0.0,2.3,0.0,201.0,197.0,262.0,264.0,
77,88,30.0,24.0,10.0,0.0,741.6,,,2.0,1.7,0.0,0.3,3.2,2.1,0.0,0.7,572.0,574.0,645.0,645.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,5.2,0.0,2.8,0.0,8.8,0.0,3.2,0.0,104.0,109.0,173.0,175.0,
79,87,30.0,16.0,10.0,0.0,741.6,,,2.1,1.9,0.0,0.0,3.2,2.8,0.0,0.0,663.0,666.0,732.0,736.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,763.0,766.0,821.0,822.0,
81,85,35.0,32.0,30.0,0.0,741.6,,,5.3,4.0,1.9,0.9,7.0,6.2,3.8,1.0,39.0,42.0,131.0,127.0,
82,75,55.0,24.0,20.0,0.0,741.6,,,5.6,0.0,1.7,0.7,8.4,0.0,3.1,0.5,0.0,0.0,1169.0,1195.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1135.0,1185.0,
84,70,58.0,24.0,20.0,0.0,741.6,,,0.0,4.4,3.2,0.4,0.0,5.6,4.2,2.2,454.0,457.0,528.0,529.0,
85,68,60.0,16.0,30.0,0.0,741.6,,,10.9,0.0,0.0,1.1,17.5,0.0,0.0,0.5,0.0,0.0,1123.0,1131.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,0.0,3.6,0.0,0.4,0.0,4.6,0.0,1.4,169.0,171.0,238.0,238.0,
87,65,55.0,24.0,20.0,0.0,741.6,,,4.0,2.5,1.5,0.0,6.0,4.0,2.1,0.0,85.0,83.0,147.0,149.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,8.8,0.0,3.2,0.0,12.2,0.0,5.8,0.0,641.0,643.0,709.0,713.0,
89,63,58.0,24.0,10.0,494.4,927.0,,,2.2,0.0,1.1,0.7,3.4,0.0,2.1,0.5,730.0,731.0,803.0,805.0,
90,60,55.0,32.0,10.0,0.0,741.6,,,1.8,1.2,0.9,0.1,2.4,1.8,1.3,0.5,18.0,19.0,86.0,86.0,
91,60,60.0,24.0,10.0,0.0,741.6,,,2.3,0.0,1.4,0.4,4.2,0.0,1.2,0.6,0.0,0.0,1126.0,1125.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,366.0,364.0,445.0,443.0,
93,65,85.0,32.0,40.0,0.0,741.6,,,7.6,4.2,3.6,0.6,10.0,8.0,5.6,0.4,475.0,472.0,518.0,522.0,
94,65,82.0,32.0,10.0,0.0,741.6,,,1.9,1.1,0.7,0.3,2.5,1.7,1.1,0.6,0.0,0.0,1142.0,1213.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,0.0,7.7,4.3,0.0,0.0,12.5,5.5,0.0,0.0,0.0,1185.0,1139.0,
96,60,80.0,32.0,10.0,0.0,741.6,,,1.8,1.1,0.8,0.4,2.6,2.0,1.3,0.1,0.0,0.0,1161.0,1147.0,
97,60,85.0,24.0,30.0,0.0,741.6,,,0.0,7.2,4.4,0.4,0.0,9.5,4.6,3.9,559.0,560.0,623.0,622.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,7.7,0.0,0.0,0.3,9.9,0.0,0.0,2.1,0.0,0.0,1212.0,1158.0,
99,55,80.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,743.0,740.0,821.0,822.0,
100,55,85.0,16.0,20.0,0.0,741.6,,,0.0,5.2,2.8,0.0,0.0,6.7,5.3,0.0,643.0,646.0,732.0,733.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
