CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
29,90,35.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,194.0,177.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,2.7,1.3,3.3,2.7,0.0,0.0,190.0,183.0,
31,88,35.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,196.0,192.0,
32,87,30.0,16.0,10.0,0.0,144.0,,,2.6,1.4,4.3,1.7,0.0,0.0,178.0,184.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.3,1.7,4.0,2.0,0.0,0.0,190.0,186.0,
34,85,35.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,0.0,0.0,191.0,197.0,
35,67,85.0,8.0,20.0,0.0,144.0,,,0.0,8.0,0.0,12.0,0.0,0.0,193.0,185.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,11.2,4.8,14.3,9.7,0.0,0.0,200.0,196.0,
37,65,82.0,16.0,10.0,0.0,144.0,,,2.4,1.6,4.4,1.6,0.0,0.0,195.0,190.0,
38,62,80.0,16.0,30.0,0.0,144.0,,,6.5,5.5,11.1,6.9,75.0,74.0,105.0,106.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,203.0,211.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,198.0,201.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,4.3,3.7,8.3,3.7,0.0,0.0,214.0,209.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,205.0,204.0,
43,55,85.0,16.0,20.0,0.0,144.0,,,5.5,2.5,7.9,4.1,0.0,0.0,210.0,206.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,63.0,62.0,94.0,94.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,211.0,195.0,
46,18,80.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,6.0,0.0,0.0,206.0,196.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,199.0,194.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,4.0,0.0,6.0,0.0,0.0,0.0,198.0,197.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,2.7,1.3,4.0,2.0,0.0,0.0,195.0,200.0,
50,72,35.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,0.0,0.0,201.0,204.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,11.4,0.0,0.0,206.0,197.0,
52,25,30.0,16.0,3.0,0.0,144.0,,,0.8,0.4,1.3,0.5,0.0,0.0,210.0,217.0,
53,20,50.0,16.0,5.0,0.0,144.0,,,1.1,0.9,1.7,1.3,91.0,91.0,122.0,121.0,
54,55,60.0,8.0,16.0,0.0,144.0,,,6.4,0.0,9.6,0.0,0.0,0.0,217.0,218.0,
55,30,60.0,8.0,16.0,96.0,180.0,,,0.0,6.4,0.0,9.6,139.0,139.0,171.0,171.0,
56,50,35.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,11.4,0.0,0.0,213.0,218.0,
57,30,25.0,16.0,23.0,0.0,144.0,,,5.9,3.3,8.4,5.4,0.0,0.0,207.0,210.0,
58,15,10.0,16.0,20.0,96.0,180.0,,,4.0,4.0,7.3,4.7,149.0,149.0,183.0,182.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,11.4,0.0,0.0,188.0,197.0,
60,15,60.0,8.0,17.0,0.0,144.0,,,0.0,6.8,0.0,10.2,0.0,0.0,204.0,216.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,2.0,1.6,3.4,2.0,0.0,0.0,225.0,223.0,
62,65,35.0,16.0,3.0,0.0,144.0,,,0.8,0.4,1.1,0.7,51.0,51.0,83.0,83.0,
63,65,20.0,16.0,6.0,0.0,144.0,,,1.4,1.0,2.1,1.5,0.0,0.0,209.0,197.0,
64,45,30.0,8.0,17.0,0.0,144.0,,,0.0,6.8,0.0,10.2,0.0,0.0,225.0,214.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,0.0,6.4,0.0,9.6,0.0,0.0,237.0,232.0,
66,41,37.0,8.0,16.0,0.0,144.0,,,6.4,0.0,9.6,0.0,0.0,0.0,220.0,226.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,3.6,0.0,5.4,67.0,68.0,103.0,100.0,
68,40,60.0,16.0,21.0,0.0,144.0,,,5.4,3.0,7.9,4.7,0.0,0.0,238.0,232.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,6.5,4.3,9.2,7.0,39.0,38.0,73.0,73.0,
70,35,69.0,16.0,23.0,0.0,144.0,,,5.1,4.1,7.2,6.6,0.0,0.0,219.0,227.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,8.4,0.0,0.0,215.0,223.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,2.1,1.1,3.2,1.6,0.0,0.0,221.0,208.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,2.0,0.0,3.0,0.0,0.0,0.0,194.0,193.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,2.1,1.1,2.6,2.2,140.0,139.0,172.0,172.0,
75,5,5.0,8.0,16.0,0.0,144.0,,,0.0,6.4,0.0,9.6,0.0,0.0,177.0,180.0,
76,60,12.0,16.0,31.0,0.0,144.0,,,8.4,4.0,11.5,7.1,73.0,75.0,106.0,106.0,
77,23,3.0,16.0,7.0,96.0,180.0,,,1.8,1.0,2.3,1.9,147.0,149.0,181.0,183.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,6.4,4.4,8.9,7.3,0.0,0.0,202.0,213.0,
79,6,68.0,8.0,30.0,0.0,144.0,,,12.0,0.0,18.0,0.0,87.0,86.0,119.0,119.0,
80,47,47.0,8.0,13.0,0.0,144.0,,,5.2,0.0,7.8,0.0,0.0,0.0,239.0,233.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,2.6,1.4,3.9,2.1,0.0,0.0,223.0,222.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,2.3,1.3,3.6,1.8,0.0,0.0,217.0,221.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,3.8,1.8,5.7,2.7,0.0,0.0,219.0,217.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,0.0,7.2,0.0,10.8,96.0,95.0,127.0,128.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,0.0,0.8,0.0,1.2,0.0,0.0,202.0,195.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,0.0,11.2,0.0,16.8,0.0,0.0,201.0,204.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,0.0,5.2,0.0,7.8,88.0,87.0,120.0,123.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,11.4,0.0,0.0,231.0,218.0,
89,67,5.0,8.0,25.0,0.0,144.0,,,0.0,10.0,0.0,15.0,0.0,0.0,191.0,192.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,1.4,1.0,2.0,1.6,0.0,0.0,229.0,236.0,
91,49,42.0,8.0,13.0,0.0,144.0,,,0.0,5.2,0.0,7.8,0.0,0.0,221.0,218.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,3.4,2.2,5.5,2.9,13.0,11.0,44.0,46.0,
93,61,52.0,16.0,3.0,0.0,144.0,,,0.8,0.4,1.2,0.6,0.0,0.0,215.0,220.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,5.7,3.5,9.2,4.6,0.0,0.0,220.0,228.0,
95,56,37.0,8.0,6.0,0.0,144.0,,,2.4,0.0,3.6,0.0,0.0,0.0,209.0,219.0,
96,55,54.0,8.0,26.0,0.0,144.0,,,0.0,10.4,0.0,15.6,0.0,0.0,220.0,229.0,
97,4,18.0,8.0,35.0,0.0,144.0,,,0.0,14.0,0.0,21.0,0.0,0.0,199.0,187.0,
98,26,52.0,16.0,9.0,0.0,144.0,,,2.1,1.5,3.9,1.5,0.0,0.0,218.0,221.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,3.7,2.3,5.8,3.2,77.0,74.0,108.0,110.0,
100,31,67.0,8.0,3.0,156.0,240.0,,,1.2,0.0,1.8,0.0,180.0,178.0,212.0,210.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
