CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
17,5,30.0,16.0,2.0,92.0,172.5,,,0.0,0.5,0.2,0.0,0.0,0.8,0.3,0.0,157.0,156.0,167.0,168.0,
18,20,40.0,32.0,12.0,0.0,138.0,,,1.8,1.7,1.1,0.2,3.0,2.1,1.6,0.4,86.0,86.0,97.0,97.0,
19,15,60.0,24.0,17.0,0.0,138.0,,,3.2,1.9,1.7,0.0,4.7,3.0,2.6,0.0,76.0,76.0,86.0,87.0,
20,45,65.0,16.0,9.0,0.0,138.0,,,0.0,0.0,3.4,0.2,0.0,0.0,4.6,0.8,126.0,125.0,136.0,137.0,
21,45,20.0,24.0,11.0,0.0,138.0,,,0.0,2.6,1.2,0.6,0.0,3.8,1.9,0.9,62.0,61.0,73.0,72.0,
22,45,10.0,16.0,18.0,0.0,138.0,,,0.0,5.1,2.1,0.0,0.0,6.7,4.1,0.0,96.0,97.0,107.0,108.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,0.0,9.0,0.0,2.6,0.0,12.0,0.0,5.4,67.0,68.0,78.0,78.0,
24,65,35.0,24.0,3.0,92.0,172.5,,,0.6,0.4,0.2,0.0,0.8,0.6,0.4,0.1,153.0,153.0,163.0,163.0,
25,65,20.0,32.0,6.0,149.5,230.0,,,1.0,0.6,0.5,0.2,1.6,1.1,0.6,0.3,171.0,172.0,183.0,182.0,
26,45,30.0,8.0,17.0,92.0,172.5,,,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,132.0,132.0,142.0,143.0,
27,35,40.0,32.0,16.0,0.0,138.0,,,2.5,2.0,1.3,0.6,4.3,2.9,1.9,0.6,37.0,36.0,48.0,48.0,
28,41,37.0,32.0,16.0,0.0,138.0,,,2.3,2.1,1.4,0.7,4.1,2.7,1.9,0.9,38.0,38.0,50.0,49.0,
29,64,42.0,24.0,9.0,0.0,138.0,,,0.0,2.0,1.0,0.6,0.0,2.9,2.3,0.2,62.0,62.0,74.0,74.0,
30,40,60.0,24.0,21.0,0.0,138.0,,,3.8,2.5,2.1,0.0,6.4,3.9,2.2,0.0,71.0,71.0,81.0,81.0,
31,31,52.0,24.0,27.0,0.0,138.0,,,5.5,4.8,0.0,0.6,8.1,6.8,0.0,1.3,50.0,50.0,61.0,61.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,9.2,0.0,0.0,0.0,13.8,0.0,0.0,0.0,141.0,140.0,152.0,151.0,
33,53,52.0,32.0,11.0,0.0,138.0,,,2.0,1.4,0.8,0.2,2.7,2.2,1.3,0.4,37.0,37.0,47.0,48.0,
34,65,55.0,24.0,14.0,0.0,138.0,,,3.5,0.0,1.5,0.6,5.4,0.0,2.5,0.5,117.0,116.0,128.0,128.0,
35,63,65.0,16.0,8.0,92.0,172.5,,,2.7,0.0,0.0,0.5,4.4,0.0,0.0,0.4,142.0,142.0,153.0,154.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.7,0.0,0.0,0.3,2.9,0.0,0.0,0.1,40.0,40.0,52.0,51.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,134.0,133.0,145.0,145.0,
38,5,5.0,32.0,16.0,0.0,138.0,,,2.8,2.1,1.3,0.2,3.9,3.3,1.9,0.5,83.0,82.0,94.0,93.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,0.0,9.9,0.0,2.5,0.0,15.6,0.0,3.0,44.0,43.0,55.0,55.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,85.0,84.0,95.0,96.0,
41,42,7.0,24.0,5.0,0.0,138.0,,,0.0,1.2,0.6,0.2,0.0,1.4,1.1,0.6,96.0,96.0,108.0,107.0,
42,24,12.0,24.0,5.0,0.0,138.0,,,1.0,0.6,0.4,0.0,1.3,1.0,0.7,0.0,31.0,30.0,42.0,42.0,
43,23,3.0,24.0,7.0,92.0,172.5,,,0.0,1.4,1.1,0.3,0.0,2.3,1.2,0.7,131.0,132.0,142.0,142.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,0.0,7.2,0.0,0.0,0.0,10.8,0.0,69.0,68.0,80.0,79.0,
45,6,38.0,32.0,16.0,0.0,138.0,,,2.5,2.1,1.4,0.4,4.1,3.4,1.4,0.7,31.0,31.0,42.0,43.0,
46,2,48.0,8.0,1.0,0.0,138.0,,,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,116.0,116.0,128.0,128.0,
47,8,56.0,24.0,27.0,0.0,138.0,,,6.6,0.0,2.6,1.6,9.9,0.0,4.5,1.7,50.0,51.0,62.0,61.0,
48,13,52.0,24.0,36.0,149.5,230.0,,,0.0,6.6,5.5,2.2,0.0,12.6,6.5,2.5,164.0,165.0,175.0,176.0,
49,6,68.0,32.0,30.0,0.0,138.0,,,5.8,3.8,2.2,0.2,7.4,6.6,2.6,1.3,107.0,107.0,119.0,118.0,
50,47,47.0,16.0,13.0,0.0,138.0,,,0.0,2.9,2.3,0.0,0.0,4.5,3.3,0.0,123.0,124.0,135.0,135.0,
51,49,58.0,32.0,10.0,0.0,138.0,,,1.7,1.1,0.9,0.3,2.5,1.7,1.2,0.6,88.0,87.0,98.0,98.0,
52,27,43.0,32.0,9.0,0.0,138.0,,,1.4,0.9,0.8,0.4,2.2,1.7,0.9,0.6,52.0,52.0,63.0,62.0,
53,37,31.0,32.0,14.0,0.0,138.0,,,2.5,1.6,0.9,0.6,4.0,2.2,1.2,1.0,95.0,94.0,105.0,105.0,
54,57,29.0,16.0,18.0,92.0,172.5,,,4.1,3.1,0.0,0.0,6.4,4.4,0.0,0.0,140.0,139.0,150.0,151.0,
55,63,23.0,24.0,2.0,92.0,172.5,,,0.5,0.0,0.2,0.1,0.8,0.0,0.4,0.1,136.0,135.0,147.0,147.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,0.0,0.0,2.4,0.0,0.0,0.0,3.6,0.0,129.0,129.0,140.0,140.0,
57,32,12.0,32.0,7.0,0.0,138.0,,,1.2,0.9,0.6,0.2,1.9,1.3,0.7,0.3,101.0,100.0,111.0,112.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,7.2,0.0,0.0,0.0,10.8,0.0,0.0,0.0,200.0,200.0,210.0,211.0,
59,21,24.0,16.0,28.0,0.0,138.0,,,0.0,8.7,0.0,2.5,0.0,12.8,0.0,4.0,17.0,18.0,28.0,28.0,
60,17,34.0,24.0,3.0,92.0,172.5,,,0.6,0.4,0.2,0.0,0.7,0.6,0.3,0.2,161.0,162.0,173.0,172.0,
61,12,24.0,16.0,13.0,0.0,138.0,,,4.7,0.0,0.0,0.5,7.2,0.0,0.0,0.6,76.0,76.0,87.0,86.0,
62,24,58.0,32.0,19.0,0.0,138.0,,,3.4,2.7,1.1,0.3,4.3,4.0,2.0,1.2,58.0,58.0,68.0,69.0,
63,27,69.0,32.0,10.0,0.0,138.0,,,1.8,1.4,0.7,0.2,2.6,1.9,0.8,0.7,33.0,33.0,44.0,44.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,72.0,73.0,83.0,83.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,51.0,51.0,61.0,61.0,
66,49,73.0,32.0,25.0,0.0,138.0,,,4.2,3.1,1.6,1.1,6.2,4.4,3.8,0.6,126.0,127.0,137.0,137.0,
67,67,5.0,32.0,25.0,0.0,138.0,,,5.0,2.7,2.0,0.4,6.2,4.8,2.9,1.0,83.0,83.0,93.0,94.0,
68,56,39.0,16.0,36.0,92.0,172.5,,,12.0,0.0,0.0,2.4,17.7,0.0,0.0,3.9,142.0,142.0,153.0,153.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,0.0,0.0,2.0,0.4,0.0,0.0,2.8,0.8,50.0,49.0,60.0,60.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,182.0,182.0,193.0,193.0,
71,57,68.0,24.0,15.0,0.0,138.0,,,3.2,1.9,0.9,0.0,3.9,3.1,2.0,0.0,76.0,77.0,88.0,87.0,
72,47,16.0,32.0,25.0,0.0,138.0,,,3.9,3.3,1.5,1.2,7.3,4.2,3.0,0.5,35.0,35.0,46.0,46.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,0.0,0.0,3.6,0.0,0.0,0.0,5.4,0.0,77.0,78.0,89.0,89.0,
74,46,13.0,32.0,8.0,92.0,172.5,,,1.2,1.0,0.6,0.3,2.2,1.8,0.7,0.1,148.0,148.0,160.0,160.0,
75,49,11.0,32.0,18.0,0.0,138.0,,,2.9,2.4,1.6,0.3,4.3,3.5,2.2,0.8,69.0,69.0,80.0,79.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,0.0,3.5,1.7,0.0,0.0,4.9,2.9,0.0,72.0,72.0,84.0,83.0,
77,53,43.0,24.0,14.0,149.5,230.0,,,2.8,2.0,0.8,0.0,3.8,2.8,1.8,0.0,178.0,179.0,189.0,189.0,
78,61,52.0,24.0,3.0,0.0,138.0,,,0.6,0.3,0.2,0.0,0.9,0.6,0.3,0.0,96.0,95.0,106.0,107.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,7.9,0.0,0.0,1.3,12.3,0.0,0.0,1.5,92.0,92.0,103.0,102.0,
80,56,37.0,16.0,6.0,149.5,230.0,,,0.0,1.9,0.0,0.5,0.0,2.7,0.0,0.9,182.0,182.0,192.0,193.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,0.0,0.0,8.7,1.7,0.0,0.0,10.5,5.1,94.0,93.0,104.0,104.0,
82,15,47.0,24.0,16.0,0.0,138.0,,,0.0,3.3,2.1,1.0,0.0,5.2,3.3,1.1,55.0,54.0,65.0,66.0,
83,14,37.0,32.0,11.0,0.0,138.0,,,1.8,1.6,0.7,0.3,2.5,2.0,1.3,0.7,43.0,44.0,54.0,54.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,2.3,0.0,0.0,0.5,3.9,0.0,0.0,0.3,100.0,100.0,112.0,111.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,11.7,0.0,4.7,0.0,16.1,0.0,8.5,0.0,91.0,90.0,101.0,102.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,0.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,93.0,93.0,105.0,104.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,0.0,10.4,0.0,0.0,0.0,15.6,0.0,93.0,93.0,104.0,104.0,
88,26,52.0,24.0,9.0,0.0,138.0,,,1.8,1.4,0.0,0.3,2.7,1.9,0.0,0.8,74.0,74.0,84.0,85.0,
89,26,35.0,24.0,15.0,149.5,230.0,,,0.0,3.2,2.1,0.6,0.0,4.7,3.3,1.0,176.0,176.0,186.0,186.0,
90,31,67.0,16.0,3.0,0.0,138.0,,,0.0,0.0,0.8,0.4,0.0,0.0,1.7,0.1,95.0,94.0,106.0,105.0,
91,15,19.0,16.0,1.0,92.0,172.5,,,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.0,160.0,159.0,171.0,170.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,0.0,0.0,0.7,0.1,0.0,0.0,0.7,0.5,17.0,18.0,29.0,29.0,
93,18,24.0,32.0,22.0,149.5,230.0,,,3.4,2.8,1.7,0.9,6.0,3.8,2.4,1.0,187.0,187.0,199.0,198.0,
94,26,27.0,32.0,27.0,0.0,138.0,,,4.8,3.5,1.4,1.2,7.2,5.4,2.3,1.3,100.0,99.0,111.0,110.0,
95,25,24.0,32.0,20.0,0.0,138.0,,,3.4,2.1,1.6,0.9,5.6,3.9,1.7,0.8,39.0,38.0,49.0,50.0,
96,22,27.0,16.0,11.0,92.0,172.5,,,4.0,0.0,0.0,0.4,5.6,0.0,0.0,1.0,134.0,134.0,146.0,145.0,
97,25,21.0,24.0,12.0,92.0,172.5,,,0.0,2.3,1.8,0.7,0.0,4.8,1.9,0.5,133.0,132.0,143.0,144.0,
98,19,21.0,32.0,10.0,0.0,138.0,,,1.8,1.3,0.6,0.3,2.5,1.8,1.2,0.5,58.0,58.0,68.0,69.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,0.0,1.9,1.7,0.0,0.0,3.0,2.4,0.0,82.0,83.0,93.0,93.0,
100,18,18.0,16.0,17.0,149.5,230.0,,,0.0,5.1,0.0,1.7,0.0,7.8,0.0,2.4,184.0,184.0,196.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
