CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
21,30,52.0,8.0,20.0,803.4,1236.0,,,0.0,8.0,0.0,12.0,886.0,883.0,997.0,996.0,
22,28,52.0,16.0,20.0,494.4,927.0,,,5.3,2.7,8.1,3.9,768.0,768.0,928.0,932.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,2.4,1.6,4.3,1.7,705.0,701.0,804.0,802.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.3,1.7,9.0,10.0,186.0,189.0,
25,25,52.0,16.0,40.0,0.0,741.6,,,9.6,6.4,17.7,6.3,131.0,132.0,252.0,261.0,
26,25,55.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.8,2.2,572.0,568.0,746.0,753.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,2.4,1.6,3.7,2.3,228.0,232.0,352.0,345.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,523.0,522.0,621.0,618.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,335.0,326.0,435.0,436.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,418.0,422.0,531.0,538.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,5.2,2.8,6.0,6.0,177.0,175.0,258.0,256.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,22.0,25.0,172.0,183.0,
33,8,40.0,16.0,40.0,0.0,741.6,,,10.1,5.9,17.3,6.7,43.0,37.0,202.0,201.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,4.9,3.1,6.2,5.8,719.0,706.0,849.0,858.0,
35,5,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,249.0,241.0,383.0,387.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,2.5,1.5,4.1,1.9,631.0,636.0,751.0,750.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,351.0,348.0,469.0,469.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,456.0,454.0,551.0,548.0,
39,0,45.0,16.0,20.0,0.0,741.6,,,5.5,2.5,8.0,4.0,527.0,526.0,658.0,655.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.2,1.8,4.2,1.8,232.0,236.0,360.0,359.0,
41,35,32.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,127.0,128.0,271.0,278.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,17.0,23.0,191.0,190.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,2.8,1.2,3.0,3.0,9.0,4.0,149.0,154.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.7,2.3,322.0,326.0,448.0,445.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.2,1.8,500.0,512.0,634.0,634.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.3,4.7,11.0,7.0,405.0,417.0,541.0,544.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.3,1.7,3.4,2.6,982.0,967.0,1127.0,1129.0,
48,28,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,592.0,594.0,736.0,734.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,4.0,0.0,6.0,0.0,961.0,964.0,1107.0,1109.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,2.7,1.3,4.3,1.7,778.0,782.0,922.0,924.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
