CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
43,55,85.0,16.0,20.0,0.0,144.0,,,0.0,5.8,0.0,2.2,0.0,8.5,0.0,3.5,0.0,0.0,207.0,201.0,
44,55,82.0,24.0,10.0,0.0,144.0,,,1.9,1.4,0.7,0.0,2.6,2.2,1.3,0.0,61.0,61.0,95.0,95.0,
45,20,82.0,24.0,10.0,0.0,144.0,,,2.0,1.4,0.6,0.0,2.8,1.9,1.2,0.0,34.0,35.0,69.0,70.0,
46,18,80.0,24.0,10.0,0.0,144.0,,,2.7,0.0,1.1,0.2,4.1,0.0,1.6,0.4,0.0,0.0,193.0,210.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,204.0,203.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,187.0,199.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,101.0,104.0,136.0,136.0,
50,72,35.0,16.0,30.0,0.0,144.0,,,11.5,0.0,0.0,0.5,15.8,0.0,0.0,2.2,0.0,0.0,209.0,208.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
