CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
36,2,60.0,16.0,5.0,0.0,600.0,,,1.4,0.6,1.7,1.3,24.0,20.0,297.0,295.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,3.2,0.0,4.8,0.0,0.0,0.0,999.0,983.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,6.4,0.0,9.6,0.0,225.0,229.0,483.0,479.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,8.2,4.2,12.8,5.8,22.0,25.0,287.0,284.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,273.0,273.0,533.0,529.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.7,1.3,327.0,326.0,597.0,589.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,1.2,0.8,2.1,0.9,7.0,4.0,289.0,285.0,
43,23,3.0,16.0,7.0,0.0,600.0,,,1.9,0.9,2.7,1.5,0.0,0.0,1000.0,958.0,
44,11,14.0,8.0,18.0,0.0,600.0,,,0.0,7.2,0.0,10.8,159.0,158.0,419.0,422.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,29.0,16.0,280.0,282.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,0.4,0.0,0.6,0.0,0.0,0.0,956.0,991.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,6.1,4.7,11.0,5.2,0.0,0.0,994.0,998.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,14.4,0.0,21.6,0.0,0.0,0.0,973.0,969.0,
49,6,68.0,16.0,30.0,400.0,750.0,,,8.2,3.8,11.2,6.8,385.0,386.0,642.0,659.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,3.1,2.1,4.9,2.9,0.0,0.0,987.0,994.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,0.0,0.0,966.0,980.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,0.0,0.0,982.0,981.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,3.5,2.1,4.2,4.2,315.0,312.0,580.0,583.0,
54,57,29.0,8.0,18.0,0.0,600.0,,,7.2,0.0,10.8,0.0,0.0,0.0,987.0,973.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,0.0,0.8,0.0,1.2,546.0,554.0,822.0,813.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,0.0,2.4,0.0,3.6,513.0,495.0,781.0,773.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,0.0,0.0,993.0,983.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,4.4,2.8,7.0,3.8,731.0,725.0,986.0,997.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,0.0,11.2,0.0,16.8,0.0,0.0,974.0,999.0,
60,17,34.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,0.0,0.0,999.0,980.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,3.2,2.0,4.9,2.9,0.0,0.0,989.0,986.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,0.0,7.6,0.0,11.4,106.0,107.0,369.0,376.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,0.0,0.0,956.0,999.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.3,2.1,133.0,131.0,416.0,409.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,38.0,39.0,312.0,313.0,
66,49,73.0,8.0,25.0,400.0,750.0,,,0.0,10.0,0.0,15.0,502.0,506.0,778.0,768.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,219.0,214.0,480.0,490.0,
68,56,39.0,16.0,36.0,400.0,750.0,,,9.1,5.3,11.7,9.9,556.0,566.0,821.0,837.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,1.5,0.9,2.2,1.4,102.0,86.0,349.0,354.0,
70,37,56.0,16.0,5.0,650.0,1000.0,,,1.3,0.7,1.9,1.1,712.0,714.0,972.0,971.0,
71,57,68.0,16.0,15.0,0.0,600.0,,,3.3,2.7,5.6,3.4,0.0,0.0,986.0,961.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,6.0,4.0,10.7,4.3,0.0,0.0,995.0,982.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.0,2.4,0.0,0.0,993.0,993.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,3.2,0.0,4.8,0.0,600.0,609.0,864.0,876.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,5.3,1.9,7.1,3.7,0.0,0.0,967.0,1000.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,210.0,206.0,473.0,465.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,3.7,1.9,5.6,2.8,714.0,725.0,991.0,989.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.1,0.7,311.0,304.0,577.0,575.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,5.3,3.9,7.3,6.5,285.0,303.0,568.0,554.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,2.4,0.0,3.6,0.0,715.0,706.0,991.0,981.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,0.0,0.0,991.0,979.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,4.4,2.0,6.4,3.2,0.0,0.0,998.0,977.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,4.4,0.0,6.6,0.0,0.0,0.0,982.0,974.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,336.0,346.0,613.0,602.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,16.4,0.0,24.6,0.0,0.0,996.0,967.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,7.9,6.1,11.2,9.8,0.0,0.0,964.0,961.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,293.0,297.0,576.0,561.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,2.6,1.0,3.7,1.7,202.0,212.0,456.0,457.0,
89,26,35.0,8.0,15.0,0.0,600.0,,,0.0,6.0,0.0,9.0,0.0,0.0,997.0,993.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.0,0.8,0.0,0.0,991.0,992.0,
91,15,19.0,8.0,1.0,0.0,600.0,,,0.4,0.0,0.6,0.0,0.0,0.0,970.0,978.0,
92,22,22.0,16.0,2.0,0.0,600.0,,,0.5,0.3,0.9,0.3,4.0,12.0,268.0,269.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,6.3,2.5,7.1,6.1,709.0,706.0,984.0,975.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,5.6,5.2,9.3,6.9,0.0,0.0,987.0,987.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,0.0,0.0,987.0,995.0,
96,22,27.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,0.0,0.0,994.0,991.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,3.0,1.8,4.2,3.0,0.0,0.0,1000.0,976.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,2.5,1.5,3.3,2.7,0.0,0.0,987.0,971.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,249.0,262.0,516.0,519.0,
100,18,18.0,16.0,17.0,650.0,1000.0,,,5.1,1.7,6.2,4.0,716.0,718.0,988.0,989.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
