CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
41,35,32.0,16.0,10.0,0.0,741.6,,,6.2,3.8,164.0,238.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,12.5,7.5,62.0,150.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,5.6,4.4,10.0,81.0,
44,32,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,354.0,416.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,539.0,601.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,0.0,30.0,445.0,512.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,1047.0,1133.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,6.4,3.6,0.0,1222.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,6.3,3.7,1000.0,1070.0,
50,26,32.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1219.0,
51,25,30.0,8.0,10.0,494.4,927.0,,,0.0,10.0,718.0,786.0,
52,25,35.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1152.0,
53,44,5.0,8.0,20.0,0.0,741.6,,,20.0,0.0,280.0,347.0,
54,42,10.0,8.0,40.0,0.0,741.6,,,0.0,40.0,186.0,260.0,
55,42,15.0,16.0,10.0,0.0,741.6,,,7.1,2.9,88.0,164.0,
56,40,5.0,8.0,30.0,0.0,741.6,,,0.0,30.0,379.0,437.0,
57,40,15.0,16.0,40.0,0.0,741.6,,,21.6,18.4,30.0,88.0,
58,38,5.0,8.0,30.0,0.0,741.6,,,0.0,30.0,467.0,539.0,
59,38,15.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1201.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,12.8,7.2,555.0,632.0,
61,50,30.0,16.0,10.0,0.0,741.6,,,7.2,2.8,526.0,617.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,258.0,318.0,
63,50,40.0,8.0,50.0,0.0,741.6,,,50.0,0.0,168.0,222.0,
64,48,30.0,16.0,10.0,0.0,741.6,,,6.5,3.5,628.0,693.0,
65,48,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,75.0,132.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,6.5,3.5,821.0,879.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,10.0,0.0,6.0,82.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,734.0,779.0,
69,45,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,910.0,971.0,
70,95,30.0,8.0,30.0,0.0,741.6,,,30.0,0.0,383.0,459.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,0.0,20.0,288.0,366.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1167.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,477.0,551.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,50.0,0.0,352.0,415.0,
75,45,65.0,8.0,20.0,0.0,741.6,,,20.0,0.0,0.0,1229.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,6.9,3.1,199.0,260.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,571.0,644.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,12.4,7.6,105.0,174.0,
79,87,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,666.0,736.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,0.0,10.0,769.0,820.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,30.0,0.0,47.0,130.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,11.5,8.5,0.0,1187.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1126.0,
84,70,58.0,8.0,20.0,0.0,741.6,,,0.0,20.0,458.0,525.0,
85,68,60.0,16.0,30.0,0.0,741.6,,,20.8,9.2,0.0,1182.0,
86,66,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,168.0,243.0,
87,65,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,80.0,148.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,16.5,13.5,644.0,713.0,
89,63,58.0,8.0,10.0,494.4,927.0,,,0.0,10.0,732.0,805.0,
90,60,55.0,16.0,10.0,0.0,741.6,,,6.2,3.8,20.0,90.0,
91,60,60.0,16.0,10.0,0.0,741.6,,,6.0,4.0,0.0,1135.0,
92,67,85.0,16.0,20.0,0.0,741.6,,,11.6,8.4,365.0,444.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,20.9,19.1,470.0,522.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1181.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,20.3,9.7,0.0,1197.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1187.0,
97,60,85.0,8.0,30.0,0.0,741.6,,,0.0,30.0,560.0,624.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,13.1,6.9,0.0,1133.0,
99,55,80.0,8.0,10.0,494.4,927.0,,,0.0,10.0,736.0,821.0,
100,55,85.0,16.0,20.0,0.0,741.6,,,13.8,6.2,647.0,727.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
