CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,397.0,396.0,471.0,471.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.7,1.7,197.0,214.0,453.0,452.0,
89,26,35.0,8.0,15.0,400.0,750.0,,,0.0,6.0,0.0,9.0,405.0,355.0,988.0,985.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,0.7,0.5,1.3,0.5,190.0,222.0,657.0,664.0,
91,15,19.0,8.0,1.0,0.0,600.0,,,0.4,0.0,0.6,0.0,187.0,173.0,971.0,975.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,0.8,0.0,1.2,0.0,10.0,18.0,169.0,173.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,5.9,2.9,7.2,6.0,668.0,675.0,990.0,987.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,5.9,4.9,10.8,5.4,177.0,190.0,800.0,797.0,
95,25,24.0,16.0,20.0,0.0,600.0,,,4.3,3.7,7.1,4.9,13.0,5.0,853.0,817.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,0.0,4.4,0.0,6.6,297.0,335.0,963.0,969.0,
97,25,21.0,8.0,12.0,400.0,750.0,,,0.0,4.8,0.0,7.2,450.0,439.0,836.0,849.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,20.0,19.0,795.0,807.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,1.9,1.7,3.2,2.2,319.0,326.0,447.0,446.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,6.8,0.0,10.2,0.0,816.0,809.0,973.0,970.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
