CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
39,0,45.0,16.0,20.0,0.0,2034.0,,,5.9,2.1,7.8,4.2,1055.0,1065.0,1419.0,1399.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1713.0,1710.0,2079.0,2066.0,
41,35,32.0,16.0,10.0,2203.5,3390.0,,,2.8,1.2,3.4,2.6,2669.0,2670.0,3026.0,3024.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,5.4,2.6,7.8,4.2,2581.0,2573.0,2931.0,2931.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,3.3,2.7,2485.0,2461.0,2845.0,2822.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1811.0,1815.0,2175.0,2170.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,2022.0,2025.0,2365.0,2359.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,0.0,12.0,0.0,18.0,1903.0,1909.0,2270.0,2274.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,2.2,1.8,3.6,2.4,2377.0,2384.0,2736.0,2725.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2753.0,2764.0,3106.0,3096.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,878.0,882.0,1236.0,1239.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,2.5,1.5,4.0,2.0,2182.0,2191.0,2558.0,2532.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
