CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
46,18,80.0,32.0,10.0,96.0,180.0,,,2.0,1.2,0.6,0.1,2.7,2.0,1.2,0.1,63.0,69.0,187.0,188.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,33.0,26.0,202.0,200.0,
48,42,5.0,24.0,10.0,0.0,144.0,,,2.1,1.1,0.8,0.0,3.0,1.9,1.1,0.0,37.0,36.0,197.0,188.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,99.0,97.0,141.0,141.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,0.0,8.0,4.0,0.0,0.0,12.5,5.5,0.0,80.0,76.0,183.0,187.0,
51,55,20.0,32.0,19.0,0.0,144.0,,,3.3,2.0,1.7,0.7,5.2,3.4,2.4,0.4,36.0,44.0,157.0,160.0,
52,25,30.0,24.0,3.0,0.0,144.0,,,0.0,0.6,0.5,0.1,0.0,1.0,0.7,0.1,19.0,15.0,155.0,152.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,62.0,66.0,146.0,143.0,
54,55,60.0,8.0,16.0,96.0,180.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,107.0,105.0,208.0,202.0,
55,30,60.0,24.0,16.0,96.0,180.0,,,3.1,2.1,1.2,0.0,4.7,3.1,1.8,0.0,92.0,94.0,223.0,218.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,0.0,0.0,5.1,2.5,0.0,0.0,10.4,1.0,83.0,82.0,202.0,205.0,
57,30,25.0,32.0,23.0,0.0,144.0,,,4.2,2.9,2.0,0.2,6.5,4.4,2.3,0.7,53.0,51.0,171.0,165.0,
58,15,10.0,8.0,20.0,0.0,144.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,38.0,43.0,189.0,194.0,
59,10,20.0,24.0,19.0,0.0,144.0,,,0.0,3.4,2.9,1.3,0.0,6.3,4.2,0.9,29.0,42.0,198.0,193.0,
60,15,60.0,8.0,17.0,96.0,180.0,,,0.0,0.0,0.0,6.8,0.0,0.0,0.0,10.2,54.0,57.0,212.0,208.0,
61,45,65.0,32.0,9.0,0.0,144.0,,,1.5,1.2,0.8,0.1,2.5,1.6,0.8,0.5,28.0,31.0,125.0,129.0,
62,65,35.0,24.0,3.0,0.0,144.0,,,0.0,0.7,0.4,0.2,0.0,1.0,0.7,0.2,27.0,23.0,180.0,180.0,
63,65,20.0,32.0,6.0,0.0,144.0,,,1.0,0.8,0.5,0.1,1.4,1.2,0.6,0.3,23.0,24.0,197.0,193.0,
64,45,30.0,32.0,17.0,0.0,144.0,,,3.0,2.1,1.0,0.6,4.1,3.4,1.5,1.2,10.0,8.0,140.0,143.0,
65,35,40.0,32.0,16.0,0.0,144.0,,,2.6,2.0,1.3,0.5,4.0,3.4,1.8,0.3,11.0,0.0,151.0,151.0,
66,41,37.0,16.0,16.0,96.0,180.0,,,0.0,5.8,0.0,0.6,0.0,7.6,0.0,2.0,96.0,90.0,204.0,205.0,
67,64,42.0,32.0,9.0,0.0,144.0,,,1.5,1.2,0.7,0.2,2.4,1.4,1.1,0.4,24.0,24.0,142.0,140.0,
68,40,60.0,32.0,21.0,96.0,180.0,,,3.9,2.7,1.4,0.3,5.8,4.4,1.8,0.5,93.0,96.0,226.0,224.0,
69,31,52.0,8.0,27.0,0.0,144.0,,,0.0,0.0,10.8,0.0,0.0,0.0,16.2,0.0,0.0,8.0,150.0,152.0,
70,35,69.0,8.0,23.0,0.0,144.0,,,0.0,9.2,0.0,0.0,0.0,13.8,0.0,0.0,27.0,28.0,218.0,217.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,29.0,23.0,130.0,130.0,
72,63,65.0,32.0,8.0,0.0,144.0,,,1.5,1.0,0.4,0.2,2.4,1.5,0.8,0.1,24.0,13.0,209.0,208.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,36.0,43.0,141.0,143.0,
74,20,20.0,24.0,8.0,96.0,180.0,,,0.0,1.5,1.2,0.5,0.0,2.9,1.4,0.5,70.0,63.0,195.0,196.0,
75,5,5.0,8.0,16.0,0.0,144.0,,,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,51.0,54.0,169.0,168.0,
76,60,12.0,32.0,31.0,0.0,144.0,,,5.6,4.2,2.3,0.3,7.9,5.5,3.5,1.8,45.0,47.0,137.0,132.0,
77,23,3.0,8.0,7.0,0.0,144.0,,,0.0,0.0,0.0,2.8,0.0,0.0,0.0,4.2,49.0,39.0,188.0,190.0,
78,8,56.0,8.0,27.0,0.0,144.0,,,0.0,0.0,0.0,10.8,0.0,0.0,0.0,16.2,38.0,44.0,171.0,171.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,0.0,0.0,7.1,4.9,0.0,0.0,16.0,2.0,62.0,60.0,144.0,143.0,
80,47,47.0,16.0,13.0,96.0,180.0,,,3.4,0.0,1.8,0.0,5.6,0.0,2.2,0.0,80.0,87.0,222.0,231.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,0.0,3.1,0.0,0.9,0.0,4.5,0.0,1.5,77.0,78.0,124.0,123.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,0.0,2.4,0.0,1.2,0.0,4.5,0.0,0.9,7.0,3.0,147.0,150.0,
83,37,31.0,24.0,14.0,0.0,144.0,,,0.0,3.7,1.5,0.4,0.0,4.4,3.6,0.3,10.0,18.0,186.0,177.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,10.8,70.0,71.0,151.0,152.0,
85,63,23.0,24.0,2.0,0.0,144.0,,,0.4,0.3,0.2,0.0,0.5,0.4,0.3,0.0,54.0,55.0,150.0,149.0,
86,21,24.0,24.0,28.0,0.0,144.0,,,6.8,0.0,3.0,1.4,11.8,0.0,4.4,0.5,59.0,63.0,144.0,140.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,89.0,91.0,120.0,119.0,
88,24,58.0,24.0,19.0,0.0,144.0,,,3.2,2.7,1.7,0.0,5.3,3.8,2.3,0.0,26.0,21.0,139.0,142.0,
89,67,5.0,24.0,25.0,0.0,144.0,,,4.4,3.6,2.0,0.0,7.4,5.1,2.4,0.0,43.0,39.0,177.0,187.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,0.0,0.0,1.7,0.7,0.0,0.0,1.9,1.7,43.0,46.0,149.0,154.0,
91,49,42.0,32.0,13.0,96.0,180.0,,,2.3,1.5,0.8,0.6,3.3,2.5,1.3,0.7,76.0,87.0,229.0,227.0,
92,53,43.0,24.0,14.0,0.0,144.0,,,2.5,2.0,1.1,0.0,3.7,2.9,1.9,0.0,4.0,12.0,178.0,193.0,
93,61,52.0,16.0,3.0,0.0,144.0,,,1.0,0.0,0.0,0.2,1.7,0.0,0.0,0.1,44.0,41.0,217.0,220.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,7.2,0.0,0.0,2.0,11.9,0.0,0.0,1.9,76.0,71.0,147.0,147.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,2.3,0.0,0.0,0.1,3.2,0.0,0.0,0.4,10.0,19.0,172.0,168.0,
96,55,54.0,32.0,26.0,96.0,180.0,,,4.2,3.4,2.3,0.5,6.5,4.8,3.7,0.6,96.0,102.0,196.0,192.0,
97,4,18.0,32.0,35.0,96.0,180.0,,,6.8,4.4,2.3,0.5,9.8,6.8,3.6,0.8,104.0,100.0,165.0,171.0,
98,26,52.0,16.0,9.0,0.0,144.0,,,3.3,0.0,0.0,0.3,5.1,0.0,0.0,0.3,5.0,1.0,136.0,137.0,
99,26,35.0,32.0,15.0,0.0,144.0,,,2.6,1.7,1.2,0.5,3.7,3.1,1.8,0.4,33.0,39.0,148.0,145.0,
100,31,67.0,16.0,3.0,0.0,144.0,,,0.0,0.0,0.9,0.3,0.0,0.0,1.1,0.7,33.0,35.0,223.0,217.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
