CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
23,38,5.0,32.0,30.0,0.0,144.0,,,5.5,4.1,1.9,0.5,8.5,6.2,2.7,0.6,74.0,75.0,85.0,86.0,
24,38,15.0,32.0,10.0,96.0,180.0,,,1.7,1.3,0.6,0.4,2.6,1.9,1.3,0.1,121.0,126.0,195.0,194.0,
25,35,5.0,24.0,20.0,156.0,240.0,,,4.1,2.8,1.1,0.0,5.9,3.7,2.3,0.0,171.0,171.0,181.0,182.0,
26,95,30.0,32.0,30.0,0.0,144.0,,,5.9,3.9,1.7,0.5,8.8,5.8,2.3,1.1,51.0,51.0,177.0,174.0,
27,95,35.0,16.0,20.0,0.0,144.0,,,0.0,6.7,0.0,1.3,0.0,9.5,0.0,2.5,59.0,56.0,96.0,96.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,0.0,0.0,3.4,0.6,0.0,0.0,5.0,1.0,54.0,48.0,120.0,124.0,
29,90,35.0,32.0,10.0,0.0,144.0,,,1.5,1.3,0.8,0.4,2.5,1.9,1.4,0.2,46.0,50.0,116.0,113.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,0.0,3.0,0.0,1.0,0.0,5.5,0.0,0.5,75.0,75.0,102.0,102.0,
31,88,35.0,32.0,20.0,0.0,144.0,,,3.5,2.6,1.1,0.8,4.7,4.4,2.5,0.4,46.0,39.0,179.0,176.0,
32,87,30.0,16.0,10.0,96.0,180.0,,,3.8,0.0,0.0,0.2,5.1,0.0,0.0,0.9,114.0,116.0,177.0,176.0,
33,85,25.0,16.0,10.0,0.0,144.0,,,2.1,1.9,0.0,0.0,3.6,2.4,0.0,0.0,50.0,49.0,85.0,87.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,0.0,9.3,0.0,2.7,0.0,13.4,0.0,4.6,55.0,54.0,191.0,186.0,
35,67,85.0,32.0,20.0,96.0,180.0,,,3.5,2.4,1.7,0.3,5.1,4.2,2.3,0.4,136.0,137.0,171.0,171.0,
36,65,85.0,32.0,40.0,0.0,144.0,,,6.5,5.3,3.1,1.1,9.8,6.7,5.8,1.8,40.0,41.0,81.0,79.0,
37,65,82.0,32.0,10.0,96.0,180.0,,,1.5,1.2,0.9,0.4,2.4,1.8,1.4,0.4,62.0,57.0,200.0,192.0,
38,62,80.0,24.0,30.0,0.0,144.0,,,5.5,3.3,3.1,0.0,8.9,6.2,3.0,0.0,84.0,85.0,96.0,96.0,
39,60,80.0,32.0,10.0,0.0,144.0,,,1.9,1.1,0.9,0.1,2.9,1.6,0.9,0.6,32.0,33.0,76.0,77.0,
40,60,85.0,24.0,30.0,0.0,144.0,,,6.6,4.5,0.0,0.9,8.9,6.7,0.0,2.4,86.0,84.0,114.0,112.0,
41,58,75.0,32.0,20.0,0.0,144.0,,,3.8,2.1,1.5,0.7,5.0,3.3,2.6,1.1,92.0,92.0,122.0,123.0,
42,55,80.0,16.0,10.0,0.0,144.0,,,0.0,0.0,2.7,1.3,0.0,0.0,3.9,2.1,32.0,29.0,67.0,66.0,
43,55,85.0,24.0,20.0,96.0,180.0,,,4.6,2.8,0.0,0.6,6.4,4.1,0.0,1.5,116.0,116.0,172.0,169.0,
44,55,82.0,32.0,10.0,0.0,144.0,,,1.8,1.0,0.8,0.4,2.4,2.2,0.8,0.7,73.0,73.0,84.0,84.0,
45,20,82.0,32.0,10.0,0.0,144.0,,,1.9,1.1,0.5,0.5,2.3,1.9,1.2,0.7,37.0,37.0,73.0,74.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,93.0,93.0,162.0,157.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,3.0,0.0,1.0,0.0,4.2,0.0,1.8,0.0,30.0,36.0,115.0,111.0,
48,42,5.0,16.0,10.0,96.0,180.0,,,2.4,1.6,0.0,0.0,3.5,2.5,0.0,0.0,60.0,59.0,189.0,184.0,
49,42,12.0,24.0,10.0,0.0,144.0,,,1.8,1.6,0.6,0.0,2.8,1.9,1.4,0.0,108.0,109.0,129.0,129.0,
50,72,35.0,32.0,30.0,96.0,180.0,,,5.5,3.6,1.8,1.0,8.4,6.1,3.2,0.3,59.0,63.0,192.0,198.0,
51,55,20.0,16.0,19.0,0.0,144.0,,,4.3,3.3,0.0,0.0,6.7,4.7,0.0,0.0,67.0,66.0,131.0,127.0,
52,25,30.0,24.0,3.0,0.0,144.0,,,0.0,0.7,0.5,0.1,0.0,0.9,0.6,0.3,22.0,22.0,148.0,153.0,
53,20,50.0,32.0,5.0,0.0,144.0,,,0.9,0.6,0.3,0.2,1.2,0.8,0.7,0.2,100.0,101.0,112.0,112.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,0.0,5.3,0.0,1.1,0.0,8.9,0.0,0.7,127.0,123.0,184.0,184.0,
55,30,60.0,8.0,16.0,96.0,180.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,149.0,150.0,161.0,161.0,
56,50,35.0,32.0,19.0,96.0,180.0,,,3.0,2.6,1.5,0.5,5.1,2.9,2.1,1.3,127.0,127.0,160.0,160.0,
57,30,25.0,16.0,23.0,0.0,144.0,,,8.1,0.0,0.0,1.1,10.9,0.0,0.0,2.9,77.0,81.0,144.0,139.0,
58,15,10.0,8.0,20.0,156.0,240.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,172.0,172.0,182.0,183.0,
59,10,20.0,32.0,19.0,0.0,144.0,,,3.6,2.3,1.1,0.6,4.9,3.3,1.8,1.3,38.0,37.0,163.0,167.0,
60,15,60.0,8.0,17.0,156.0,240.0,,,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,130.0,132.0,207.0,207.0,
61,45,65.0,32.0,9.0,0.0,144.0,,,1.6,1.1,0.4,0.4,2.3,1.9,1.0,0.2,51.0,51.0,107.0,109.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,61.0,61.0,73.0,72.0,
63,65,20.0,24.0,6.0,0.0,144.0,,,1.5,0.0,0.5,0.4,2.2,0.0,1.0,0.5,38.0,32.0,109.0,113.0,
64,45,30.0,24.0,17.0,0.0,144.0,,,3.0,2.2,1.6,0.0,5.5,2.8,1.9,0.0,53.0,50.0,84.0,82.0,
65,35,40.0,32.0,16.0,0.0,144.0,,,2.5,2.3,1.2,0.4,3.9,2.9,1.8,1.0,10.0,8.0,44.0,46.0,
66,41,37.0,24.0,16.0,96.0,180.0,,,3.4,1.9,1.1,0.0,4.3,3.7,1.6,0.0,133.0,132.0,162.0,161.0,
67,64,42.0,16.0,9.0,0.0,144.0,,,2.7,0.0,0.9,0.0,3.8,0.0,1.6,0.0,80.0,79.0,91.0,90.0,
68,40,60.0,8.0,21.0,96.0,180.0,,,0.0,0.0,8.4,0.0,0.0,0.0,12.6,0.0,143.0,142.0,175.0,174.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,0.0,6.8,4.0,0.0,0.0,9.8,6.4,0.0,51.0,50.0,61.0,62.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,0.0,7.5,0.0,1.7,0.0,10.8,0.0,3.0,171.0,170.0,211.0,213.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,46.0,49.0,107.0,108.0,
72,63,65.0,32.0,8.0,0.0,144.0,,,1.6,0.9,0.5,0.2,2.1,1.4,1.0,0.4,27.0,17.0,148.0,157.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,1.6,0.0,0.0,0.4,2.9,0.0,0.0,0.1,63.0,60.0,120.0,120.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,3.0,0.0,0.0,0.2,4.2,0.0,0.0,0.6,150.0,151.0,161.0,162.0,
75,5,5.0,24.0,16.0,0.0,144.0,,,0.0,3.7,1.7,1.0,0.0,5.9,2.5,1.2,48.0,45.0,182.0,183.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,0.0,12.4,0.0,0.0,0.0,18.6,0.0,0.0,85.0,84.0,96.0,96.0,
77,23,3.0,24.0,7.0,96.0,180.0,,,1.3,1.1,0.4,0.0,1.9,1.4,0.8,0.0,162.0,163.0,174.0,173.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,0.0,9.3,0.0,1.5,0.0,12.0,0.0,4.2,88.0,89.0,119.0,119.0,
79,6,68.0,24.0,30.0,0.0,144.0,,,7.9,0.0,3.5,0.6,11.1,0.0,4.0,2.9,99.0,99.0,109.0,109.0,
80,47,47.0,16.0,13.0,156.0,240.0,,,0.0,0.0,3.7,1.5,0.0,0.0,5.7,2.1,187.0,189.0,224.0,223.0,
81,49,58.0,8.0,10.0,0.0,144.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,77.0,79.0,122.0,124.0,
82,27,43.0,32.0,9.0,0.0,144.0,,,1.5,1.0,0.8,0.3,2.3,1.6,0.8,0.6,6.0,11.0,145.0,139.0,
83,37,31.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,0.0,0.0,8.4,0.0,0.0,17.0,12.0,143.0,148.0,
84,57,29.0,32.0,18.0,0.0,144.0,,,2.9,2.3,1.5,0.5,3.9,3.7,2.0,1.2,106.0,105.0,117.0,117.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.2,37.0,35.0,173.0,166.0,
86,21,24.0,24.0,28.0,0.0,144.0,,,5.1,3.8,2.3,0.0,7.7,5.2,3.9,0.0,76.0,72.0,128.0,130.0,
87,12,24.0,32.0,13.0,0.0,144.0,,,2.0,1.4,1.1,0.6,3.0,2.4,1.9,0.5,99.0,99.0,111.0,111.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,0.0,0.0,11.4,0.0,0.0,67.0,66.0,97.0,96.0,
89,67,5.0,16.0,25.0,96.0,180.0,,,6.1,3.9,0.0,0.0,8.1,6.9,0.0,0.0,99.0,105.0,183.0,180.0,
90,37,47.0,24.0,6.0,0.0,144.0,,,1.3,0.8,0.0,0.3,1.9,1.6,0.0,0.1,71.0,68.0,132.0,132.0,
91,49,42.0,8.0,13.0,96.0,180.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,89.0,88.0,220.0,223.0,
92,53,43.0,24.0,14.0,0.0,144.0,,,2.9,1.7,0.9,0.0,4.2,2.9,1.4,0.0,14.0,14.0,25.0,25.0,
93,61,52.0,24.0,3.0,156.0,240.0,,,0.0,0.6,0.4,0.2,0.0,0.8,0.7,0.2,172.0,173.0,211.0,209.0,
94,57,48.0,24.0,23.0,0.0,144.0,,,4.0,3.0,2.2,0.0,6.2,4.7,2.9,0.0,43.0,47.0,170.0,171.0,
95,56,37.0,8.0,6.0,0.0,144.0,,,2.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,8.0,14.0,152.0,141.0,
96,55,54.0,32.0,26.0,96.0,180.0,,,4.2,3.7,1.5,1.0,6.8,5.4,2.9,0.5,76.0,85.0,214.0,209.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,110.0,107.0,158.0,160.0,
98,26,52.0,24.0,9.0,0.0,144.0,,,2.0,1.3,0.0,0.3,2.8,2.5,0.0,0.2,5.0,8.0,139.0,135.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,0.0,4.5,0.0,1.5,0.0,6.2,0.0,2.8,87.0,86.0,98.0,98.0,
100,31,67.0,24.0,3.0,156.0,240.0,,,0.6,0.4,0.2,0.0,0.8,0.5,0.3,0.2,199.0,199.0,211.0,210.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
