CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
43,33,35.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,4.3,1.7,2452.0,2428.0,2849.0,2857.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1731.0,1733.0,2265.0,2257.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,1918.0,1930.0,2467.0,2460.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,0.0,12.0,0.0,18.0,1869.0,1861.0,2296.0,2328.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2319.0,2321.0,2799.0,2796.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2672.0,2709.0,3183.0,3185.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,786.0,807.0,1325.0,1285.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,2.6,1.4,3.6,2.4,1962.0,1996.0,2759.0,2772.0,
51,25,30.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1999.0,2008.0,2586.0,2574.0,
52,25,35.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,4.1,1.9,2148.0,2181.0,2737.0,2733.0,
53,44,5.0,16.0,20.0,0.0,2034.0,,,5.5,2.5,7.9,4.1,1030.0,1057.0,1621.0,1604.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,9.8,6.2,16.5,7.5,950.0,995.0,1521.0,1505.0,
55,42,15.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,858.0,869.0,1424.0,1435.0,
56,40,5.0,16.0,30.0,0.0,2034.0,,,8.1,3.9,10.9,7.1,1168.0,1154.0,1701.0,1682.0,
57,38,15.0,16.0,40.0,1356.0,2542.5,,,10.5,5.5,17.0,7.0,1527.0,1545.0,2086.0,2065.0,
58,38,5.0,16.0,30.0,0.0,2034.0,,,7.5,4.5,10.9,7.1,1245.0,1250.0,1792.0,1816.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1464.0,1479.0,1921.0,1923.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,1312.0,1277.0,1961.0,1940.0,
61,50,30.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,4.4,1.6,211.0,191.0,783.0,753.0,
62,50,35.0,16.0,20.0,0.0,2034.0,,,4.4,3.6,7.4,4.6,18.0,9.0,474.0,512.0,
63,50,40.0,16.0,50.0,0.0,2034.0,,,12.1,7.9,15.9,14.1,9.0,2.0,362.0,374.0,
64,48,30.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,3.7,2.3,180.0,182.0,926.0,955.0,
65,44,25.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,3.7,2.3,683.0,669.0,1200.0,1237.0,
66,47,35.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.6,2.4,369.0,349.0,963.0,959.0,
67,47,40.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,11.0,10.0,425.0,429.0,
68,42,30.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.8,2.2,634.0,623.0,1100.0,1084.0,
69,45,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,496.0,516.0,995.0,1000.0,
70,95,30.0,8.0,30.0,2203.5,3390.0,,,0.0,12.0,0.0,18.0,2091.0,2067.0,2689.0,2698.0,
71,95,35.0,16.0,20.0,1356.0,2542.5,,,4.9,3.1,7.1,4.9,2076.0,2069.0,2545.0,2565.0,
72,53,30.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.4,2.6,122.0,81.0,683.0,677.0,
73,92,30.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,4.3,1.7,2148.0,2162.0,2860.0,2882.0,
74,53,35.0,16.0,50.0,0.0,2034.0,,,13.3,6.7,17.6,12.4,80.0,66.0,526.0,521.0,
75,45,65.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,7.0,7.0,619.0,634.0,
76,90,35.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1983.0,2000.0,2437.0,2426.0,
77,72,45.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.1,2.9,2646.0,2657.0,3278.0,3307.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,5.1,2.9,7.4,4.6,2584.0,2543.0,3203.0,3199.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,2.4,1.6,3.8,2.2,2487.0,2482.0,2901.0,2888.0,
80,85,25.0,16.0,10.0,2203.5,3390.0,,,2.6,1.4,3.6,2.4,2347.0,2344.0,2830.0,2828.0,
81,85,35.0,8.0,30.0,2203.5,3390.0,,,12.0,0.0,18.0,0.0,2523.0,2540.0,3037.0,3034.0,
82,75,55.0,16.0,20.0,1356.0,2542.5,,,4.6,3.4,8.0,4.0,1741.0,1772.0,2251.0,2229.0,
83,72,55.0,16.0,10.0,1356.0,2542.5,,,2.5,1.5,3.6,2.4,1548.0,1543.0,2285.0,2284.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,4.8,3.2,8.5,3.5,1497.0,1497.0,1958.0,1928.0,
85,86,46.0,16.0,30.0,1356.0,2542.5,,,6.7,5.3,11.2,6.8,1817.0,1782.0,2407.0,2414.0,
86,66,55.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.9,2.1,1579.0,1601.0,2052.0,2051.0,
87,64,46.0,8.0,20.0,2203.5,3390.0,,,0.0,8.0,0.0,12.0,2947.0,2971.0,3291.0,3290.0,
88,65,60.0,16.0,30.0,0.0,2034.0,,,8.7,3.3,11.3,6.7,1307.0,1287.0,1923.0,1956.0,
89,56,64.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.3,2.7,1112.0,1058.0,1814.0,1808.0,
90,60,55.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.5,2.5,2744.0,2776.0,3313.0,3289.0,
91,60,60.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,3.8,2.2,1342.0,1320.0,1713.0,1728.0,
92,67,85.0,16.0,20.0,0.0,2034.0,,,4.7,3.3,8.8,3.2,477.0,478.0,1031.0,1067.0,
93,42,58.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,4.0,5.0,546.0,534.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.8,2.2,505.0,528.0,1229.0,1228.0,
95,62,80.0,16.0,30.0,0.0,2034.0,,,7.3,4.7,11.0,7.0,720.0,706.0,1185.0,1211.0,
96,62,40.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2703.0,2703.0,3311.0,3311.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,352.0,345.0,996.0,994.0,
98,58,75.0,16.0,20.0,0.0,2034.0,,,4.5,3.5,6.9,5.1,821.0,809.0,1289.0,1291.0,
99,55,80.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,252.0,263.0,734.0,719.0,
100,55,85.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,354.0,352.0,831.0,791.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
