CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
53,37,31.0,16.0,14.0,0.0,138.0,,,8.5,5.5,86.0,114.0,
54,57,29.0,8.0,18.0,92.0,172.5,,,0.0,18.0,87.0,197.0,
55,63,23.0,16.0,2.0,92.0,172.5,,,1.1,0.9,125.0,156.0,
56,53,12.0,16.0,6.0,92.0,172.5,,,4.3,1.7,105.0,168.0,
57,32,12.0,16.0,7.0,0.0,138.0,,,4.1,2.9,38.0,168.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,0.0,18.0,174.0,213.0,
59,21,24.0,16.0,28.0,0.0,138.0,,,19.5,8.5,13.0,212.0,
60,17,34.0,16.0,3.0,92.0,172.5,,,1.9,1.1,63.0,211.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,0.0,13.0,20.0,134.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,0.0,19.0,42.0,80.0,
63,27,69.0,16.0,10.0,0.0,138.0,,,5.7,4.3,25.0,174.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,0.0,9.0,43.0,107.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,20.0,0.0,47.0,117.0,
66,49,73.0,16.0,25.0,92.0,172.5,,,14.7,10.3,98.0,163.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,13.6,11.4,73.0,104.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,0.0,36.0,114.0,178.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,0.0,6.0,36.0,70.0,
70,37,56.0,16.0,5.0,92.0,172.5,,,2.8,2.2,117.0,201.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,15.0,0.0,30.0,156.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,0.0,25.0,13.0,205.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,5.2,3.8,24.0,142.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,8.0,0.0,135.0,171.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,11.0,7.0,18.0,208.0,
76,49,42.0,16.0,13.0,0.0,138.0,,,8.6,4.4,65.0,91.0,
77,53,43.0,16.0,14.0,149.5,230.0,,,9.0,5.0,165.0,199.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,0.0,3.0,71.0,134.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,23.0,84.0,111.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,0.0,6.0,128.0,199.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,17.8,8.2,55.0,143.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,16.0,0.0,7.0,212.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,0.0,11.0,11.0,206.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,7.0,0.0,90.0,120.0,
85,16,22.0,8.0,41.0,0.0,138.0,,,0.0,41.0,11.0,185.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,35.0,0.0,40.0,148.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,17.5,8.5,88.0,107.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,6.0,3.0,47.0,110.0,
89,26,35.0,16.0,15.0,92.0,172.5,,,8.9,6.1,57.0,222.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,3.0,0.0,37.0,156.0,
91,15,19.0,8.0,1.0,0.0,138.0,,,1.0,0.0,22.0,204.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.4,0.6,18.0,55.0,
93,18,24.0,16.0,22.0,149.5,230.0,,,13.0,9.0,124.0,203.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,19.2,7.8,28.0,182.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,20.0,0.0,6.0,206.0,
96,22,27.0,16.0,11.0,0.0,138.0,,,5.7,5.3,35.0,205.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,12.0,0.0,91.0,188.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,10.0,0.0,11.0,211.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,9.0,0.0,74.0,102.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,0.0,17.0,155.0,196.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
