CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
23,55,5.0,16.0,29.0,0.0,138.0,,,17.3,11.7,67.0,78.0,
24,65,35.0,16.0,3.0,92.0,172.5,,,1.8,1.2,153.0,164.0,
25,65,20.0,16.0,6.0,149.5,230.0,,,4.2,1.8,172.0,182.0,
26,45,30.0,16.0,17.0,92.0,172.5,,,9.0,8.0,131.0,142.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,16.0,36.0,48.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,8.9,7.1,38.0,50.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,5.8,3.2,63.0,74.0,
30,40,60.0,8.0,21.0,0.0,138.0,,,0.0,21.0,71.0,82.0,
31,31,52.0,8.0,27.0,0.0,138.0,,,0.0,27.0,50.0,60.0,
32,35,69.0,16.0,23.0,92.0,172.5,,,15.6,7.4,140.0,151.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,7.6,3.4,36.0,47.0,
34,65,55.0,8.0,14.0,0.0,138.0,,,14.0,0.0,116.0,127.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,8.0,143.0,154.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,5.0,40.0,51.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,8.0,0.0,134.0,145.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,0.0,16.0,83.0,94.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,31.0,0.0,43.0,55.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,5.5,3.5,85.0,95.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,3.1,1.9,97.0,107.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,2.8,2.2,31.0,42.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,4.5,2.5,132.0,142.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,10.5,7.5,68.0,80.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,8.7,7.3,32.0,42.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.7,0.3,117.0,127.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,27.0,0.0,50.0,61.0,
48,13,52.0,16.0,36.0,149.5,230.0,,,23.9,12.1,165.0,175.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,18.3,11.7,107.0,119.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,13.0,124.0,135.0,
51,49,58.0,8.0,10.0,0.0,138.0,,,0.0,10.0,88.0,98.0,
52,27,43.0,16.0,9.0,0.0,138.0,,,5.0,4.0,52.0,62.0,
53,37,31.0,16.0,14.0,0.0,138.0,,,10.2,3.8,95.0,105.0,
54,57,29.0,8.0,18.0,92.0,172.5,,,18.0,0.0,139.0,150.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,2.0,0.0,136.0,146.0,
56,53,12.0,8.0,6.0,92.0,172.5,,,6.0,0.0,129.0,141.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,7.0,0.0,100.0,111.0,
58,36,26.0,8.0,18.0,149.5,230.0,,,18.0,0.0,200.0,210.0,
59,21,24.0,8.0,28.0,0.0,138.0,,,28.0,0.0,17.0,28.0,
60,17,34.0,8.0,3.0,92.0,172.5,,,3.0,0.0,162.0,173.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,13.0,0.0,76.0,86.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,11.4,7.6,58.0,68.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,10.0,34.0,44.0,
64,15,77.0,16.0,9.0,0.0,138.0,,,5.5,3.5,73.0,84.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,20.0,0.0,50.0,61.0,
66,49,73.0,16.0,25.0,0.0,138.0,,,17.0,8.0,127.0,137.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,0.0,25.0,83.0,93.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,0.0,36.0,142.0,153.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,4.3,1.7,50.0,60.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,5.0,0.0,181.0,192.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,0.0,15.0,77.0,88.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,17.3,7.7,34.0,46.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,5.3,3.7,77.0,88.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,4.9,3.1,149.0,159.0,
75,49,11.0,8.0,18.0,0.0,138.0,,,18.0,0.0,68.0,80.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,13.0,0.0,72.0,84.0,
77,53,43.0,16.0,14.0,149.5,230.0,,,10.1,3.9,179.0,190.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,2.0,1.0,96.0,107.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,23.0,0.0,92.0,103.0,
80,56,37.0,16.0,6.0,149.5,230.0,,,3.9,2.1,181.0,192.0,
81,55,54.0,16.0,26.0,0.0,138.0,,,15.3,10.7,94.0,105.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,16.0,0.0,55.0,66.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,6.9,4.1,43.0,55.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,4.9,2.1,100.0,111.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,27.0,14.0,90.0,102.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,35.0,0.0,93.0,104.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,0.0,26.0,92.0,103.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,5.3,3.7,74.0,84.0,
89,26,35.0,8.0,15.0,149.5,230.0,,,15.0,0.0,175.0,187.0,
90,31,67.0,16.0,3.0,0.0,138.0,,,2.2,0.8,95.0,106.0,
91,15,19.0,8.0,1.0,92.0,172.5,,,1.0,0.0,160.0,170.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,0.0,2.0,18.0,29.0,
93,18,24.0,8.0,22.0,149.5,230.0,,,0.0,22.0,188.0,199.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,15.9,11.1,100.0,110.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,20.0,0.0,38.0,49.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,0.0,11.0,134.0,145.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,12.0,132.0,144.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,0.0,10.0,58.0,68.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,6.6,2.4,83.0,93.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,17.0,0.0,185.0,196.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
