CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
26,45,30.0,8.0,17.0,0.0,138.0,,,6.8,0.0,10.2,0.0,0.0,0.0,216.0,216.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,37.0,37.0,47.0,47.0,
28,41,37.0,16.0,16.0,0.0,138.0,,,3.5,2.9,6.2,3.4,38.0,39.0,49.0,49.0,
29,64,42.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,62.0,63.0,73.0,74.0,
30,40,60.0,16.0,21.0,0.0,138.0,,,5.6,2.8,8.0,4.6,70.0,71.0,81.0,82.0,
31,31,52.0,16.0,27.0,0.0,138.0,,,5.9,4.9,11.9,4.3,0.0,0.0,206.0,219.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,9.2,0.0,13.8,141.0,141.0,151.0,151.0,
33,53,52.0,16.0,11.0,0.0,138.0,,,2.7,1.7,3.9,2.7,36.0,36.0,47.0,47.0,
34,65,55.0,16.0,14.0,0.0,138.0,,,3.5,2.1,5.3,3.1,0.0,0.0,192.0,201.0,
35,63,65.0,8.0,8.0,92.0,172.5,,,0.0,3.2,0.0,4.8,143.0,142.0,154.0,153.0,
36,2,60.0,16.0,5.0,0.0,138.0,,,1.4,0.6,1.7,1.3,41.0,41.0,51.0,52.0,
37,20,20.0,16.0,8.0,0.0,138.0,,,2.1,1.1,2.8,2.0,0.0,0.0,202.0,199.0,
38,5,5.0,8.0,16.0,0.0,138.0,,,6.4,0.0,9.6,0.0,83.0,82.0,93.0,94.0,
39,60,12.0,8.0,31.0,0.0,138.0,,,0.0,12.4,0.0,18.6,43.0,43.0,55.0,55.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,1.9,1.7,3.8,1.6,84.0,84.0,96.0,95.0,
41,42,7.0,16.0,5.0,0.0,138.0,,,1.4,0.6,2.0,1.0,97.0,96.0,108.0,107.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,31.0,31.0,42.0,41.0,
43,23,3.0,16.0,7.0,92.0,172.5,,,1.8,1.0,2.9,1.3,131.0,131.0,143.0,143.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,68.0,68.0,79.0,80.0,
45,6,38.0,8.0,16.0,0.0,138.0,,,0.0,6.4,0.0,9.6,31.0,31.0,42.0,42.0,
46,2,48.0,16.0,1.0,0.0,138.0,,,0.2,0.2,0.4,0.2,117.0,117.0,127.0,127.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,10.8,0.0,16.2,50.0,50.0,62.0,62.0,
48,13,52.0,16.0,36.0,0.0,138.0,,,8.3,6.1,15.7,5.9,0.0,0.0,205.0,205.0,
49,6,68.0,16.0,30.0,0.0,138.0,,,8.0,4.0,12.7,5.3,108.0,108.0,118.0,118.0,
50,47,47.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,0.0,0.0,213.0,221.0,
51,49,58.0,16.0,10.0,0.0,138.0,,,2.3,1.7,3.9,2.1,87.0,88.0,99.0,98.0,
52,27,43.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,0.0,0.0,222.0,226.0,
53,37,31.0,16.0,14.0,0.0,138.0,,,3.8,1.8,5.5,2.9,94.0,95.0,105.0,106.0,
54,57,29.0,8.0,18.0,92.0,172.5,,,7.2,0.0,10.8,0.0,140.0,140.0,150.0,151.0,
55,63,23.0,8.0,2.0,92.0,172.5,,,0.8,0.0,1.2,0.0,136.0,135.0,147.0,146.0,
56,53,12.0,16.0,6.0,92.0,172.5,,,1.3,1.1,2.4,1.2,130.0,129.0,141.0,140.0,
57,32,12.0,8.0,7.0,0.0,138.0,,,0.0,2.8,0.0,4.2,100.0,101.0,112.0,111.0,
58,36,26.0,16.0,18.0,149.5,230.0,,,4.6,2.6,6.8,4.0,200.0,199.0,211.0,211.0,
59,21,24.0,16.0,28.0,0.0,138.0,,,7.8,3.4,9.7,7.1,0.0,0.0,209.0,205.0,
60,17,34.0,16.0,3.0,92.0,172.5,,,0.7,0.5,1.1,0.7,161.0,161.0,173.0,173.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,75.0,76.0,87.0,86.0,
62,24,58.0,8.0,19.0,0.0,138.0,,,7.6,0.0,11.4,0.0,57.0,57.0,69.0,68.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,34.0,33.0,45.0,44.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,72.0,72.0,84.0,84.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,51.0,50.0,61.0,61.0,
66,49,73.0,16.0,25.0,0.0,138.0,,,5.6,4.4,10.1,4.9,126.0,127.0,138.0,138.0,
67,67,5.0,8.0,25.0,0.0,138.0,,,10.0,0.0,15.0,0.0,82.0,83.0,93.0,94.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,14.4,0.0,21.6,0.0,141.0,141.0,153.0,153.0,
69,37,47.0,8.0,6.0,0.0,138.0,,,2.4,0.0,3.6,0.0,50.0,50.0,60.0,61.0,
70,37,56.0,16.0,5.0,149.5,230.0,,,1.3,0.7,1.8,1.2,181.0,181.0,192.0,193.0,
71,57,68.0,8.0,15.0,0.0,138.0,,,6.0,0.0,9.0,0.0,77.0,76.0,88.0,88.0,
72,47,16.0,8.0,25.0,0.0,138.0,,,0.0,10.0,0.0,15.0,0.0,0.0,204.0,210.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,2.5,1.1,2.9,2.5,77.0,77.0,89.0,89.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,2.1,1.1,2.7,2.1,149.0,148.0,160.0,159.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,4.5,2.7,6.7,4.1,0.0,0.0,199.0,203.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,0.0,5.2,0.0,7.8,72.0,73.0,84.0,83.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,5.6,0.0,8.4,0.0,179.0,179.0,189.0,190.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,0.0,1.2,0.0,1.8,95.0,95.0,107.0,106.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,9.2,0.0,13.8,92.0,91.0,103.0,102.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,0.0,2.4,0.0,3.6,182.0,181.0,192.0,193.0,
81,55,54.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,94.0,93.0,104.0,105.0,
82,15,47.0,16.0,16.0,0.0,138.0,,,4.0,2.4,6.3,3.3,0.0,0.0,212.0,199.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,2.7,1.7,4.6,2.0,0.0,0.0,214.0,215.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,2.8,0.0,4.2,0.0,100.0,100.0,112.0,111.0,
85,16,22.0,8.0,41.0,0.0,138.0,,,16.4,0.0,24.6,0.0,0.0,0.0,206.0,215.0,
86,4,18.0,16.0,35.0,0.0,138.0,,,7.7,6.3,15.0,6.0,93.0,94.0,105.0,104.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,6.7,3.7,8.5,7.1,93.0,93.0,103.0,104.0,
88,26,52.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,74.0,74.0,84.0,85.0,
89,26,35.0,8.0,15.0,149.5,230.0,,,0.0,6.0,0.0,9.0,175.0,176.0,187.0,187.0,
90,31,67.0,16.0,3.0,0.0,138.0,,,0.7,0.5,1.2,0.6,95.0,95.0,106.0,106.0,
91,15,19.0,16.0,1.0,0.0,138.0,,,0.2,0.2,0.4,0.2,0.0,0.0,200.0,206.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,0.5,0.3,0.8,0.4,17.0,18.0,29.0,28.0,
93,18,24.0,8.0,22.0,149.5,230.0,,,0.0,8.8,0.0,13.2,188.0,187.0,199.0,198.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,6.6,4.2,9.1,7.1,0.0,0.0,227.0,211.0,
95,25,24.0,16.0,20.0,0.0,138.0,,,5.1,2.9,7.0,5.0,0.0,0.0,209.0,214.0,
96,22,27.0,8.0,11.0,0.0,138.0,,,4.4,0.0,6.6,0.0,0.0,0.0,220.0,206.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,2.6,2.2,4.4,2.8,133.0,133.0,143.0,143.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,4.0,0.0,6.0,0.0,0.0,0.0,216.0,211.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,83.0,82.0,93.0,94.0,
100,18,18.0,8.0,17.0,149.5,230.0,,,6.8,0.0,10.2,0.0,184.0,185.0,196.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
