CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
76,90,35.0,16.0,10.0,1356.0,2542.5,,,5.7,4.3,2103.0,2320.0,
77,72,45.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2681.0,3295.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,12.9,7.1,2562.0,3180.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,6.1,3.9,2490.0,2887.0,
80,85,25.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2362.0,2858.0,
81,85,35.0,16.0,30.0,2203.5,3390.0,,,19.6,10.4,2529.0,3041.0,
82,75,55.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,1878.0,2124.0,
83,72,55.0,16.0,10.0,1356.0,2542.5,,,6.6,3.4,1723.0,2101.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,1612.0,1831.0,
85,86,46.0,8.0,30.0,1356.0,2542.5,,,30.0,0.0,1947.0,2264.0,
86,66,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1701.0,1940.0,
87,64,46.0,16.0,20.0,2203.5,3390.0,,,12.3,7.7,2964.0,3303.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,1463.0,1787.0,
89,56,64.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1271.0,1597.0,
90,60,55.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2767.0,3321.0,
91,60,60.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,1435.0,1637.0,
92,67,85.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,631.0,909.0,
93,42,58.0,8.0,40.0,0.0,2034.0,,,0.0,40.0,3.0,264.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,5.7,4.3,688.0,1037.0,
95,62,80.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,847.0,1077.0,
96,62,40.0,8.0,10.0,2203.5,3390.0,,,0.0,10.0,2680.0,3318.0,
97,60,85.0,16.0,30.0,0.0,2034.0,,,16.8,13.2,516.0,836.0,
98,58,75.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,931.0,1182.0,
99,55,80.0,16.0,10.0,0.0,2034.0,,,7.0,3.0,375.0,598.0,
100,55,85.0,16.0,20.0,0.0,2034.0,,,11.3,8.7,467.0,704.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
