CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
30,20,55.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,448.0,449.0,507.0,504.0,
31,10,35.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1120.0,1130.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,18.0,0.0,0.0,1217.0,1160.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,16.0,0.0,24.0,0.0,80.0,83.0,165.0,163.0,
34,8,45.0,8.0,20.0,0.0,741.6,,,0.0,8.0,0.0,12.0,0.0,0.0,1165.0,1162.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.1,1.9,280.0,279.0,345.0,346.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,661.0,665.0,719.0,717.0,
37,2,40.0,16.0,20.0,0.0,741.6,,,5.5,2.5,7.1,4.9,0.0,0.0,1208.0,1107.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,476.0,479.0,522.0,522.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,561.0,561.0,629.0,629.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,4.1,1.9,261.0,259.0,321.0,322.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.7,1.3,3.6,2.4,162.0,162.0,236.0,241.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,4.8,3.2,8.3,3.7,65.0,63.0,149.0,153.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1225.0,1184.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.4,2.6,354.0,355.0,414.0,416.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.8,2.2,536.0,538.0,602.0,605.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,0.0,0.0,1226.0,1186.0,
47,30,35.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,0.0,0.0,1172.0,1133.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.5,1.5,3.6,2.4,0.0,0.0,1171.0,1188.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.9,1.1,3.5,2.5,1000.0,995.0,1068.0,1071.0,
50,26,32.0,16.0,10.0,0.0,741.6,,,2.7,1.3,4.2,1.8,0.0,0.0,1182.0,1123.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
