CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
55,30,60.0,8.0,16.0,384.0,720.0,,,16.0,0.0,403.0,932.0,
56,50,35.0,16.0,19.0,384.0,720.0,,,11.5,7.5,383.0,877.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,0.0,23.0,212.0,710.0,
58,15,10.0,16.0,20.0,384.0,720.0,,,11.3,8.7,397.0,914.0,
59,10,20.0,8.0,19.0,0.0,576.0,,,0.0,19.0,33.0,726.0,
60,15,60.0,16.0,17.0,384.0,720.0,,,9.9,7.1,392.0,929.0,
61,45,65.0,8.0,9.0,0.0,576.0,,,0.0,9.0,83.0,533.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,1.8,1.2,15.0,575.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,6.0,23.0,617.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,8.8,8.2,1.0,508.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,10.3,5.7,4.0,538.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,9.8,6.2,370.0,865.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,4.7,4.3,97.0,571.0,
68,40,60.0,16.0,21.0,384.0,720.0,,,13.1,7.9,429.0,928.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,0.0,27.0,2.0,533.0,
70,35,69.0,8.0,23.0,384.0,720.0,,,23.0,0.0,327.0,953.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,8.6,5.4,80.0,534.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,5.7,2.3,27.0,651.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,2.7,2.3,135.0,561.0,
74,20,20.0,8.0,8.0,384.0,720.0,,,0.0,8.0,406.0,952.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,16.0,0.0,57.0,543.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,19.2,11.8,118.0,541.0,
77,23,3.0,16.0,7.0,384.0,720.0,,,4.1,2.9,342.0,926.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,0.0,27.0,175.0,685.0,
79,6,68.0,8.0,30.0,0.0,576.0,,,30.0,0.0,210.0,620.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,0.0,13.0,412.0,956.0,
81,49,58.0,16.0,10.0,0.0,576.0,,,5.8,4.2,232.0,611.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,0.0,9.0,8.0,510.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,9.6,4.4,11.0,617.0,
84,57,29.0,16.0,18.0,0.0,576.0,,,9.8,8.2,256.0,676.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,2.0,172.0,636.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,28.0,0.0,206.0,643.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,7.9,5.1,262.0,588.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,12.8,6.2,51.0,566.0,
89,67,5.0,8.0,25.0,384.0,720.0,,,25.0,0.0,308.0,897.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,3.5,2.5,166.0,647.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,8.4,4.6,407.0,938.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,7.5,6.5,7.0,604.0,
93,61,52.0,8.0,3.0,384.0,720.0,,,3.0,0.0,317.0,949.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,14.1,8.9,233.0,650.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,6.0,0.0,14.0,544.0,
96,55,54.0,8.0,26.0,384.0,720.0,,,26.0,0.0,418.0,865.0,
97,4,18.0,8.0,35.0,384.0,720.0,,,35.0,0.0,403.0,816.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,0.0,9.0,12.0,524.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,15.0,0.0,130.0,620.0,
100,31,67.0,16.0,3.0,384.0,720.0,,,2.0,1.0,354.0,953.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
