CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
20,42,15.0,32.0,10.0,384.0,720.0,,,1.6,1.4,0.7,0.2,2.7,1.7,1.3,0.3,502.0,501.0,698.0,684.0,
21,40,5.0,8.0,10.0,0.0,576.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,154.0,149.0,411.0,408.0,
22,40,15.0,24.0,40.0,0.0,576.0,,,7.5,5.6,2.9,0.0,10.5,9.7,3.8,0.0,258.0,260.0,634.0,610.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,35.0,11.0,558.0,535.0,
24,38,15.0,16.0,10.0,624.0,960.0,,,0.0,3.4,0.0,0.6,0.0,4.7,0.0,1.3,589.0,579.0,902.0,909.0,
25,35,5.0,8.0,20.0,384.0,720.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,311.0,326.0,915.0,944.0,
26,95,30.0,16.0,30.0,384.0,720.0,,,8.4,0.0,3.6,0.0,13.4,0.0,4.6,0.0,509.0,505.0,669.0,668.0,
27,95,35.0,32.0,20.0,0.0,576.0,,,3.6,2.6,1.3,0.5,5.2,4.2,1.5,1.1,1.0,35.0,670.0,723.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,3.3,0.0,0.0,0.7,5.2,0.0,0.0,0.8,59.0,47.0,361.0,375.0,
29,90,35.0,32.0,10.0,0.0,576.0,,,2.0,1.3,0.6,0.1,2.6,1.7,1.0,0.7,108.0,110.0,392.0,387.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,0.0,2.9,1.1,0.0,0.0,3.1,2.9,0.0,108.0,94.0,506.0,528.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,5.1,0.0,2.9,0.0,9.3,0.0,2.7,0.0,97.0,94.0,366.0,354.0,
32,87,30.0,16.0,10.0,624.0,960.0,,,2.4,1.6,0.0,0.0,3.7,2.3,0.0,0.0,550.0,542.0,810.0,801.0,
33,85,25.0,24.0,10.0,0.0,576.0,,,1.8,1.4,0.7,0.0,2.7,2.1,1.3,0.0,47.0,23.0,673.0,719.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,448.0,446.0,638.0,634.0,
35,67,85.0,24.0,20.0,384.0,720.0,,,3.6,2.5,2.0,0.0,5.2,3.9,2.9,0.0,374.0,363.0,912.0,946.0,
36,65,85.0,24.0,40.0,0.0,576.0,,,9.6,0.0,3.7,2.7,14.9,0.0,6.2,2.8,13.0,41.0,772.0,716.0,
37,65,82.0,24.0,10.0,384.0,720.0,,,2.1,1.6,0.0,0.3,3.2,2.3,0.0,0.5,522.0,527.0,720.0,703.0,
38,62,80.0,32.0,30.0,0.0,576.0,,,5.7,3.4,2.5,0.4,8.2,5.5,3.2,1.1,114.0,127.0,548.0,568.0,
39,60,80.0,32.0,10.0,0.0,576.0,,,1.5,1.3,0.7,0.4,2.5,1.6,1.3,0.6,21.0,30.0,862.0,835.0,
40,60,85.0,32.0,30.0,0.0,576.0,,,5.9,3.6,2.1,0.4,7.0,6.4,3.4,1.2,230.0,209.0,549.0,574.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,0.0,0.0,6.1,1.9,0.0,0.0,9.7,2.3,162.0,180.0,689.0,704.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,2.7,0.0,1.3,0.0,4.0,0.0,2.0,0.0,25.0,21.0,673.0,673.0,
43,55,85.0,32.0,20.0,384.0,720.0,,,3.9,2.6,1.3,0.3,6.1,3.3,2.0,0.7,541.0,542.0,719.0,731.0,
44,55,82.0,32.0,10.0,0.0,576.0,,,1.8,1.3,0.6,0.4,2.9,1.8,1.1,0.3,56.0,61.0,523.0,523.0,
45,20,82.0,24.0,10.0,0.0,576.0,,,1.8,1.2,1.0,0.0,3.2,1.9,0.9,0.0,19.0,36.0,723.0,694.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,431.0,421.0,670.0,678.0,
47,2,45.0,16.0,10.0,0.0,576.0,,,3.1,0.0,0.9,0.0,3.7,0.0,2.3,0.0,31.0,12.0,368.0,398.0,
48,42,5.0,8.0,10.0,624.0,960.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,611.0,610.0,930.0,915.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.2,1.8,0.0,0.0,3.3,2.7,0.0,0.0,422.0,416.0,577.0,591.0,
50,72,35.0,32.0,30.0,384.0,720.0,,,5.7,3.5,1.6,1.3,6.9,6.7,3.7,0.6,461.0,452.0,664.0,674.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
