CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
48,13,52.0,16.0,36.0,0.0,600.0,,,23.9,12.1,190.0,987.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,21.4,8.6,428.0,608.0,
50,47,47.0,8.0,13.0,400.0,750.0,,,13.0,0.0,228.0,935.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,10.0,0.0,165.0,636.0,
52,27,43.0,8.0,9.0,0.0,600.0,,,0.0,9.0,7.0,755.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,9.2,4.8,402.0,507.0,
54,57,29.0,8.0,18.0,400.0,750.0,,,0.0,18.0,457.0,903.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,2.0,0.0,616.0,749.0,
56,53,12.0,8.0,6.0,400.0,750.0,,,0.0,6.0,517.0,761.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,4.2,2.8,241.0,737.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,0.0,18.0,841.0,983.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,28.0,0.0,3.0,976.0,
60,17,34.0,16.0,3.0,650.0,1000.0,,,1.7,1.3,426.0,982.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,8.0,5.0,99.0,570.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,19.0,0.0,166.0,305.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,10.0,0.0,24.0,601.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,5.2,3.8,135.0,405.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,13.2,6.8,38.0,330.0,
66,49,73.0,16.0,25.0,400.0,750.0,,,15.6,9.4,514.0,754.0,
67,67,5.0,16.0,25.0,0.0,600.0,,,14.1,10.9,291.0,412.0,
68,56,39.0,16.0,36.0,400.0,750.0,,,22.9,13.1,569.0,820.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,6.0,0.0,155.0,292.0,
70,37,56.0,16.0,5.0,650.0,1000.0,,,3.0,2.0,645.0,996.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,0.0,15.0,98.0,556.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,0.0,25.0,7.0,917.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,5.6,3.4,129.0,574.0,
74,46,13.0,16.0,8.0,650.0,1000.0,,,4.5,3.5,679.0,809.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,11.5,6.5,12.0,751.0,
76,49,42.0,16.0,13.0,0.0,600.0,,,9.4,3.6,274.0,385.0,
77,53,43.0,8.0,14.0,650.0,1000.0,,,14.0,0.0,821.0,957.0,
78,61,52.0,8.0,3.0,0.0,600.0,,,0.0,3.0,300.0,578.0,
79,57,48.0,8.0,23.0,0.0,600.0,,,23.0,0.0,373.0,484.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,707.0,989.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,26.0,244.0,615.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,10.2,5.8,21.0,811.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,7.6,3.4,8.0,854.0,
84,11,31.0,16.0,7.0,0.0,600.0,,,4.3,2.7,423.0,531.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,41.0,85.0,732.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,23.5,11.5,194.0,641.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,26.0,0.0,396.0,475.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,5.1,3.9,207.0,459.0,
89,26,35.0,16.0,15.0,400.0,750.0,,,8.5,6.5,394.0,996.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,1.8,1.2,213.0,667.0,
91,15,19.0,16.0,1.0,0.0,600.0,,,0.6,0.4,192.0,995.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,2.0,0.0,15.0,167.0,
93,18,24.0,16.0,22.0,650.0,1000.0,,,13.5,8.5,691.0,979.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,16.3,10.7,147.0,796.0,
95,25,24.0,16.0,20.0,0.0,600.0,,,13.3,6.7,9.0,868.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,11.0,0.0,342.0,984.0,
97,25,21.0,16.0,12.0,400.0,750.0,,,6.1,5.9,454.0,854.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,0.0,10.0,3.0,778.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,9.0,0.0,327.0,446.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,17.0,0.0,813.0,972.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
