CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
24,38,15.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,354.0,348.0,949.0,921.0,
25,35,5.0,16.0,20.0,384.0,720.0,,,5.7,2.3,7.6,4.4,357.0,379.0,944.0,950.0,
26,95,30.0,16.0,30.0,384.0,720.0,,,7.4,4.6,9.8,8.2,386.0,356.0,800.0,810.0,
27,95,35.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,39.0,32.0,632.0,626.0,
28,92,30.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,14.0,44.0,614.0,595.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,14.0,5.0,539.0,574.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,66.0,64.0,549.0,540.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,4.9,3.1,7.6,4.4,4.0,10.0,558.0,579.0,
32,87,30.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,405.0,389.0,935.0,935.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,2.5,1.5,4.1,1.9,28.0,46.0,651.0,607.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,319.0,314.0,770.0,768.0,
35,67,85.0,8.0,20.0,384.0,720.0,,,0.0,8.0,0.0,12.0,398.0,360.0,906.0,912.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,30.0,24.0,643.0,635.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,390.0,404.0,824.0,845.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,7.1,4.9,12.2,5.8,89.0,73.0,573.0,600.0,
39,60,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,5.0,24.0,711.0,704.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,156.0,157.0,613.0,606.0,
41,58,75.0,16.0,20.0,0.0,576.0,,,4.6,3.4,8.2,3.8,176.0,165.0,692.0,703.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,2.2,1.8,4.3,1.7,29.0,11.0,569.0,582.0,
43,55,85.0,8.0,20.0,384.0,720.0,,,8.0,0.0,12.0,0.0,410.0,415.0,855.0,860.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.9,1.1,3.4,2.6,21.0,12.0,527.0,516.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,30.0,15.0,650.0,617.0,
46,18,80.0,16.0,10.0,384.0,720.0,,,2.8,1.2,3.9,2.1,286.0,292.0,797.0,782.0,
47,2,45.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.9,2.1,12.0,27.0,616.0,660.0,
48,42,5.0,16.0,10.0,384.0,720.0,,,2.5,1.5,4.2,1.8,349.0,387.0,946.0,943.0,
49,42,12.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,310.0,335.0,669.0,684.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,7.0,5.0,12.0,6.0,349.0,330.0,802.0,784.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
