CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,6.8,0.0,10.2,58.0,88.0,582.0,555.0,
20,45,65.0,8.0,9.0,400.0,750.0,,,3.6,0.0,5.4,0.0,398.0,415.0,859.0,831.0,
21,45,20.0,16.0,11.0,0.0,600.0,,,2.7,1.7,3.6,3.0,16.0,6.0,748.0,779.0,
22,45,10.0,16.0,18.0,0.0,600.0,,,4.2,3.0,7.2,3.6,341.0,346.0,559.0,574.0,
23,55,5.0,8.0,29.0,0.0,600.0,,,0.0,11.6,0.0,17.4,197.0,197.0,329.0,333.0,
24,65,35.0,8.0,3.0,400.0,750.0,,,0.0,1.2,0.0,1.8,431.0,409.0,965.0,989.0,
25,65,20.0,16.0,6.0,650.0,1000.0,,,1.6,0.8,2.2,1.4,815.0,823.0,969.0,961.0,
26,45,30.0,16.0,17.0,400.0,750.0,,,4.0,2.8,6.2,4.0,284.0,280.0,985.0,943.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,3.6,2.8,6.8,2.8,42.0,25.0,336.0,335.0,
28,41,37.0,16.0,16.0,0.0,600.0,,,3.5,2.9,6.6,3.0,6.0,2.0,556.0,566.0,
29,64,42.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,22.0,21.0,523.0,513.0,
30,40,60.0,16.0,21.0,0.0,600.0,,,5.6,2.8,8.4,4.2,185.0,189.0,423.0,423.0,
31,31,52.0,16.0,27.0,0.0,600.0,,,7.9,2.9,10.3,5.9,16.0,13.0,777.0,813.0,
32,35,69.0,8.0,23.0,650.0,1000.0,,,9.2,0.0,13.8,0.0,450.0,451.0,983.0,958.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,3.1,1.3,3.8,2.8,13.0,12.0,313.0,317.0,
34,65,55.0,16.0,14.0,400.0,750.0,,,3.9,1.7,5.1,3.3,258.0,249.0,885.0,924.0,
35,63,65.0,8.0,8.0,650.0,1000.0,,,0.0,3.2,0.0,4.8,622.0,618.0,880.0,890.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,1.2,0.8,1.6,1.4,40.0,21.0,352.0,341.0,
37,20,20.0,16.0,8.0,400.0,750.0,,,2.3,0.9,2.9,1.9,327.0,290.0,974.0,960.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,3.8,2.6,5.0,4.6,298.0,287.0,419.0,415.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,12.4,0.0,18.6,0.0,4.0,18.0,348.0,346.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,2.0,1.6,3.2,2.2,290.0,298.0,499.0,506.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,3.0,329.0,328.0,594.0,581.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,2.0,0.0,3.0,0.0,12.0,4.0,299.0,317.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,2.0,0.8,3.0,1.2,419.0,458.0,868.0,877.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,5.3,1.9,6.4,4.4,219.0,230.0,351.0,344.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,3.8,2.6,5.5,4.1,21.0,2.0,335.0,325.0,
46,2,48.0,8.0,1.0,400.0,750.0,,,0.0,0.4,0.0,0.6,306.0,318.0,838.0,840.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,7.1,3.7,9.4,6.8,29.0,4.0,652.0,630.0,
48,13,52.0,16.0,36.0,0.0,600.0,,,8.7,5.7,11.9,9.7,192.0,199.0,982.0,971.0,
49,6,68.0,8.0,30.0,0.0,600.0,,,0.0,12.0,0.0,18.0,427.0,432.0,608.0,603.0,
50,47,47.0,8.0,13.0,400.0,750.0,,,5.2,0.0,7.8,0.0,234.0,226.0,939.0,941.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
