CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
49,28,35.0,16.0,10.0,803.4,1236.0,,,6.3,3.7,1001.0,1071.0,
50,26,32.0,8.0,10.0,494.4,927.0,,,10.0,0.0,809.0,882.0,
51,25,30.0,16.0,10.0,494.4,927.0,,,6.6,3.4,721.0,792.0,
52,25,35.0,16.0,10.0,803.4,1236.0,,,6.0,4.0,907.0,974.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,14.2,5.8,286.0,348.0,
54,42,10.0,8.0,40.0,0.0,741.6,,,40.0,0.0,179.0,257.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,10.0,0.0,94.0,160.0,
56,40,5.0,16.0,30.0,0.0,741.6,,,15.3,14.7,380.0,437.0,
57,40,15.0,8.0,40.0,0.0,741.6,,,40.0,0.0,35.0,91.0,
58,38,5.0,8.0,30.0,0.0,741.6,,,30.0,0.0,468.0,537.0,
59,38,15.0,16.0,10.0,0.0,741.6,,,7.3,2.7,650.0,743.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,12.9,7.1,555.0,632.0,
61,50,30.0,16.0,10.0,0.0,741.6,,,6.7,3.3,530.0,611.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,0.0,20.0,257.0,322.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,35.6,14.4,171.0,218.0,
64,48,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,626.0,697.0,
65,48,40.0,16.0,10.0,0.0,741.6,,,6.2,3.8,73.0,129.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,6.4,3.6,826.0,875.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,6.0,81.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,10.0,0.0,733.0,777.0,
69,45,35.0,16.0,10.0,803.4,1236.0,,,6.1,3.9,915.0,971.0,
70,95,30.0,16.0,30.0,0.0,741.6,,,21.9,8.1,383.0,457.0,
71,95,35.0,16.0,20.0,0.0,741.6,,,10.7,9.3,293.0,361.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,446.0,509.0,
73,92,30.0,16.0,10.0,0.0,741.6,,,6.2,3.8,473.0,556.0,
74,53,35.0,16.0,50.0,0.0,741.6,,,28.5,21.5,350.0,412.0,
75,45,65.0,8.0,20.0,803.4,1236.0,,,0.0,20.0,989.0,1069.0,
76,90,35.0,8.0,10.0,0.0,741.6,,,0.0,10.0,197.0,262.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,569.0,643.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,12.9,7.1,104.0,176.0,
79,87,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,667.0,736.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,10.0,0.0,763.0,822.0,
81,85,35.0,16.0,30.0,0.0,741.6,,,17.7,12.3,42.0,127.0,
82,75,55.0,16.0,20.0,0.0,741.6,,,13.0,7.0,364.0,424.0,
83,72,55.0,16.0,10.0,0.0,741.6,,,6.0,4.0,260.0,338.0,
84,70,58.0,8.0,20.0,0.0,741.6,,,20.0,0.0,458.0,525.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,30.0,549.0,617.0,
86,66,55.0,8.0,10.0,0.0,741.6,,,0.0,10.0,172.0,238.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,10.5,9.5,80.0,145.0,
88,65,60.0,8.0,30.0,0.0,741.6,,,0.0,30.0,644.0,710.0,
89,63,58.0,16.0,10.0,494.4,927.0,,,7.3,2.7,731.0,802.0,
90,60,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,18.0,88.0,
91,60,60.0,16.0,10.0,494.4,927.0,,,5.6,4.4,835.0,890.0,
92,67,85.0,8.0,20.0,0.0,741.6,,,20.0,0.0,363.0,447.0,
93,65,85.0,16.0,40.0,0.0,741.6,,,25.4,14.6,470.0,519.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,10.0,0.0,279.0,340.0,
95,62,80.0,16.0,30.0,0.0,741.6,,,19.7,10.3,196.0,243.0,
96,60,80.0,16.0,10.0,0.0,741.6,,,6.0,4.0,88.0,158.0,
97,60,85.0,8.0,30.0,0.0,741.6,,,0.0,30.0,555.0,623.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,12.5,7.5,24.0,85.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,6.5,3.5,739.0,823.0,
100,55,85.0,16.0,20.0,0.0,741.6,,,12.9,7.1,641.0,726.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
