CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
21,40,5.0,8.0,10.0,0.0,144.0,,,0.0,10.0,42.0,162.0,
22,40,15.0,16.0,40.0,0.0,144.0,,,23.4,16.6,55.0,154.0,
23,38,5.0,8.0,30.0,0.0,144.0,,,0.0,30.0,45.0,172.0,
24,38,15.0,8.0,10.0,0.0,144.0,,,10.0,0.0,46.0,195.0,
25,35,5.0,16.0,20.0,0.0,144.0,,,14.5,5.5,32.0,196.0,
26,95,30.0,8.0,30.0,96.0,180.0,,,30.0,0.0,83.0,174.0,
27,95,35.0,8.0,20.0,0.0,144.0,,,0.0,20.0,53.0,180.0,
28,92,30.0,16.0,10.0,0.0,144.0,,,7.1,2.9,50.0,183.0,
29,90,35.0,8.0,10.0,0.0,144.0,,,0.0,10.0,42.0,183.0,
30,88,30.0,16.0,10.0,0.0,144.0,,,6.2,3.8,52.0,148.0,
31,88,35.0,16.0,20.0,0.0,144.0,,,11.6,8.4,44.0,176.0,
32,87,30.0,8.0,10.0,0.0,144.0,,,10.0,0.0,54.0,185.0,
33,85,25.0,8.0,10.0,0.0,144.0,,,0.0,10.0,47.0,178.0,
34,85,35.0,16.0,30.0,96.0,180.0,,,18.5,11.5,80.0,172.0,
35,67,85.0,16.0,20.0,0.0,144.0,,,11.9,8.1,52.0,187.0,
36,65,85.0,16.0,40.0,0.0,144.0,,,21.6,18.4,35.0,198.0,
37,65,82.0,16.0,10.0,96.0,180.0,,,6.9,3.1,87.0,182.0,
38,62,80.0,8.0,30.0,0.0,144.0,,,0.0,30.0,31.0,141.0,
39,60,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,26.0,194.0,
40,60,85.0,8.0,30.0,0.0,144.0,,,30.0,0.0,61.0,140.0,
41,58,75.0,16.0,20.0,0.0,144.0,,,14.3,5.7,43.0,175.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,20.0,187.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,20.0,0.0,95.0,188.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,10.0,0.0,30.0,148.0,
45,20,82.0,16.0,10.0,0.0,144.0,,,5.5,4.5,36.0,204.0,
46,18,80.0,8.0,10.0,96.0,180.0,,,0.0,10.0,68.0,185.0,
47,2,45.0,8.0,10.0,0.0,144.0,,,0.0,10.0,25.0,197.0,
48,42,5.0,8.0,10.0,0.0,144.0,,,10.0,0.0,44.0,191.0,
49,42,12.0,8.0,10.0,0.0,144.0,,,10.0,0.0,97.0,140.0,
50,72,35.0,16.0,30.0,96.0,180.0,,,17.7,12.3,78.0,182.0,
51,55,20.0,16.0,19.0,0.0,144.0,,,13.5,5.5,37.0,157.0,
52,25,30.0,16.0,3.0,0.0,144.0,,,2.1,0.9,16.0,155.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,5.0,0.0,67.0,145.0,
54,55,60.0,8.0,16.0,96.0,180.0,,,0.0,16.0,107.0,206.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,8.9,7.1,89.0,224.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,12.9,6.1,88.0,205.0,
57,30,25.0,8.0,23.0,0.0,144.0,,,0.0,23.0,47.0,174.0,
58,15,10.0,16.0,20.0,0.0,144.0,,,11.9,8.1,38.0,189.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,19.0,0.0,33.0,195.0,
60,15,60.0,8.0,17.0,96.0,180.0,,,17.0,0.0,59.0,210.0,
61,45,65.0,8.0,9.0,0.0,144.0,,,9.0,0.0,36.0,126.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,3.0,0.0,24.0,174.0,
63,65,20.0,8.0,6.0,0.0,144.0,,,0.0,6.0,26.0,196.0,
64,45,30.0,8.0,17.0,0.0,144.0,,,0.0,17.0,11.0,149.0,
65,35,40.0,16.0,16.0,0.0,144.0,,,10.7,5.3,6.0,154.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,0.0,16.0,89.0,198.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,9.0,0.0,23.0,148.0,
68,40,60.0,8.0,21.0,96.0,180.0,,,0.0,21.0,94.0,226.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,16.3,10.7,9.0,140.0,
70,35,69.0,16.0,23.0,0.0,144.0,,,14.5,8.5,25.0,217.0,
71,65,55.0,16.0,14.0,0.0,144.0,,,8.4,5.6,26.0,136.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,5.1,2.9,24.0,209.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,3.5,1.5,37.0,143.0,
74,20,20.0,16.0,8.0,96.0,180.0,,,5.4,2.6,62.0,199.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,10.5,5.5,48.0,165.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,31.0,0.0,46.0,135.0,
77,23,3.0,8.0,7.0,0.0,144.0,,,7.0,0.0,45.0,193.0,
78,8,56.0,8.0,27.0,0.0,144.0,,,27.0,0.0,43.0,169.0,
79,6,68.0,8.0,30.0,0.0,144.0,,,30.0,0.0,59.0,148.0,
80,47,47.0,16.0,13.0,96.0,180.0,,,7.9,5.1,89.0,224.0,
81,49,58.0,8.0,10.0,0.0,144.0,,,10.0,0.0,77.0,125.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,5.5,3.5,13.0,152.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,8.9,5.1,4.0,177.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,0.0,18.0,73.0,152.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,2.0,0.0,59.0,147.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,0.0,28.0,55.0,143.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,0.0,13.0,91.0,119.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,12.5,6.5,20.0,145.0,
89,67,5.0,16.0,25.0,0.0,144.0,,,14.9,10.1,52.0,187.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,3.5,2.5,44.0,150.0,
91,49,42.0,8.0,13.0,96.0,180.0,,,13.0,0.0,86.0,225.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,7.8,6.2,3.0,187.0,
93,61,52.0,16.0,3.0,0.0,144.0,,,1.9,1.1,44.0,218.0,
94,57,48.0,8.0,23.0,0.0,144.0,,,23.0,0.0,75.0,144.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,4.1,1.9,20.0,163.0,
96,55,54.0,8.0,26.0,96.0,180.0,,,0.0,26.0,102.0,191.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,35.0,0.0,101.0,170.0,
98,26,52.0,16.0,9.0,0.0,144.0,,,5.8,3.2,5.0,140.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,10.8,4.2,36.0,144.0,
100,31,67.0,16.0,3.0,0.0,144.0,,,2.0,1.0,32.0,225.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
