CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
22,28,52.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,10.0,18.0,192.0,192.0,
23,14,66.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1632.0,1640.0,1815.0,1814.0,
24,25,50.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,114.0,100.0,286.0,291.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,16.0,0.0,24.0,0.0,2489.0,2495.0,2664.0,2678.0,
26,8,62.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3333.0,3311.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,209.0,207.0,385.0,385.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.1,4.9,1446.0,1441.0,1611.0,1613.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,394.0,388.0,569.0,573.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.9,2.1,289.0,302.0,471.0,476.0,
31,10,35.0,16.0,20.0,0.0,2034.0,,,4.8,3.2,6.8,5.2,0.0,0.0,3364.0,3345.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,588.0,592.0,753.0,767.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,10.3,5.7,15.3,8.7,680.0,669.0,849.0,849.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,5.3,2.7,8.5,3.5,0.0,0.0,3274.0,3293.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,870.0,868.0,1049.0,1050.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1245.0,1239.0,1414.0,1426.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3355.0,3333.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,1062.0,1050.0,1239.0,1223.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,5.6,2.4,7.5,4.5,1148.0,1148.0,1325.0,1332.0,
40,36,18.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1816.0,1810.0,1986.0,1992.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2757.0,2749.0,2920.0,2918.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,2650.0,2664.0,2830.0,2841.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2569.0,2563.0,2742.0,2742.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1911.0,1910.0,2077.0,2077.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,2094.0,2100.0,2270.0,2268.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,7.7,4.3,12.4,5.6,2006.0,2008.0,2173.0,2174.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2465.0,2467.0,2645.0,2644.0,
48,36,40.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3353.0,3338.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,964.0,967.0,1135.0,1138.0,
50,26,32.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,3.9,2.1,0.0,0.0,3339.0,3291.0,
51,25,30.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,2185.0,2185.0,2360.0,2376.0,
52,25,35.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.3,2.7,0.0,0.0,3313.0,3316.0,
53,44,5.0,16.0,20.0,0.0,2034.0,,,5.2,2.8,7.1,4.9,1253.0,1244.0,1429.0,1427.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,10.7,5.3,13.8,10.2,1155.0,1157.0,1327.0,1321.0,
55,42,15.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1052.0,1058.0,1241.0,1235.0,
56,40,5.0,16.0,30.0,0.0,2034.0,,,6.6,5.4,12.3,5.7,1344.0,1336.0,1518.0,1513.0,
57,38,15.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,1723.0,1720.0,1901.0,1894.0,
58,38,5.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,1437.0,1431.0,1616.0,1613.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3370.0,3367.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,1519.0,1519.0,1700.0,1709.0,
61,50,30.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,3.9,2.1,387.0,394.0,574.0,564.0,
62,50,35.0,16.0,20.0,0.0,2034.0,,,5.2,2.8,8.5,3.5,112.0,114.0,295.0,290.0,
63,50,40.0,16.0,50.0,0.0,2034.0,,,12.7,7.3,17.4,12.6,16.0,20.0,191.0,194.0,
64,48,30.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,490.0,477.0,656.0,669.0,
65,44,25.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,859.0,869.0,1032.0,1038.0,
66,47,35.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,577.0,578.0,763.0,754.0,
67,47,40.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,12.0,5.0,185.0,173.0,
68,42,30.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,3.6,2.4,770.0,768.0,941.0,942.0,
69,45,35.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,665.0,679.0,854.0,844.0,
70,95,30.0,8.0,30.0,1356.0,2542.5,,,0.0,12.0,0.0,18.0,2310.0,2318.0,2492.0,2491.0,
71,95,35.0,8.0,20.0,1356.0,2542.5,,,8.0,0.0,12.0,0.0,2216.0,2212.0,2386.0,2387.0,
72,53,30.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3325.0,3349.0,
73,92,30.0,16.0,10.0,2203.5,3390.0,,,2.7,1.3,4.1,1.9,2404.0,2402.0,2590.0,2585.0,
74,53,35.0,8.0,50.0,0.0,2034.0,,,0.0,20.0,0.0,30.0,198.0,203.0,384.0,383.0,
75,45,65.0,16.0,20.0,0.0,2034.0,,,5.9,2.1,8.3,3.7,0.0,0.0,3341.0,3314.0,
76,90,35.0,16.0,10.0,1356.0,2542.5,,,2.4,1.6,3.3,2.7,2118.0,2128.0,2305.0,2307.0,
77,72,45.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2895.0,2894.0,3075.0,3076.0,
78,78,40.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,2792.0,2797.0,2974.0,2973.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,3.8,2.2,2602.0,2593.0,2773.0,2773.0,
80,85,25.0,16.0,10.0,2203.5,3390.0,,,2.5,1.5,4.1,1.9,2506.0,2511.0,2689.0,2673.0,
81,85,35.0,8.0,30.0,2203.5,3390.0,,,0.0,12.0,0.0,18.0,2695.0,2687.0,2868.0,2872.0,
82,75,55.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3388.0,3372.0,
83,72,55.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.6,2.4,0.0,0.0,3346.0,3267.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,4.8,3.2,7.9,4.1,1630.0,1637.0,1805.0,1807.0,
85,86,46.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3346.0,3313.0,
86,66,55.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,3.3,2.7,1722.0,1731.0,1905.0,1906.0,
87,64,46.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,3084.0,3091.0,3264.0,3273.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,1540.0,1535.0,1710.0,1708.0,
89,56,64.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1339.0,1346.0,1522.0,1526.0,
90,60,55.0,16.0,10.0,2203.5,3390.0,,,2.7,1.3,3.6,2.4,3107.0,3115.0,3283.0,3289.0,
91,60,60.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3311.0,3342.0,
92,67,85.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,679.0,681.0,868.0,860.0,
93,42,58.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,5.0,6.0,171.0,171.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.5,2.5,0.0,0.0,3309.0,3273.0,
95,62,80.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,0.0,0.0,3289.0,3381.0,
96,62,40.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3345.0,3318.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,585.0,588.0,763.0,771.0,
98,58,75.0,16.0,20.0,0.0,2034.0,,,5.3,2.7,8.3,3.7,0.0,0.0,3377.0,3388.0,
99,55,80.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.5,2.5,401.0,402.0,571.0,580.0,
100,55,85.0,16.0,20.0,0.0,2034.0,,,4.6,3.4,6.2,5.8,487.0,489.0,672.0,665.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
