CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
29,90,35.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,119.0,124.0,398.0,382.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,2.6,1.4,3.3,2.7,162.0,178.0,432.0,446.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,4.5,3.5,6.1,5.9,88.0,105.0,361.0,361.0,
32,87,30.0,8.0,10.0,624.0,960.0,,,4.0,0.0,6.0,0.0,545.0,555.0,804.0,819.0,
33,85,25.0,16.0,10.0,0.0,576.0,,,2.7,1.3,3.3,2.7,44.0,51.0,297.0,299.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,409.0,406.0,669.0,672.0,
35,67,85.0,16.0,20.0,624.0,960.0,,,5.1,2.9,7.2,4.8,594.0,573.0,856.0,840.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,0.0,16.0,0.0,24.0,40.0,28.0,296.0,291.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,482.0,483.0,761.0,741.0,
38,62,80.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,205.0,196.0,460.0,476.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.9,2.1,21.0,35.0,284.0,296.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,263.0,248.0,516.0,530.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,297.0,295.0,561.0,577.0,
42,55,80.0,16.0,10.0,0.0,576.0,,,2.6,1.4,3.9,2.1,33.0,19.0,273.0,278.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,4.6,3.4,7.0,5.0,506.0,490.0,763.0,777.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.2,1.8,4.0,2.0,154.0,143.0,404.0,412.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,19.0,34.0,294.0,279.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,419.0,415.0,673.0,692.0,
47,2,45.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.8,2.2,42.0,43.0,302.0,295.0,
48,42,5.0,16.0,10.0,624.0,960.0,,,2.6,1.4,3.3,2.7,649.0,644.0,920.0,925.0,
49,42,12.0,16.0,10.0,384.0,720.0,,,2.9,1.1,3.1,2.9,361.0,358.0,632.0,640.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,6.6,5.4,11.9,6.1,438.0,438.0,692.0,689.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
