CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
13,22,75.0,24.0,30.0,2203.5,3390.0,,,7.6,0.0,3.2,1.2,11.7,0.0,5.4,0.9,2122.0,2084.0,2850.0,2865.0,
14,22,85.0,16.0,10.0,1356.0,2542.5,,,2.3,1.7,0.0,0.0,3.5,2.5,0.0,0.0,1564.0,1505.0,2709.0,2670.0,
15,20,80.0,8.0,40.0,1356.0,2542.5,,,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,1830.0,1834.0,2805.0,2760.0,
16,20,85.0,16.0,40.0,1356.0,2542.5,,,0.0,14.1,0.0,1.9,0.0,19.7,0.0,4.3,1473.0,1509.0,2560.0,2551.0,
17,18,75.0,24.0,20.0,2203.5,3390.0,,,4.0,2.7,0.0,1.3,5.5,4.8,0.0,1.7,1891.0,1894.0,2959.0,2943.0,
18,15,75.0,8.0,20.0,1356.0,2542.5,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,1208.0,1292.0,2367.0,2441.0,
19,15,80.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1396.0,1430.0,2462.0,2375.0,
20,30,50.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,7.0,10.0,1038.0,966.0,
21,30,56.0,16.0,20.0,2203.5,3390.0,,,0.0,0.0,5.4,2.6,0.0,0.0,8.2,3.8,1959.0,1944.0,3388.0,3387.0,
22,28,52.0,16.0,20.0,0.0,2034.0,,,6.4,0.0,0.0,1.6,10.4,0.0,0.0,1.6,5.0,2.0,782.0,817.0,
23,14,66.0,16.0,10.0,1356.0,2542.5,,,2.3,1.7,0.0,0.0,3.3,2.7,0.0,0.0,1316.0,1262.0,2188.0,2165.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,0.0,3.4,0.0,0.6,0.0,5.0,0.0,1.0,14.0,14.0,542.0,544.0,
25,22,66.0,8.0,40.0,2203.5,3390.0,,,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2161.0,2098.0,3023.0,3007.0,
26,8,62.0,32.0,10.0,0.0,2034.0,,,1.7,1.1,0.8,0.4,2.6,1.5,1.2,0.6,972.0,1021.0,2259.0,2319.0,
27,23,52.0,32.0,10.0,0.0,2034.0,,,1.5,1.4,0.8,0.3,2.9,1.8,1.0,0.4,5.0,3.0,643.0,660.0,
28,4,55.0,32.0,20.0,0.0,2034.0,,,3.5,2.6,1.2,0.7,4.6,3.5,2.6,1.3,919.0,975.0,2057.0,2057.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,15.0,996.0,1002.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,0.0,3.5,0.0,0.5,0.0,4.6,0.0,1.4,49.0,46.0,716.0,737.0,
31,10,35.0,24.0,20.0,0.0,2034.0,,,5.2,0.0,2.6,0.2,7.2,0.0,3.6,1.1,206.0,248.0,1440.0,1491.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,0.0,6.9,5.1,0.0,0.0,10.4,7.6,0.0,311.0,276.0,1044.0,1048.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,15.5,0.0,0.0,0.5,23.1,0.0,0.0,0.9,205.0,161.0,1386.0,1345.0,
34,8,45.0,24.0,20.0,0.0,2034.0,,,5.4,0.0,2.4,0.2,7.4,0.0,3.4,1.2,866.0,864.0,1924.0,1937.0,
35,5,35.0,24.0,10.0,0.0,2034.0,,,2.3,1.5,0.0,0.2,2.9,2.4,0.0,0.7,274.0,330.0,1616.0,1548.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,777.0,751.0,1856.0,1918.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,494.0,482.0,1644.0,1715.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,601.0,602.0,1682.0,1681.0,
39,0,45.0,24.0,20.0,0.0,2034.0,,,4.6,0.0,2.9,0.5,7.9,0.0,2.3,1.7,829.0,815.0,1657.0,1650.0,
40,36,18.0,32.0,10.0,1356.0,2542.5,,,1.8,1.2,0.9,0.1,2.9,1.9,0.9,0.2,1408.0,1418.0,2368.0,2399.0,
41,35,32.0,16.0,10.0,2203.5,3390.0,,,0.0,0.0,3.5,0.5,0.0,0.0,4.0,2.0,2480.0,2413.0,3249.0,3247.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,0.0,0.0,5.9,2.1,0.0,0.0,6.7,5.3,2362.0,2393.0,3133.0,3090.0,
43,33,35.0,8.0,10.0,2203.5,3390.0,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,2341.0,2348.0,2992.0,2980.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,0.0,2.6,1.4,0.0,0.0,4.2,1.8,0.0,1579.0,1553.0,2391.0,2390.0,
45,30,30.0,24.0,10.0,1356.0,2542.5,,,1.7,1.5,0.8,0.0,2.5,2.1,1.4,0.0,1779.0,1762.0,2600.0,2618.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,8.8,0.0,3.2,0.0,12.0,0.0,6.0,0.0,1770.0,1736.0,2426.0,2427.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,0.0,2.9,1.1,0.0,0.0,4.1,1.9,0.0,2205.0,2242.0,2896.0,2908.0,
48,36,40.0,24.0,10.0,2203.5,3390.0,,,0.0,2.1,1.4,0.5,0.0,3.7,2.2,0.2,2604.0,2599.0,3318.0,3327.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,2.7,0.0,1.3,0.0,4.2,0.0,1.8,0.0,768.0,801.0,1289.0,1319.0,
50,26,32.0,32.0,10.0,1356.0,2542.5,,,1.8,1.1,0.8,0.2,2.6,2.0,0.9,0.6,1777.0,1811.0,2938.0,2954.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,,,,,
