CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
16,0,40.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,245.0,255.0,378.0,382.0,
17,0,45.0,16.0,20.0,624.0,960.0,,,5.3,2.7,7.9,4.1,692.0,698.0,828.0,835.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,324.0,335.0,464.0,460.0,
19,42,10.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,243.0,253.0,375.0,380.0,
20,42,15.0,16.0,10.0,384.0,720.0,,,2.7,1.3,3.8,2.2,528.0,528.0,668.0,660.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.4,1.6,4.0,2.0,0.0,0.0,929.0,952.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,11.6,4.4,16.3,7.7,375.0,372.0,500.0,504.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,192.0,199.0,323.0,329.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,676.0,676.0,811.0,801.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,781.0,778.0,916.0,906.0,
26,95,30.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,0.0,0.0,948.0,939.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,5.6,2.4,7.6,4.4,144.0,137.0,270.0,267.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.4,2.6,137.0,139.0,277.0,274.0,
29,90,35.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,189.0,182.0,317.0,315.0,
30,88,30.0,16.0,10.0,0.0,576.0,,,2.5,1.5,3.3,2.7,241.0,240.0,372.0,366.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,5.2,2.8,7.4,4.6,0.0,0.0,952.0,916.0,
32,87,30.0,16.0,10.0,624.0,960.0,,,2.8,1.2,4.1,1.9,612.0,610.0,749.0,745.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,79.0,69.0,202.0,200.0,
34,85,35.0,16.0,30.0,0.0,576.0,,,7.5,4.5,11.3,6.7,0.0,0.0,946.0,914.0,
35,67,85.0,16.0,20.0,624.0,960.0,,,4.5,3.5,7.8,4.2,650.0,645.0,784.0,777.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,38.0,37.0,171.0,163.0,
37,65,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,0.0,0.0,958.0,913.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,8.6,3.4,12.0,6.0,276.0,273.0,405.0,408.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.8,1.2,4.0,2.0,54.0,60.0,195.0,192.0,
40,60,85.0,16.0,30.0,0.0,576.0,,,8.2,3.8,9.4,8.6,323.0,319.0,449.0,457.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,371.0,373.0,500.0,501.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,24.0,32.0,163.0,162.0,
43,55,85.0,8.0,20.0,384.0,720.0,,,8.0,0.0,12.0,0.0,562.0,563.0,699.0,702.0,
44,55,82.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,210.0,217.0,349.0,339.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,28.0,34.0,163.0,158.0,
46,18,80.0,16.0,10.0,384.0,720.0,,,2.1,1.9,4.0,2.0,482.0,483.0,616.0,612.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,99.0,102.0,228.0,237.0,
48,42,5.0,16.0,10.0,0.0,576.0,,,2.6,1.4,4.0,2.0,0.0,0.0,906.0,957.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,2.6,1.4,3.9,2.1,436.0,430.0,572.0,561.0,
50,72,35.0,16.0,30.0,0.0,576.0,,,7.0,5.0,12.4,5.6,0.0,0.0,918.0,953.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,7.6,0.0,11.4,0.0,325.0,319.0,448.0,453.0,
52,25,30.0,16.0,3.0,0.0,576.0,,,0.7,0.5,1.1,0.7,0.0,0.0,946.0,926.0,
53,20,50.0,8.0,5.0,0.0,576.0,,,2.0,0.0,3.0,0.0,366.0,374.0,507.0,504.0,
54,55,60.0,8.0,16.0,384.0,720.0,,,6.4,0.0,9.6,0.0,598.0,594.0,725.0,728.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,3.9,2.5,5.8,3.8,589.0,594.0,725.0,719.0,
56,50,35.0,16.0,19.0,384.0,720.0,,,5.0,2.6,6.2,5.2,545.0,552.0,678.0,687.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,386.0,396.0,520.0,528.0,
58,15,10.0,8.0,20.0,624.0,960.0,,,8.0,0.0,12.0,0.0,770.0,774.0,911.0,904.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,4.3,3.3,7.3,4.1,0.0,0.0,948.0,936.0,
60,15,60.0,16.0,17.0,624.0,960.0,,,4.3,2.5,6.1,4.1,694.0,685.0,815.0,814.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,2.3,1.3,3.6,1.8,256.0,253.0,380.0,389.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,0.8,0.4,1.1,0.7,165.0,166.0,298.0,292.0,
63,65,20.0,16.0,6.0,0.0,576.0,,,1.3,1.1,2.2,1.4,28.0,29.0,161.0,162.0,
64,45,30.0,8.0,17.0,0.0,576.0,,,0.0,6.8,0.0,10.2,185.0,189.0,318.0,311.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,3.9,2.5,5.5,4.1,0.0,5.0,136.0,142.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,4.1,2.3,5.2,4.4,563.0,560.0,686.0,693.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,2.5,1.1,3.6,1.8,258.0,268.0,394.0,399.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,0.0,8.4,0.0,12.6,607.0,610.0,742.0,739.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,10.8,0.0,16.2,0.0,156.0,150.0,285.0,286.0,
70,35,69.0,8.0,23.0,624.0,960.0,,,9.2,0.0,13.8,0.0,810.0,801.0,932.0,935.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,0.0,5.6,0.0,8.4,239.0,239.0,362.0,366.0,
72,63,65.0,8.0,8.0,0.0,576.0,,,0.0,3.2,0.0,4.8,0.0,0.0,927.0,923.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,1.1,0.9,2.1,0.9,279.0,278.0,415.0,410.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,2.0,1.2,3.0,1.8,644.0,642.0,770.0,772.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,0.0,6.4,0.0,9.6,0.0,0.0,946.0,947.0,
76,60,12.0,8.0,31.0,0.0,576.0,,,12.4,0.0,18.6,0.0,262.0,257.0,390.0,388.0,
77,23,3.0,16.0,7.0,624.0,960.0,,,1.7,1.1,2.9,1.3,757.0,757.0,885.0,886.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,10.8,0.0,16.2,0.0,353.0,354.0,487.0,492.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,6.8,5.2,11.4,6.6,348.0,340.0,478.0,483.0,
80,47,47.0,16.0,13.0,624.0,960.0,,,3.2,2.0,5.1,2.7,814.0,816.0,952.0,950.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,347.0,352.0,483.0,480.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,0.0,0.0,949.0,937.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,3.2,2.4,5.4,3.0,0.0,0.0,938.0,957.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,7.2,0.0,10.8,394.0,395.0,516.0,524.0,
85,63,23.0,16.0,2.0,0.0,576.0,,,0.5,0.3,0.7,0.5,0.0,0.0,946.0,928.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,0.0,11.2,0.0,16.8,345.0,339.0,478.0,477.0,
87,12,24.0,8.0,13.0,0.0,576.0,,,0.0,5.2,0.0,7.8,355.0,352.0,483.0,489.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,7.6,0.0,11.4,259.0,254.0,382.0,385.0,
89,67,5.0,8.0,25.0,624.0,960.0,,,10.0,0.0,15.0,0.0,711.0,701.0,834.0,839.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,358.0,359.0,482.0,491.0,
91,49,42.0,16.0,13.0,0.0,576.0,,,3.5,1.7,4.6,3.2,0.0,0.0,951.0,948.0,
92,53,43.0,8.0,14.0,0.0,576.0,,,5.6,0.0,8.4,0.0,2.0,10.0,144.0,139.0,
93,61,52.0,8.0,3.0,624.0,960.0,,,1.2,0.0,1.8,0.0,804.0,807.0,934.0,939.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,0.0,0.0,959.0,955.0,
95,56,37.0,16.0,6.0,0.0,576.0,,,1.7,0.7,2.2,1.4,0.0,0.0,931.0,960.0,
96,55,54.0,16.0,26.0,0.0,576.0,,,6.4,4.0,8.7,6.9,0.0,0.0,953.0,950.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,9.2,4.8,13.2,7.8,546.0,536.0,675.0,671.0,
98,26,52.0,16.0,9.0,0.0,576.0,,,2.6,1.0,3.6,1.8,0.0,0.0,944.0,957.0,
99,26,35.0,8.0,15.0,0.0,576.0,,,0.0,6.0,0.0,9.0,308.0,299.0,434.0,439.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,1.2,0.0,1.8,0.0,810.0,804.0,941.0,942.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
