CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
22,28,52.0,8.0,20.0,494.4,927.0,,,0.0,8.0,0.0,12.0,807.0,805.0,888.0,888.0,
23,28,55.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,6.0,729.0,730.0,779.0,778.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,2.4,1.6,4.0,2.0,58.0,65.0,147.0,146.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,167.0,164.0,226.0,224.0,
26,25,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,618.0,614.0,708.0,701.0,
27,23,52.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,255.0,259.0,320.0,321.0,
28,23,55.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,546.0,543.0,594.0,597.0,
29,20,50.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,357.0,358.0,406.0,409.0,
30,20,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,448.0,443.0,505.0,507.0,
31,10,35.0,16.0,20.0,0.0,741.6,,,4.7,3.3,7.4,4.6,200.0,197.0,240.0,238.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,12.0,0.0,18.0,0.0,26.0,24.0,106.0,106.0,
33,8,40.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,24.0,81.0,85.0,162.0,160.0,
34,8,45.0,8.0,20.0,494.4,927.0,,,8.0,0.0,12.0,0.0,750.0,748.0,822.0,821.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,2.3,1.7,3.6,2.4,279.0,277.0,346.0,344.0,
36,5,45.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,660.0,664.0,721.0,717.0,
37,2,40.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,381.0,379.0,436.0,434.0,
38,0,40.0,16.0,30.0,0.0,741.6,,,6.6,5.4,12.0,6.0,475.0,477.0,526.0,525.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,563.0,565.0,625.0,624.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,3.0,1.0,3.9,2.1,259.0,262.0,325.0,322.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.1,1.9,3.7,2.3,160.0,160.0,239.0,241.0,
42,33,32.0,8.0,20.0,0.0,741.6,,,8.0,0.0,12.0,0.0,68.0,67.0,151.0,157.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,11.0,13.0,84.0,85.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.2,1.8,3.5,2.5,355.0,356.0,417.0,412.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,535.0,536.0,601.0,601.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.1,4.9,10.0,8.0,447.0,445.0,515.0,512.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.2,1.8,4.3,1.7,1054.0,1049.0,1134.0,1131.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,2.9,1.1,3.4,2.6,628.0,627.0,694.0,693.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.7,2.3,997.0,1001.0,1068.0,1070.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,2.3,1.7,3.8,2.2,814.0,811.0,882.0,880.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
