CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
12,50,35.0,16.0,19.0,0.0,600.0,,,0.0,0.0,7.0,0.6,0.0,0.0,9.0,2.4,0.0,0.0,980.0,990.0,
13,30,25.0,16.0,23.0,650.0,1000.0,,,5.1,4.1,0.0,0.0,7.7,6.1,0.0,0.0,683.0,690.0,839.0,831.0,
14,15,10.0,24.0,20.0,0.0,600.0,,,4.3,2.6,0.0,1.0,6.5,3.7,0.0,1.7,0.0,0.0,965.0,993.0,
15,30,5.0,16.0,8.0,0.0,600.0,,,1.7,1.5,0.0,0.0,2.8,2.0,0.0,0.0,164.0,165.0,302.0,301.0,
16,10,20.0,32.0,19.0,0.0,600.0,,,3.0,2.4,1.7,0.5,5.3,3.4,1.9,0.8,0.0,0.0,969.0,992.0,
17,5,30.0,32.0,2.0,0.0,600.0,,,0.4,0.2,0.1,0.1,0.6,0.4,0.2,0.1,0.0,0.0,994.0,984.0,
18,20,40.0,24.0,12.0,0.0,600.0,,,2.4,1.7,0.0,0.7,3.6,2.9,0.0,0.7,0.0,0.0,988.0,993.0,
19,15,60.0,8.0,17.0,0.0,600.0,,,0.0,6.8,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,970.0,983.0,
20,45,65.0,32.0,9.0,0.0,600.0,,,1.5,1.2,0.5,0.3,2.2,1.6,1.1,0.5,0.0,0.0,983.0,996.0,
21,45,20.0,24.0,11.0,0.0,600.0,,,2.5,0.0,1.3,0.6,4.2,0.0,2.2,0.1,0.0,0.0,976.0,987.0,
22,45,10.0,24.0,18.0,0.0,600.0,,,3.7,1.9,1.6,0.0,5.0,3.8,1.9,0.0,0.0,0.0,995.0,974.0,
23,55,5.0,24.0,29.0,0.0,600.0,,,0.0,8.1,3.1,0.5,0.0,11.3,4.8,1.3,194.0,204.0,334.0,334.0,
24,65,35.0,16.0,3.0,0.0,600.0,,,0.0,0.6,0.5,0.0,0.0,1.0,0.5,0.2,0.0,0.0,987.0,982.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.6,811.0,817.0,969.0,956.0,
26,45,30.0,24.0,17.0,0.0,600.0,,,4.2,0.0,1.7,0.9,7.4,0.0,2.5,0.3,0.0,0.0,996.0,980.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,0.0,4.6,1.8,0.0,0.0,5.8,3.8,0.0,0.0,0.0,985.0,997.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,988.0,994.0,
29,64,42.0,24.0,9.0,0.0,600.0,,,2.2,0.0,0.9,0.5,3.6,0.0,1.6,0.2,0.0,0.0,989.0,973.0,
30,40,60.0,8.0,21.0,0.0,600.0,,,0.0,0.0,0.0,8.4,0.0,0.0,0.0,12.6,0.0,0.0,979.0,987.0,
31,31,52.0,24.0,27.0,0.0,600.0,,,4.8,4.1,1.8,0.0,7.4,5.2,3.6,0.0,0.0,0.0,978.0,975.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,6.9,0.0,2.3,0.0,9.3,0.0,4.5,0.0,0.0,0.0,993.0,966.0,
33,53,52.0,24.0,11.0,0.0,600.0,,,2.2,1.3,0.9,0.0,3.0,1.9,1.6,0.0,0.0,0.0,980.0,971.0,
34,65,55.0,24.0,14.0,0.0,600.0,,,0.0,3.3,1.8,0.5,0.0,4.0,3.4,1.0,0.0,0.0,986.0,971.0,
35,63,65.0,8.0,8.0,0.0,600.0,,,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.8,0.0,0.0,985.0,976.0,
36,2,60.0,16.0,5.0,0.0,600.0,,,0.0,1.1,0.9,0.0,0.0,1.7,1.3,0.0,0.0,0.0,964.0,995.0,
37,20,20.0,16.0,8.0,0.0,600.0,,,0.0,2.2,1.0,0.0,0.0,3.4,1.4,0.0,0.0,0.0,981.0,992.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,4.2,0.0,2.2,0.0,5.9,0.0,3.7,0.0,294.0,300.0,406.0,415.0,
39,60,12.0,24.0,31.0,0.0,600.0,,,6.0,3.9,2.6,0.0,8.8,5.6,4.2,0.0,0.0,0.0,974.0,999.0,
40,40,25.0,24.0,9.0,0.0,600.0,,,1.6,1.5,0.0,0.4,3.0,1.7,0.0,0.7,0.0,0.0,986.0,988.0,
41,42,7.0,8.0,5.0,0.0,600.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,973.0,969.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,1.2,0.8,0.0,0.0,1.8,1.2,0.0,0.0,0.0,0.0,997.0,969.0,
43,23,3.0,32.0,7.0,0.0,600.0,,,1.4,0.9,0.5,0.1,1.8,1.3,0.8,0.3,0.0,0.0,981.0,1000.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,4.6,2.6,0.0,0.0,6.2,4.6,0.0,0.0,222.0,223.0,348.0,350.0,
45,6,38.0,24.0,16.0,0.0,600.0,,,0.0,3.3,1.7,1.4,0.0,6.1,2.2,1.3,0.0,0.0,970.0,974.0,
46,2,48.0,24.0,1.0,0.0,600.0,,,0.2,0.1,0.1,0.0,0.3,0.2,0.1,0.0,0.0,0.0,982.0,994.0,
47,8,56.0,24.0,27.0,0.0,600.0,,,5.3,3.7,1.8,0.0,7.2,5.3,3.7,0.0,0.0,0.0,968.0,1000.0,
48,13,52.0,32.0,36.0,0.0,600.0,,,6.1,4.2,3.1,0.9,9.2,5.4,5.3,1.7,0.0,0.0,984.0,976.0,
49,6,68.0,32.0,30.0,0.0,600.0,,,5.2,3.7,2.1,1.1,7.7,6.1,3.7,0.5,0.0,0.0,998.0,996.0,
50,47,47.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,997.0,982.0,
51,49,58.0,24.0,10.0,0.0,600.0,,,2.0,1.5,0.0,0.5,2.8,2.5,0.0,0.7,0.0,0.0,992.0,998.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,0.0,0.0,2.5,1.1,0.0,0.0,3.9,1.5,0.0,0.0,987.0,997.0,
53,37,31.0,24.0,14.0,0.0,600.0,,,3.5,0.0,1.4,0.6,4.8,0.0,2.7,0.9,410.0,413.0,491.0,489.0,
54,57,29.0,32.0,18.0,0.0,600.0,,,3.0,2.4,1.3,0.5,4.4,3.3,2.1,1.0,0.0,0.0,971.0,984.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.0,614.0,615.0,739.0,742.0,
56,53,12.0,8.0,6.0,0.0,600.0,,,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.6,0.0,0.0,960.0,973.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,1.8,1.0,0.0,0.0,2.6,1.6,0.0,0.0,0.0,0.0,988.0,984.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,0.0,0.0,4.3,2.9,0.0,0.0,9.2,1.6,841.0,843.0,980.0,986.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,0.0,11.2,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,992.0,977.0,
60,17,34.0,8.0,3.0,0.0,600.0,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,971.0,1000.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,0.0,3.0,2.2,0.0,0.0,4.8,3.0,0.0,0.0,0.0,1000.0,1000.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,158.0,160.0,314.0,305.0,
63,27,69.0,16.0,10.0,0.0,600.0,,,2.5,0.0,1.5,0.0,4.0,0.0,2.0,0.0,0.0,0.0,971.0,961.0,
64,15,77.0,24.0,9.0,0.0,600.0,,,1.7,1.3,0.6,0.0,2.5,1.6,1.3,0.0,0.0,0.0,988.0,958.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,
66,49,73.0,32.0,25.0,0.0,600.0,,,4.5,2.6,2.4,0.5,5.7,4.8,2.9,1.6,0.0,0.0,975.0,990.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,285.0,284.0,408.0,402.0,
68,56,39.0,8.0,36.0,0.0,600.0,,,0.0,0.0,0.0,14.4,0.0,0.0,0.0,21.6,0.0,0.0,978.0,970.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,0.0,0.0,2.4,0.0,0.0,0.0,3.6,0.0,150.0,156.0,293.0,304.0,
70,37,56.0,32.0,5.0,0.0,600.0,,,1.0,0.6,0.3,0.1,1.3,1.0,0.5,0.2,0.0,0.0,980.0,991.0,
71,57,68.0,24.0,15.0,0.0,600.0,,,0.0,3.3,2.3,0.4,0.0,4.3,3.0,1.7,0.0,0.0,989.0,964.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,0.0,0.0,8.2,1.8,0.0,0.0,11.7,3.3,0.0,0.0,986.0,984.0,
73,44,17.0,32.0,9.0,0.0,600.0,,,1.5,1.1,0.8,0.2,2.3,1.5,1.1,0.5,0.0,0.0,977.0,990.0,
74,46,13.0,32.0,8.0,650.0,1000.0,,,1.2,1.0,0.7,0.3,2.1,1.5,0.7,0.5,679.0,669.0,808.0,804.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,3.8,3.4,0.0,0.0,7.1,3.7,0.0,0.0,0.0,0.0,962.0,977.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,0.0,5.2,0.0,0.0,0.0,7.8,0.0,283.0,287.0,381.0,378.0,
77,53,43.0,24.0,14.0,650.0,1000.0,,,2.7,1.7,1.2,0.0,4.1,2.3,2.0,0.0,808.0,814.0,953.0,965.0,
78,61,52.0,24.0,3.0,0.0,600.0,,,0.7,0.0,0.4,0.1,1.2,0.0,0.4,0.2,0.0,0.0,998.0,958.0,
79,57,48.0,24.0,23.0,0.0,600.0,,,5.1,3.6,0.0,0.5,7.3,4.5,0.0,1.9,385.0,381.0,467.0,467.0,
80,56,37.0,16.0,6.0,0.0,600.0,,,0.0,0.0,1.6,0.8,0.0,0.0,2.5,1.1,0.0,0.0,982.0,993.0,
81,55,54.0,24.0,26.0,0.0,600.0,,,5.3,4.0,0.0,1.1,7.3,6.6,0.0,1.6,0.0,0.0,998.0,971.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,0.0,967.0,994.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,0.0,0.0,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,997.0,980.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,0.0,0.0,4.2,0.0,0.0,429.0,433.0,518.0,516.0,
85,16,22.0,32.0,41.0,0.0,600.0,,,7.2,5.9,2.5,0.8,11.1,6.9,5.3,1.2,0.0,0.0,992.0,981.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,0.0,9.0,5.0,0.0,0.0,12.6,8.4,0.0,0.0,0.0,956.0,979.0,
87,28,18.0,24.0,26.0,0.0,600.0,,,5.2,3.3,1.9,0.0,7.9,5.2,2.4,0.0,419.0,417.0,448.0,447.0,
88,26,52.0,32.0,9.0,0.0,600.0,,,1.7,1.0,0.8,0.2,2.6,1.9,0.7,0.2,0.0,0.0,972.0,997.0,
89,26,35.0,8.0,15.0,0.0,600.0,,,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,981.0,991.0,
90,31,67.0,16.0,3.0,0.0,600.0,,,0.0,0.9,0.0,0.3,0.0,1.2,0.0,0.6,0.0,0.0,987.0,975.0,
91,15,19.0,8.0,1.0,0.0,600.0,,,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,978.0,976.0,
92,22,22.0,16.0,2.0,0.0,600.0,,,0.6,0.0,0.0,0.2,1.1,0.0,0.0,0.1,1.0,11.0,195.0,182.0,
93,18,24.0,24.0,22.0,0.0,600.0,,,0.0,5.4,2.8,0.6,0.0,7.9,4.8,0.5,0.0,0.0,971.0,976.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,0.0,10.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,996.0,987.0,
95,25,24.0,16.0,20.0,0.0,600.0,,,0.0,0.0,6.3,1.7,0.0,0.0,7.7,4.3,0.0,0.0,979.0,999.0,
96,22,27.0,8.0,11.0,0.0,600.0,,,4.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,985.0,976.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,0.0,0.0,2.5,2.3,0.0,0.0,5.8,1.4,0.0,0.0,995.0,988.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,0.0,0.0,2.8,1.2,0.0,0.0,4.1,1.9,0.0,0.0,996.0,998.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,0.0,0.0,0.0,3.6,0.0,0.0,0.0,5.4,331.0,324.0,437.0,440.0,
100,18,18.0,16.0,17.0,650.0,1000.0,,,0.0,0.0,5.1,1.7,0.0,0.0,7.4,2.8,797.0,786.0,977.0,971.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,,,,,
