CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
52,27,43.0,16.0,9.0,0.0,600.0,,,2.2,1.4,3.3,2.1,11.0,11.0,545.0,516.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,3.9,1.7,4.8,3.6,236.0,221.0,666.0,650.0,
54,57,29.0,16.0,18.0,400.0,750.0,,,4.4,2.8,5.6,5.2,455.0,460.0,941.0,923.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,0.0,0.8,0.0,1.2,418.0,428.0,964.0,923.0,
56,53,12.0,16.0,6.0,400.0,750.0,,,1.6,0.8,2.5,1.1,385.0,389.0,879.0,909.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,2.8,0.0,4.2,0.0,202.0,242.0,714.0,731.0,
58,36,26.0,8.0,18.0,650.0,1000.0,,,7.2,0.0,10.8,0.0,477.0,473.0,995.0,993.0,
59,21,24.0,8.0,28.0,0.0,600.0,,,0.0,11.2,0.0,16.8,5.0,6.0,720.0,707.0,
60,17,34.0,8.0,3.0,650.0,1000.0,,,0.0,1.2,0.0,1.8,407.0,417.0,974.0,995.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,0.0,5.2,0.0,7.8,100.0,97.0,545.0,563.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,7.6,0.0,11.4,0.0,1.0,14.0,558.0,583.0,
63,27,69.0,8.0,10.0,0.0,600.0,,,0.0,4.0,0.0,6.0,19.0,11.0,591.0,624.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,2.4,1.2,3.5,1.9,39.0,38.0,538.0,567.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,0.0,8.0,0.0,12.0,28.0,34.0,613.0,579.0,
66,49,73.0,8.0,25.0,400.0,750.0,,,10.0,0.0,15.0,0.0,415.0,389.0,907.0,878.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,10.0,0.0,15.0,78.0,74.0,606.0,618.0,
68,56,39.0,8.0,36.0,400.0,750.0,,,14.4,0.0,21.6,0.0,448.0,452.0,940.0,947.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,1.6,0.8,2.3,1.3,3.0,11.0,521.0,551.0,
70,37,56.0,16.0,5.0,400.0,750.0,,,1.2,0.8,2.0,1.0,354.0,334.0,975.0,968.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,0.0,6.0,0.0,9.0,82.0,87.0,565.0,562.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,10.0,0.0,15.0,0.0,6.0,6.0,654.0,624.0,
73,44,17.0,16.0,9.0,0.0,600.0,,,2.1,1.5,3.2,2.2,129.0,136.0,570.0,591.0,
74,46,13.0,16.0,8.0,650.0,1000.0,,,2.0,1.2,2.8,2.0,453.0,480.0,987.0,979.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,4.5,2.7,7.8,3.0,27.0,24.0,529.0,562.0,
76,49,42.0,16.0,13.0,0.0,600.0,,,3.0,2.2,5.1,2.7,109.0,124.0,554.0,546.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,3.0,2.6,5.4,3.0,427.0,434.0,971.0,1000.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,0.8,0.4,1.1,0.7,203.0,184.0,676.0,716.0,
79,57,48.0,8.0,23.0,0.0,600.0,,,0.0,9.2,0.0,13.8,226.0,219.0,657.0,652.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,2.4,0.0,3.6,0.0,423.0,451.0,980.0,983.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,10.4,0.0,15.6,250.0,264.0,605.0,627.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,6.4,0.0,9.6,1.0,18.0,529.0,521.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,0.0,4.4,0.0,6.6,1.0,0.0,581.0,578.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,0.0,2.8,0.0,4.2,253.0,264.0,708.0,669.0,
85,16,22.0,16.0,41.0,0.0,600.0,,,9.3,7.1,16.4,8.2,191.0,204.0,642.0,656.0,
86,4,18.0,16.0,35.0,0.0,600.0,,,10.0,4.0,12.1,8.9,199.0,191.0,657.0,627.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,10.4,0.0,15.6,0.0,258.0,266.0,583.0,587.0,
88,26,52.0,8.0,9.0,0.0,600.0,,,3.6,0.0,5.4,0.0,86.0,83.0,591.0,579.0,
89,26,35.0,16.0,15.0,400.0,750.0,,,4.1,1.9,5.9,3.1,365.0,384.0,997.0,995.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,0.0,1.2,0.0,1.8,191.0,200.0,667.0,668.0,
91,15,19.0,8.0,1.0,650.0,1000.0,,,0.0,0.4,0.0,0.6,462.0,454.0,978.0,983.0,
92,22,22.0,16.0,2.0,0.0,600.0,,,0.5,0.3,0.7,0.5,9.0,11.0,623.0,591.0,
93,18,24.0,8.0,22.0,400.0,750.0,,,0.0,8.8,0.0,13.2,371.0,409.0,999.0,977.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,10.8,0.0,16.2,0.0,277.0,281.0,675.0,690.0,
95,25,24.0,16.0,20.0,0.0,600.0,,,5.7,2.3,8.0,4.0,8.0,11.0,563.0,557.0,
96,22,27.0,8.0,11.0,400.0,750.0,,,0.0,4.4,0.0,6.6,431.0,434.0,867.0,865.0,
97,25,21.0,8.0,12.0,400.0,750.0,,,0.0,4.8,0.0,7.2,454.0,455.0,829.0,832.0,
98,19,21.0,8.0,10.0,0.0,600.0,,,4.0,0.0,6.0,0.0,11.0,18.0,534.0,533.0,
99,20,26.0,8.0,9.0,0.0,600.0,,,0.0,3.6,0.0,5.4,123.0,127.0,622.0,643.0,
100,18,18.0,8.0,17.0,400.0,750.0,,,6.8,0.0,10.2,0.0,359.0,364.0,972.0,991.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
