CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
70,35,69.0,8.0,23.0,624.0,960.0,,,0.0,23.0,683.0,950.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,7.5,6.5,174.0,424.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,4.7,3.3,18.0,280.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,3.1,1.9,212.0,481.0,
74,20,20.0,16.0,8.0,624.0,960.0,,,6.0,2.0,572.0,825.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,9.3,6.7,160.0,428.0,
76,60,12.0,8.0,31.0,0.0,576.0,,,0.0,31.0,203.0,454.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,7.0,0.0,640.0,907.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,16.4,10.6,292.0,547.0,
79,6,68.0,8.0,30.0,0.0,576.0,,,30.0,0.0,277.0,543.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,13.0,0.0,684.0,942.0,
81,49,58.0,16.0,10.0,0.0,576.0,,,6.1,3.9,277.0,537.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,0.0,9.0,69.0,354.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,10.2,3.8,22.0,289.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,18.0,0.0,320.0,582.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.0,2.0,279.0,543.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,28.0,0.0,286.0,540.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,9.1,3.9,281.0,539.0,
88,24,58.0,8.0,19.0,0.0,576.0,,,0.0,19.0,195.0,454.0,
89,67,5.0,8.0,25.0,624.0,960.0,,,0.0,25.0,643.0,911.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,6.0,0.0,293.0,540.0,
91,49,42.0,8.0,13.0,624.0,960.0,,,0.0,13.0,641.0,919.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,9.3,4.7,6.0,262.0,
93,61,52.0,16.0,3.0,624.0,960.0,,,1.8,1.2,688.0,931.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,13.5,9.5,315.0,596.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,0.0,6.0,33.0,288.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,16.6,9.4,499.0,753.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,23.1,11.9,470.0,742.0,
98,26,52.0,16.0,9.0,0.0,576.0,,,5.4,3.6,109.0,352.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,10.3,4.7,230.0,493.0,
100,31,67.0,8.0,3.0,624.0,960.0,,,3.0,0.0,684.0,932.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
