CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
16,10,20.0,8.0,19.0,0.0,138.0,,,0.0,0.0,7.6,0.0,0.0,0.0,11.4,0.0,49.0,47.0,112.0,110.0,
17,5,30.0,16.0,2.0,92.0,172.5,,,0.6,0.0,0.2,0.0,0.8,0.0,0.4,0.0,119.0,118.0,189.0,191.0,
18,20,40.0,16.0,12.0,0.0,138.0,,,3.5,0.0,1.3,0.0,4.6,0.0,2.6,0.0,65.0,68.0,118.0,117.0,
19,15,60.0,16.0,17.0,0.0,138.0,,,0.0,0.0,6.0,0.8,0.0,0.0,7.9,2.3,52.0,46.0,110.0,110.0,
20,45,65.0,16.0,9.0,92.0,172.5,,,0.0,0.0,2.4,1.2,0.0,0.0,3.2,2.2,105.0,99.0,156.0,156.0,
21,45,20.0,16.0,11.0,0.0,138.0,,,0.0,0.0,3.6,0.8,0.0,0.0,4.4,2.2,34.0,36.0,100.0,99.0,
22,45,10.0,24.0,18.0,0.0,138.0,,,3.6,2.3,1.2,0.0,5.6,3.6,1.6,0.0,74.0,75.0,130.0,127.0,
23,55,5.0,16.0,29.0,0.0,138.0,,,7.1,4.5,0.0,0.0,10.5,6.9,0.0,0.0,41.0,37.0,103.0,107.0,
24,65,35.0,8.0,3.0,92.0,172.5,,,1.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,123.0,117.0,196.0,191.0,
25,65,20.0,24.0,6.0,92.0,172.5,,,0.0,1.3,0.9,0.2,0.0,2.2,1.3,0.1,115.0,116.0,191.0,192.0,
26,45,30.0,32.0,17.0,92.0,172.5,,,3.1,2.1,1.4,0.1,4.3,3.4,1.8,0.7,110.0,108.0,161.0,165.0,
27,35,40.0,8.0,16.0,0.0,138.0,,,0.0,0.0,6.4,0.0,0.0,0.0,9.6,0.0,4.0,4.0,80.0,79.0,
28,41,37.0,32.0,16.0,0.0,138.0,,,2.7,2.0,1.4,0.3,4.3,3.1,1.2,0.9,11.0,11.0,77.0,76.0,
29,64,42.0,16.0,9.0,0.0,138.0,,,0.0,2.1,1.5,0.0,0.0,3.5,1.9,0.0,35.0,35.0,104.0,98.0,
30,40,60.0,24.0,21.0,0.0,138.0,,,3.7,2.7,2.0,0.0,5.6,4.5,2.6,0.0,47.0,49.0,105.0,107.0,
31,31,52.0,32.0,27.0,0.0,138.0,,,4.6,3.7,1.8,0.7,7.0,5.1,2.5,1.6,21.0,21.0,89.0,90.0,
32,35,69.0,8.0,23.0,92.0,172.5,,,0.0,0.0,9.2,0.0,0.0,0.0,13.8,0.0,113.0,114.0,177.0,178.0,
33,53,52.0,32.0,11.0,0.0,138.0,,,1.8,1.5,0.9,0.1,2.7,1.9,1.3,0.6,19.0,21.0,96.0,94.0,
34,65,55.0,8.0,14.0,92.0,172.5,,,0.0,0.0,0.0,5.6,0.0,0.0,0.0,8.4,93.0,96.0,151.0,151.0,
35,63,65.0,32.0,8.0,92.0,172.5,,,1.2,1.1,0.6,0.3,2.3,1.6,0.7,0.2,114.0,111.0,179.0,180.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,41.0,116.0,113.0,
37,20,20.0,32.0,8.0,92.0,172.5,,,1.5,0.9,0.4,0.4,2.1,1.5,0.9,0.3,109.0,108.0,166.0,167.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.8,0.0,1.6,0.0,7.2,0.0,2.4,0.0,57.0,59.0,117.0,116.0,
39,60,12.0,24.0,31.0,0.0,138.0,,,5.1,4.7,2.6,0.0,9.5,6.1,3.1,0.0,33.0,25.0,114.0,115.0,
40,40,25.0,16.0,9.0,0.0,138.0,,,0.0,0.0,2.9,0.7,0.0,0.0,4.3,1.1,62.0,61.0,116.0,116.0,
41,42,7.0,24.0,5.0,0.0,138.0,,,1.2,0.6,0.0,0.2,1.7,1.1,0.0,0.1,68.0,68.0,131.0,136.0,
42,24,12.0,16.0,5.0,0.0,138.0,,,0.0,0.0,1.8,0.2,0.0,0.0,2.7,0.3,25.0,25.0,97.0,94.0,
43,23,3.0,24.0,7.0,92.0,172.5,,,1.7,0.0,0.6,0.5,2.9,0.0,0.9,0.3,106.0,108.0,163.0,162.0,
44,11,14.0,16.0,18.0,0.0,138.0,,,0.0,6.0,0.0,1.2,0.0,9.1,0.0,1.7,43.0,42.0,104.0,107.0,
45,6,38.0,32.0,16.0,0.0,138.0,,,2.9,2.0,1.2,0.3,4.0,3.1,2.0,0.5,24.0,25.0,100.0,103.0,
46,2,48.0,24.0,1.0,92.0,172.5,,,0.2,0.1,0.1,0.0,0.3,0.2,0.1,0.0,92.0,87.0,155.0,153.0,
47,8,56.0,8.0,27.0,0.0,138.0,,,0.0,0.0,10.8,0.0,0.0,0.0,16.2,0.0,29.0,26.0,110.0,112.0,
48,13,52.0,32.0,36.0,92.0,172.5,,,6.3,3.7,2.8,1.6,8.4,7.0,3.9,2.3,122.0,122.0,193.0,198.0,
49,6,68.0,24.0,30.0,0.0,138.0,,,0.0,6.1,3.9,2.1,0.0,8.6,6.6,2.8,93.0,93.0,134.0,134.0,
50,47,47.0,24.0,13.0,92.0,172.5,,,2.9,2.1,0.0,0.2,3.7,3.2,0.0,0.9,102.0,98.0,157.0,158.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
