CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
90,31,67.0,16.0,3.0,0.0,138.0,,,1.9,1.1,76.0,125.0,
91,15,19.0,8.0,1.0,149.5,230.0,,,1.0,0.0,125.0,199.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,2.0,0.0,16.0,190.0,
93,18,24.0,16.0,22.0,0.0,138.0,,,12.1,9.9,26.0,214.0,
94,26,27.0,16.0,27.0,0.0,138.0,,,17.6,9.4,88.0,124.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,0.0,20.0,7.0,84.0,
96,22,27.0,16.0,11.0,92.0,172.5,,,7.0,4.0,114.0,161.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,12.0,121.0,153.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,10.0,0.0,31.0,99.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,9.0,0.0,32.0,145.0,
100,18,18.0,16.0,17.0,0.0,138.0,,,11.5,5.5,13.0,206.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
