CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,3.6,0.0,5.4,69.0,70.0,101.0,102.0,
68,40,60.0,16.0,21.0,96.0,180.0,,,4.9,3.5,8.9,3.7,141.0,141.0,177.0,176.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,7.1,3.7,11.4,4.8,38.0,41.0,72.0,74.0,
70,35,69.0,16.0,23.0,156.0,240.0,,,5.9,3.3,9.0,4.8,178.0,177.0,210.0,212.0,
71,65,55.0,16.0,14.0,0.0,144.0,,,4.1,1.5,4.6,3.8,62.0,65.0,96.0,95.0,
72,63,65.0,8.0,8.0,0.0,144.0,,,3.2,0.0,4.8,0.0,0.0,0.0,209.0,213.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,2.0,0.0,3.0,0.0,76.0,75.0,108.0,109.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,3.2,0.0,4.8,0.0,141.0,141.0,171.0,172.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,3.7,2.7,5.5,4.1,0.0,0.0,174.0,180.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,0.0,12.4,0.0,18.6,73.0,73.0,105.0,108.0,
77,23,3.0,8.0,7.0,96.0,180.0,,,0.0,2.8,0.0,4.2,148.0,147.0,181.0,183.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,6.3,4.5,9.9,6.3,90.0,87.0,121.0,121.0,
79,6,68.0,8.0,30.0,0.0,144.0,,,0.0,12.0,0.0,18.0,87.0,89.0,121.0,122.0,
80,47,47.0,8.0,13.0,156.0,240.0,,,5.2,0.0,7.8,0.0,191.0,190.0,225.0,223.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,2.7,1.3,4.0,2.0,83.0,85.0,116.0,116.0,
82,27,43.0,8.0,9.0,0.0,144.0,,,0.0,3.6,0.0,5.4,0.0,0.0,224.0,224.0,
83,37,31.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,8.4,0.0,0.0,212.0,223.0,
84,57,29.0,8.0,18.0,0.0,144.0,,,7.2,0.0,10.8,0.0,93.0,96.0,129.0,126.0,
85,63,23.0,16.0,2.0,0.0,144.0,,,0.5,0.3,0.6,0.6,0.0,0.0,211.0,206.0,
86,21,24.0,16.0,28.0,0.0,144.0,,,6.7,4.5,10.4,6.4,84.0,86.0,118.0,120.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,0.0,5.2,0.0,7.8,90.0,88.0,123.0,123.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,0.0,7.6,0.0,11.4,66.0,65.0,97.0,97.0,
89,67,5.0,8.0,25.0,96.0,180.0,,,10.0,0.0,15.0,0.0,143.0,142.0,177.0,174.0,
90,37,47.0,8.0,6.0,0.0,144.0,,,2.4,0.0,3.6,0.0,85.0,83.0,117.0,118.0,
91,49,42.0,8.0,13.0,0.0,144.0,,,5.2,0.0,7.8,0.0,0.0,0.0,226.0,238.0,
92,53,43.0,8.0,14.0,0.0,144.0,,,0.0,5.6,0.0,8.4,13.0,11.0,46.0,46.0,
93,61,52.0,8.0,3.0,156.0,240.0,,,1.2,0.0,1.8,0.0,175.0,175.0,209.0,210.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,5.0,4.2,10.3,3.5,0.0,0.0,221.0,217.0,
95,56,37.0,8.0,6.0,0.0,144.0,,,0.0,2.4,0.0,3.6,0.0,0.0,226.0,218.0,
96,55,54.0,8.0,26.0,0.0,144.0,,,0.0,10.4,0.0,15.6,0.0,0.0,220.0,215.0,
97,4,18.0,16.0,35.0,96.0,180.0,,,10.2,3.8,11.7,9.3,120.0,117.0,152.0,150.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,3.6,0.0,5.4,0.0,0.0,0.0,229.0,219.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,3.5,2.5,6.4,2.6,74.0,75.0,110.0,108.0,
100,31,67.0,8.0,3.0,156.0,240.0,,,0.0,1.2,0.0,1.8,179.0,180.0,212.0,213.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
