CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
51,55,20.0,16.0,19.0,0.0,144.0,,,12.8,6.2,63.0,127.0,
52,25,30.0,8.0,3.0,0.0,144.0,,,3.0,0.0,33.0,102.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,0.0,5.0,49.0,159.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,9.7,6.3,125.0,185.0,
55,30,60.0,16.0,16.0,96.0,180.0,,,9.2,6.8,95.0,219.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,11.6,7.4,82.0,212.0,
57,30,25.0,16.0,23.0,0.0,144.0,,,13.1,9.9,80.0,142.0,
58,15,10.0,16.0,20.0,0.0,144.0,,,12.4,7.6,44.0,189.0,
59,10,20.0,16.0,19.0,0.0,144.0,,,12.6,6.4,42.0,130.0,
60,15,60.0,8.0,17.0,156.0,240.0,,,0.0,17.0,131.0,208.0,
61,45,65.0,16.0,9.0,0.0,144.0,,,5.3,3.7,55.0,107.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,3.0,0.0,19.0,165.0,
63,65,20.0,8.0,6.0,0.0,144.0,,,0.0,6.0,37.0,113.0,
64,45,30.0,16.0,17.0,0.0,144.0,,,10.3,6.7,16.0,141.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,16.0,0.0,2.0,150.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,16.0,0.0,90.0,206.0,
67,64,42.0,16.0,9.0,0.0,144.0,,,5.2,3.8,27.0,143.0,
68,40,60.0,8.0,21.0,96.0,180.0,,,21.0,0.0,88.0,223.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,17.8,9.2,5.0,146.0,
70,35,69.0,16.0,23.0,0.0,144.0,,,13.6,9.4,50.0,217.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,14.0,0.0,46.0,107.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,5.3,2.7,27.0,103.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,3.6,1.4,60.0,118.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,8.0,0.0,68.0,201.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,9.1,6.9,58.0,119.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,0.0,31.0,35.0,150.0,
77,23,3.0,8.0,7.0,0.0,144.0,,,0.0,7.0,51.0,180.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,16.1,10.9,36.0,166.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,20.1,9.9,52.0,160.0,
80,47,47.0,8.0,13.0,96.0,180.0,,,0.0,13.0,87.0,231.0,
81,49,58.0,8.0,10.0,0.0,144.0,,,10.0,0.0,80.0,123.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,5.3,3.7,24.0,89.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,8.7,5.3,13.0,93.0,
84,57,29.0,16.0,18.0,0.0,144.0,,,12.8,5.2,60.0,160.0,
85,63,23.0,8.0,2.0,0.0,144.0,,,2.0,0.0,74.0,131.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,0.0,28.0,73.0,128.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,13.0,0.0,62.0,146.0,
88,24,58.0,8.0,19.0,0.0,144.0,,,19.0,0.0,15.0,149.0,
89,67,5.0,8.0,25.0,96.0,180.0,,,0.0,25.0,103.0,182.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,3.6,2.4,68.0,130.0,
91,49,42.0,16.0,13.0,156.0,240.0,,,7.5,5.5,144.0,213.0,
92,53,43.0,16.0,14.0,0.0,144.0,,,9.6,4.4,8.0,168.0,
93,61,52.0,8.0,3.0,96.0,180.0,,,0.0,3.0,68.0,215.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,12.0,11.0,85.0,135.0,
95,56,37.0,8.0,6.0,0.0,144.0,,,6.0,0.0,17.0,85.0,
96,55,54.0,16.0,26.0,96.0,180.0,,,16.1,9.9,115.0,173.0,
97,4,18.0,16.0,35.0,96.0,180.0,,,21.0,14.0,108.0,157.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,0.0,9.0,24.0,95.0,
99,26,35.0,8.0,15.0,0.0,144.0,,,0.0,15.0,27.0,153.0,
100,31,67.0,8.0,3.0,96.0,180.0,,,0.0,3.0,65.0,211.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
