CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
26,8,62.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,3.3,2.7,1294.0,1297.0,1969.0,1930.0,
27,23,52.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,55.0,74.0,495.0,515.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,1256.0,1237.0,1809.0,1826.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,3.2,2.8,146.0,157.0,792.0,843.0,
30,20,55.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,142.0,160.0,626.0,611.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,530.0,551.0,1172.0,1150.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,7.4,4.6,10.0,8.0,435.0,414.0,911.0,911.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,482.0,451.0,1047.0,1061.0,
34,8,45.0,16.0,20.0,0.0,2034.0,,,4.5,3.5,6.9,5.1,1168.0,1146.0,1693.0,1694.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,4.2,1.8,618.0,608.0,1283.0,1286.0,
36,5,45.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1028.0,1038.0,1631.0,1637.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,767.0,728.0,1335.0,1375.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,8.2,3.8,11.8,6.2,877.0,851.0,1401.0,1396.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,1000.0,1024.0,1439.0,1472.0,
40,36,18.0,8.0,10.0,1356.0,2542.5,,,4.0,0.0,6.0,0.0,1559.0,1607.0,2186.0,2209.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2592.0,2576.0,3102.0,3110.0,
42,33,32.0,8.0,20.0,2203.5,3390.0,,,8.0,0.0,12.0,0.0,2499.0,2515.0,2974.0,2978.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,3.2,2.8,2426.0,2430.0,2863.0,2852.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,2.7,1.3,3.7,2.3,1707.0,1702.0,2255.0,2249.0,
45,30,30.0,16.0,10.0,1356.0,2542.5,,,2.6,1.4,3.8,2.2,1920.0,1907.0,2439.0,2470.0,
46,34,25.0,8.0,30.0,1356.0,2542.5,,,12.0,0.0,18.0,0.0,1884.0,1880.0,2303.0,2332.0,
47,30,35.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2307.0,2332.0,2804.0,2799.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2703.0,2704.0,3198.0,3173.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.7,2.3,775.0,799.0,1307.0,1302.0,
50,26,32.0,16.0,10.0,1356.0,2542.5,,,2.8,1.2,3.8,2.2,1955.0,1998.0,2730.0,2788.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
