CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
34,65,55.0,16.0,14.0,92.0,172.5,,,3.9,1.7,5.4,3.0,100.0,96.0,143.0,144.0,
35,63,65.0,8.0,8.0,0.0,138.0,,,0.0,3.2,0.0,4.8,43.0,45.0,181.0,182.0,
36,2,60.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,41.0,35.0,182.0,190.0,
37,20,20.0,8.0,8.0,92.0,172.5,,,3.2,0.0,4.8,0.0,114.0,117.0,163.0,160.0,
38,5,5.0,16.0,16.0,0.0,138.0,,,4.7,1.7,5.3,4.3,33.0,33.0,147.0,147.0,
39,60,12.0,16.0,31.0,0.0,138.0,,,7.5,4.9,12.8,5.8,19.0,22.0,197.0,189.0,
40,40,25.0,8.0,9.0,0.0,138.0,,,0.0,3.6,0.0,5.4,50.0,46.0,130.0,130.0,
41,42,7.0,8.0,5.0,0.0,138.0,,,0.0,2.0,0.0,3.0,39.0,37.0,169.0,168.0,
42,24,12.0,8.0,5.0,0.0,138.0,,,2.0,0.0,3.0,0.0,16.0,11.0,174.0,182.0,
43,23,3.0,8.0,7.0,92.0,172.5,,,2.8,0.0,4.2,0.0,111.0,114.0,162.0,161.0,
44,11,14.0,8.0,18.0,0.0,138.0,,,0.0,7.2,0.0,10.8,20.0,29.0,141.0,146.0,
45,6,38.0,16.0,16.0,0.0,138.0,,,3.5,2.9,5.9,3.7,15.0,16.0,191.0,204.0,
46,2,48.0,16.0,1.0,92.0,172.5,,,0.3,0.1,0.4,0.2,88.0,92.0,150.0,153.0,
47,8,56.0,16.0,27.0,0.0,138.0,,,6.7,4.1,10.6,5.6,29.0,33.0,124.0,116.0,
48,13,52.0,16.0,36.0,92.0,172.5,,,9.6,4.8,14.6,7.0,118.0,123.0,193.0,195.0,
49,6,68.0,8.0,30.0,0.0,138.0,,,12.0,0.0,18.0,0.0,89.0,89.0,133.0,132.0,
50,47,47.0,16.0,13.0,92.0,172.5,,,2.9,2.3,4.9,2.9,102.0,101.0,156.0,153.0,
51,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
