CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
33,53,52.0,16.0,11.0,0.0,600.0,,,7.6,3.4,3.0,590.0,
34,65,55.0,16.0,14.0,400.0,750.0,,,8.4,5.6,350.0,800.0,
35,63,65.0,16.0,8.0,650.0,1000.0,,,5.3,2.7,442.0,990.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,0.0,5.0,21.0,648.0,
37,20,20.0,8.0,8.0,400.0,750.0,,,8.0,0.0,435.0,880.0,
38,5,5.0,16.0,16.0,0.0,600.0,,,10.3,5.7,108.0,593.0,
39,60,12.0,8.0,31.0,0.0,600.0,,,0.0,31.0,11.0,707.0,
40,40,25.0,16.0,9.0,0.0,600.0,,,5.4,3.6,179.0,604.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,3.1,1.9,214.0,697.0,
42,24,12.0,8.0,5.0,0.0,600.0,,,0.0,5.0,10.0,594.0,
43,23,3.0,16.0,7.0,400.0,750.0,,,4.7,2.3,433.0,872.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,10.9,7.1,24.0,538.0,
45,6,38.0,8.0,16.0,0.0,600.0,,,0.0,16.0,12.0,597.0,
46,2,48.0,16.0,1.0,400.0,750.0,,,0.7,0.3,301.0,829.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,15.5,11.5,27.0,614.0,
48,13,52.0,8.0,36.0,650.0,1000.0,,,36.0,0.0,420.0,999.0,
49,6,68.0,16.0,30.0,400.0,750.0,,,20.3,9.7,335.0,687.0,
50,47,47.0,16.0,13.0,400.0,750.0,,,9.4,3.6,347.0,824.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,10.0,0.0,154.0,641.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,5.8,3.2,4.0,542.0,
53,37,31.0,8.0,14.0,0.0,600.0,,,14.0,0.0,255.0,682.0,
54,57,29.0,16.0,18.0,400.0,750.0,,,11.1,6.9,438.0,937.0,
55,63,23.0,8.0,2.0,400.0,750.0,,,2.0,0.0,440.0,937.0,
56,53,12.0,16.0,6.0,400.0,750.0,,,4.0,2.0,412.0,875.0,
57,32,12.0,8.0,7.0,0.0,600.0,,,7.0,0.0,230.0,729.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,10.1,7.9,434.0,995.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,18.4,9.6,13.0,689.0,
60,17,34.0,8.0,3.0,650.0,1000.0,,,0.0,3.0,417.0,980.0,
61,12,24.0,8.0,13.0,0.0,600.0,,,0.0,13.0,123.0,557.0,
62,24,58.0,16.0,19.0,0.0,600.0,,,10.0,9.0,22.0,574.0,
63,27,69.0,16.0,10.0,0.0,600.0,,,6.3,3.7,29.0,633.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,4.6,4.4,38.0,543.0,
65,62,77.0,16.0,20.0,0.0,600.0,,,11.5,8.5,45.0,580.0,
66,49,73.0,16.0,25.0,400.0,750.0,,,16.2,8.8,405.0,899.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,0.0,25.0,80.0,618.0,
68,56,39.0,16.0,36.0,400.0,750.0,,,24.3,11.7,413.0,930.0,
69,37,47.0,8.0,6.0,0.0,600.0,,,6.0,0.0,12.0,558.0,
70,37,56.0,16.0,5.0,400.0,750.0,,,3.3,1.7,356.0,974.0,
71,57,68.0,8.0,15.0,0.0,600.0,,,15.0,0.0,65.0,579.0,
72,47,16.0,8.0,25.0,0.0,600.0,,,25.0,0.0,14.0,629.0,
73,44,17.0,8.0,9.0,0.0,600.0,,,0.0,9.0,116.0,565.0,
74,46,13.0,16.0,8.0,650.0,1000.0,,,4.7,3.3,464.0,982.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,11.0,7.0,23.0,553.0,
76,49,42.0,16.0,13.0,0.0,600.0,,,7.1,5.9,110.0,561.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,10.0,4.0,447.0,993.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,1.9,1.1,194.0,676.0,
79,57,48.0,8.0,23.0,0.0,600.0,,,0.0,23.0,214.0,649.0,
80,56,37.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,432.0,988.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,26.0,243.0,624.0,
82,15,47.0,8.0,16.0,0.0,600.0,,,0.0,16.0,9.0,543.0,
83,14,37.0,16.0,11.0,0.0,600.0,,,6.4,4.6,16.0,581.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,7.0,0.0,272.0,688.0,
85,16,22.0,16.0,41.0,0.0,600.0,,,28.7,12.3,197.0,643.0,
86,4,18.0,8.0,35.0,0.0,600.0,,,0.0,35.0,200.0,632.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,26.0,264.0,591.0,
88,26,52.0,8.0,9.0,0.0,600.0,,,0.0,9.0,79.0,568.0,
89,26,35.0,8.0,15.0,400.0,750.0,,,15.0,0.0,366.0,998.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,0.0,3.0,222.0,692.0,
91,15,19.0,16.0,1.0,650.0,1000.0,,,0.6,0.4,468.0,977.0,
92,22,22.0,8.0,2.0,0.0,600.0,,,2.0,0.0,15.0,640.0,
93,18,24.0,8.0,22.0,400.0,750.0,,,0.0,22.0,375.0,999.0,
94,26,27.0,8.0,27.0,0.0,600.0,,,27.0,0.0,270.0,687.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,20.0,0.0,5.0,561.0,
96,22,27.0,16.0,11.0,400.0,750.0,,,6.6,4.4,404.0,881.0,
97,25,21.0,16.0,12.0,400.0,750.0,,,8.3,3.7,429.0,830.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,6.4,3.6,14.0,523.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,5.6,3.4,134.0,627.0,
100,18,18.0,8.0,17.0,400.0,750.0,,,0.0,17.0,343.0,986.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
