CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,,,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,
42,33,32.0,16.0,20.0,0.0,741.6,,,4.8,3.2,7.5,4.5,18.0,12.0,397.0,392.0,
43,33,35.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,6.0,1.0,13.0,387.0,376.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,2.6,1.4,3.4,2.6,173.0,187.0,588.0,566.0,
45,30,30.0,8.0,10.0,0.0,741.6,,,4.0,0.0,6.0,0.0,374.0,387.0,784.0,760.0,
46,30,32.0,16.0,30.0,0.0,741.6,,,7.3,4.7,13.1,4.9,298.0,287.0,681.0,682.0,
47,30,35.0,16.0,10.0,803.4,1236.0,,,2.8,1.2,4.0,2.0,752.0,762.0,1127.0,1161.0,
48,28,30.0,8.0,10.0,494.4,927.0,,,4.0,0.0,6.0,0.0,477.0,480.0,878.0,875.0,
49,28,35.0,16.0,10.0,803.4,1236.0,,,2.4,1.6,3.4,2.6,740.0,743.0,1142.0,1148.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,2.4,1.6,3.8,2.2,654.0,654.0,1037.0,1031.0,
51,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
