CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_1_3,PROD_DEMAND_1_4,PROD_DEMAND_2_1,PROD_DEMAND_2_2,PROD_DEMAND_2_3,PROD_DEMAND_2_4,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 21
15,20,80.0,24.0,40.0,0.0,741.6,,,10.1,0.0,4.5,1.4,16.9,0.0,6.4,0.7,354.0,356.0,458.0,457.0,
16,20,85.0,24.0,40.0,0.0,741.6,,,11.4,0.0,4.0,0.5,15.3,0.0,7.4,1.3,438.0,444.0,564.0,565.0,
17,18,75.0,8.0,20.0,0.0,741.6,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,66.0,68.0,178.0,181.0,
18,15,75.0,16.0,20.0,0.0,741.6,,,0.0,4.9,3.1,0.0,0.0,7.6,4.4,0.0,142.0,137.0,293.0,299.0,
19,15,80.0,24.0,10.0,0.0,741.6,,,0.0,2.1,1.3,0.5,0.0,2.5,2.4,1.1,240.0,231.0,381.0,389.0,
20,30,50.0,16.0,10.0,0.0,741.6,,,0.0,3.5,0.0,0.5,0.0,5.6,0.0,0.4,5.0,2.0,140.0,141.0,
21,30,52.0,8.0,20.0,803.4,1236.0,,,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,887.0,881.0,996.0,994.0,
22,28,52.0,24.0,20.0,494.4,927.0,,,3.5,2.4,2.1,0.0,5.0,4.2,2.7,0.0,768.0,776.0,931.0,933.0,
23,28,55.0,16.0,10.0,494.4,927.0,,,0.0,0.0,3.3,0.7,0.0,0.0,4.1,1.9,708.0,700.0,803.0,807.0,
24,25,50.0,16.0,10.0,0.0,741.6,,,0.0,2.6,1.4,0.0,0.0,4.0,2.0,0.0,9.0,18.0,189.0,186.0,
25,25,52.0,8.0,40.0,0.0,741.6,,,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,134.0,138.0,256.0,252.0,
26,25,55.0,32.0,10.0,0.0,741.6,,,1.9,1.3,0.6,0.3,2.5,2.0,0.8,0.7,573.0,575.0,749.0,756.0,
27,23,52.0,16.0,10.0,0.0,741.6,,,0.0,2.4,1.6,0.0,0.0,4.0,2.0,0.0,234.0,225.0,345.0,344.0,
28,23,55.0,32.0,20.0,0.0,741.6,,,3.6,2.9,1.4,0.1,4.8,3.8,2.6,0.8,513.0,521.0,624.0,621.0,
29,20,50.0,16.0,10.0,0.0,741.6,,,0.0,0.0,2.5,1.5,0.0,0.0,3.3,2.7,332.0,329.0,431.0,431.0,
30,20,55.0,24.0,10.0,0.0,741.6,,,2.2,1.6,0.0,0.2,3.1,2.1,0.0,0.8,422.0,413.0,538.0,541.0,
31,10,35.0,24.0,20.0,0.0,741.6,,,3.8,2.3,1.9,0.0,5.7,4.4,1.9,0.0,177.0,181.0,258.0,256.0,
32,10,40.0,8.0,30.0,0.0,741.6,,,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,21.0,171.0,176.0,
33,8,40.0,32.0,40.0,0.0,741.6,,,6.9,4.9,3.5,0.6,10.7,6.4,5.0,1.9,50.0,42.0,193.0,201.0,
34,8,45.0,16.0,20.0,494.4,927.0,,,0.0,5.6,2.4,0.0,0.0,8.0,4.0,0.0,713.0,716.0,858.0,849.0,
35,5,35.0,16.0,10.0,0.0,741.6,,,3.0,0.0,1.0,0.0,3.9,0.0,2.1,0.0,239.0,246.0,379.0,375.0,
36,5,45.0,16.0,10.0,494.4,927.0,,,2.6,0.0,1.4,0.0,4.0,0.0,2.0,0.0,632.0,636.0,742.0,750.0,
37,2,40.0,32.0,20.0,0.0,741.6,,,3.6,2.6,1.3,0.5,5.2,4.0,1.8,1.1,352.0,354.0,463.0,470.0,
38,0,40.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,457.0,456.0,548.0,552.0,
39,0,45.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,537.0,528.0,658.0,662.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,2.2,1.8,0.0,0.0,3.1,2.9,0.0,0.0,228.0,225.0,352.0,357.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,2.6,0.0,1.4,0.0,4.2,0.0,1.8,0.0,124.0,132.0,274.0,279.0,
42,33,32.0,24.0,20.0,0.0,741.6,,,5.5,0.0,1.7,0.8,6.8,0.0,4.1,1.1,18.0,26.0,200.0,205.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.1,0.9,0.0,0.0,4.1,1.9,7.0,9.0,149.0,151.0,
44,32,30.0,32.0,10.0,0.0,741.6,,,1.9,1.1,0.7,0.3,2.5,2.4,1.0,0.1,330.0,329.0,446.0,446.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,0.0,0.0,3.3,0.7,0.0,0.0,5.5,0.5,507.0,512.0,637.0,631.0,
46,30,32.0,24.0,30.0,0.0,741.6,,,6.3,3.7,2.1,0.0,9.6,5.4,3.0,0.0,405.0,406.0,540.0,545.0,
47,30,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,975.0,981.0,1140.0,1129.0,
48,28,30.0,24.0,10.0,0.0,741.6,,,2.3,1.4,0.0,0.3,3.3,1.8,0.0,0.9,594.0,588.0,733.0,735.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,956.0,968.0,1103.0,1105.0,
50,26,32.0,16.0,10.0,494.4,927.0,,,3.1,0.0,0.9,0.0,3.7,0.0,2.3,0.0,779.0,774.0,914.0,919.0,
51,25,30.0,32.0,10.0,494.4,927.0,,,1.7,1.4,0.7,0.3,2.6,1.8,1.3,0.3,695.0,694.0,821.0,820.0,
52,25,35.0,8.0,10.0,803.4,1236.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,882.0,871.0,1001.0,998.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,0.0,6.3,0.0,1.7,0.0,9.4,0.0,2.6,254.0,242.0,386.0,378.0,
54,42,10.0,24.0,40.0,0.0,741.6,,,10.5,0.0,3.6,1.8,14.2,0.0,6.8,3.0,148.0,149.0,306.0,293.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,59.0,59.0,197.0,199.0,
56,40,5.0,8.0,30.0,0.0,741.6,,,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,352.0,353.0,464.0,464.0,
57,40,15.0,16.0,40.0,0.0,741.6,,,0.0,11.3,0.0,4.7,0.0,19.7,0.0,4.3,35.0,26.0,143.0,146.0,
58,38,5.0,24.0,30.0,0.0,741.6,,,7.4,0.0,3.5,1.1,10.8,0.0,4.9,2.4,438.0,438.0,573.0,578.0,
59,38,15.0,8.0,10.0,494.4,927.0,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,589.0,606.0,793.0,793.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,6.3,0.0,0.0,1.7,11.0,0.0,0.0,1.0,515.0,528.0,671.0,662.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,489.0,481.0,655.0,662.0,
62,50,35.0,24.0,20.0,0.0,741.6,,,0.0,3.8,3.0,1.2,0.0,6.4,4.4,1.2,234.0,227.0,353.0,352.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,13.6,0.0,6.4,0.0,23.7,0.0,6.3,0.0,141.0,139.0,248.0,242.0,
64,48,30.0,32.0,10.0,0.0,741.6,,,1.7,1.2,0.5,0.5,2.8,1.6,1.1,0.5,598.0,598.0,730.0,728.0,
65,48,40.0,24.0,10.0,0.0,741.6,,,1.9,1.4,0.7,0.0,2.7,1.9,1.4,0.0,49.0,41.0,155.0,155.0,
66,47,35.0,16.0,10.0,494.4,927.0,,,2.2,1.8,0.0,0.0,3.7,2.3,0.0,0.0,796.0,801.0,900.0,902.0,
67,47,40.0,16.0,10.0,0.0,741.6,,,2.7,0.0,1.3,0.0,4.3,0.0,1.7,0.0,9.0,5.0,145.0,150.0,
68,45,30.0,8.0,10.0,494.4,927.0,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,706.0,710.0,805.0,802.0,
69,45,35.0,24.0,10.0,803.4,1236.0,,,2.6,0.0,1.0,0.5,3.7,0.0,1.2,1.1,883.0,885.0,1000.0,1005.0,
70,95,30.0,32.0,30.0,0.0,741.6,,,4.7,4.1,2.2,1.0,8.4,6.1,2.3,1.2,339.0,346.0,499.0,498.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,258.0,247.0,401.0,403.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,415.0,412.0,542.0,539.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,437.0,439.0,588.0,588.0,
74,53,35.0,24.0,50.0,0.0,741.6,,,9.6,6.1,4.3,0.0,14.2,9.3,6.4,0.0,323.0,312.0,450.0,445.0,
75,45,65.0,24.0,20.0,803.4,1236.0,,,4.6,3.3,0.0,0.2,6.7,3.7,0.0,1.6,947.0,950.0,1114.0,1113.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,2.3,1.7,0.0,0.0,3.5,2.5,0.0,0.0,164.0,175.0,292.0,292.0,
77,88,30.0,24.0,10.0,0.0,741.6,,,2.9,0.0,1.0,0.1,3.9,0.0,1.7,0.4,529.0,529.0,684.0,690.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,0.0,5.5,0.0,2.5,0.0,10.2,0.0,1.8,70.0,74.0,213.0,203.0,
79,87,30.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,633.0,623.0,771.0,774.0,
80,85,25.0,24.0,10.0,494.4,927.0,,,2.5,0.0,1.2,0.3,3.9,0.0,1.8,0.3,741.0,742.0,847.0,848.0,
81,85,35.0,24.0,30.0,0.0,741.6,,,6.0,4.9,0.0,1.1,9.7,7.9,0.0,0.5,43.0,32.0,205.0,214.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,344.0,340.0,453.0,448.0,
83,72,55.0,8.0,10.0,0.0,741.6,,,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,220.0,214.0,389.0,383.0,
84,70,58.0,24.0,20.0,0.0,741.6,,,4.3,3.3,0.0,0.3,6.3,5.0,0.0,0.8,418.0,423.0,561.0,556.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,523.0,526.0,641.0,646.0,
86,66,55.0,16.0,10.0,0.0,741.6,,,3.5,0.0,0.0,0.5,4.8,0.0,0.0,1.2,130.0,137.0,280.0,276.0,
87,65,55.0,16.0,20.0,0.0,741.6,,,0.0,4.7,3.3,0.0,0.0,6.9,5.1,0.0,55.0,50.0,176.0,178.0,
88,65,60.0,16.0,30.0,0.0,741.6,,,0.0,8.0,4.0,0.0,0.0,10.0,8.0,0.0,607.0,609.0,751.0,745.0,
89,63,58.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,703.0,703.0,834.0,845.0,
90,60,55.0,24.0,10.0,0.0,741.6,,,2.2,1.5,0.0,0.4,3.0,2.4,0.0,0.6,8.0,15.0,153.0,151.0,
91,60,60.0,8.0,10.0,494.4,927.0,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,802.0,804.0,924.0,919.0,
92,67,85.0,24.0,20.0,0.0,741.6,,,0.0,4.5,2.9,0.6,0.0,6.3,3.4,2.3,317.0,323.0,482.0,480.0,
93,65,85.0,32.0,40.0,0.0,741.6,,,7.2,5.1,2.8,1.0,9.9,8.3,5.0,0.8,453.0,445.0,548.0,541.0,
94,65,82.0,16.0,10.0,0.0,741.6,,,0.0,3.1,0.0,0.9,0.0,5.5,0.0,0.5,252.0,258.0,371.0,365.0,
95,62,80.0,24.0,30.0,0.0,741.6,,,5.9,4.6,0.0,1.6,10.0,6.8,0.0,1.2,174.0,171.0,265.0,265.0,
96,60,80.0,16.0,10.0,0.0,741.6,,,2.1,1.9,0.0,0.0,3.7,2.3,0.0,0.0,57.0,54.0,190.0,198.0,
97,60,85.0,24.0,30.0,0.0,741.6,,,5.9,4.4,0.0,1.7,9.4,7.1,0.0,1.6,522.0,530.0,659.0,659.0,
98,58,75.0,8.0,20.0,0.0,741.6,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,22.0,26.0,144.0,142.0,
99,55,80.0,24.0,10.0,494.4,927.0,,,2.2,1.5,0.0,0.3,3.2,2.4,0.0,0.3,694.0,692.0,861.0,858.0,
100,55,85.0,32.0,20.0,494.4,927.0,,,3.1,2.7,1.4,0.8,4.9,3.5,2.6,1.1,601.0,596.0,777.0,779.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,,,,,
