CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
26,8,62.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,1460.0,1787.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,6.0,4.0,99.0,451.0,
28,4,55.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,1352.0,1712.0,
29,20,50.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,293.0,639.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,5.8,4.2,220.0,574.0,
31,10,35.0,16.0,20.0,0.0,2034.0,,,12.9,7.1,679.0,1031.0,
32,10,40.0,16.0,30.0,0.0,2034.0,,,18.3,11.7,508.0,851.0,
33,8,40.0,16.0,40.0,0.0,2034.0,,,24.9,15.1,574.0,948.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1264.0,1603.0,
35,5,35.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,779.0,1132.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,6.4,3.6,1165.0,1497.0,
37,2,40.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,883.0,1226.0,
38,0,40.0,8.0,30.0,0.0,2034.0,,,0.0,30.0,954.0,1329.0,
39,0,45.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1061.0,1402.0,
40,36,18.0,16.0,10.0,1356.0,2542.5,,,5.3,4.7,1735.0,2064.0,
41,35,32.0,16.0,10.0,2203.5,3390.0,,,5.8,4.2,2663.0,3022.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,12.2,7.8,2563.0,2907.0,
43,33,35.0,16.0,10.0,2203.5,3390.0,,,6.5,3.5,2474.0,2813.0,
44,32,20.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1825.0,2162.0,
45,30,30.0,16.0,10.0,1356.0,2542.5,,,5.7,4.3,1999.0,2374.0,
46,34,25.0,16.0,30.0,1356.0,2542.5,,,17.5,12.5,1919.0,2258.0,
47,30,35.0,16.0,10.0,2203.5,3390.0,,,7.3,2.7,2396.0,2750.0,
48,36,40.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2760.0,3119.0,
49,48,20.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,876.0,1233.0,
50,26,32.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,2201.0,2553.0,
51,25,30.0,8.0,10.0,1356.0,2542.5,,,0.0,10.0,2102.0,2446.0,
52,25,35.0,16.0,10.0,2203.5,3390.0,,,6.2,3.8,2290.0,2633.0,
53,44,5.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1173.0,1498.0,
54,42,10.0,16.0,40.0,0.0,2034.0,,,23.8,16.2,1049.0,1411.0,
55,42,15.0,16.0,10.0,0.0,2034.0,,,5.6,4.4,963.0,1310.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1238.0,1617.0,
57,38,15.0,16.0,40.0,0.0,2034.0,,,27.4,12.6,1623.0,1965.0,
58,38,5.0,16.0,30.0,0.0,2034.0,,,20.8,9.2,1359.0,1697.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,1524.0,1887.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,0.0,20.0,1424.0,1790.0,
61,50,30.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,293.0,667.0,
62,50,35.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,13.0,363.0,
63,50,40.0,8.0,50.0,0.0,2034.0,,,0.0,50.0,2.0,336.0,
64,48,30.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,409.0,752.0,
65,44,25.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,790.0,1111.0,
66,47,35.0,16.0,10.0,0.0,2034.0,,,7.4,2.6,494.0,855.0,
67,47,40.0,8.0,10.0,0.0,2034.0,,,0.0,10.0,0.0,359.0,
68,42,30.0,16.0,10.0,0.0,2034.0,,,5.9,4.1,694.0,1040.0,
69,45,35.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,583.0,941.0,
70,95,30.0,16.0,30.0,2203.5,3390.0,,,19.1,10.9,2234.0,2577.0,
71,95,35.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,2118.0,2485.0,
72,53,30.0,16.0,10.0,0.0,2034.0,,,6.5,3.5,228.0,569.0,
73,92,30.0,16.0,10.0,2203.5,3390.0,,,7.0,3.0,2322.0,2661.0,
74,53,35.0,8.0,50.0,0.0,2034.0,,,50.0,0.0,103.0,472.0,
75,45,65.0,16.0,20.0,0.0,2034.0,,,13.3,6.7,35.0,372.0,
76,90,35.0,16.0,10.0,1356.0,2542.5,,,6.0,4.0,2024.0,2386.0,
77,72,45.0,16.0,10.0,2203.5,3390.0,,,6.0,4.0,2807.0,3155.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,12.0,8.0,2702.0,3049.0,
79,87,30.0,16.0,10.0,2203.5,3390.0,,,6.2,3.8,2496.0,2870.0,
80,85,25.0,16.0,10.0,2203.5,3390.0,,,6.2,3.8,2403.0,2766.0,
81,85,35.0,16.0,30.0,2203.5,3390.0,,,19.4,10.6,2621.0,2975.0,
82,75,55.0,8.0,20.0,1356.0,2542.5,,,0.0,20.0,1833.0,2170.0,
83,72,55.0,8.0,10.0,1356.0,2542.5,,,10.0,0.0,1740.0,2089.0,
84,70,58.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,1536.0,1881.0,
85,86,46.0,16.0,30.0,1356.0,2542.5,,,21.1,8.9,1925.0,2283.0,
86,66,55.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1647.0,1997.0,
87,64,46.0,16.0,20.0,2203.5,3390.0,,,14.4,5.6,2933.0,3292.0,
88,65,60.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,1451.0,1792.0,
89,56,64.0,16.0,10.0,0.0,2034.0,,,6.3,3.7,1251.0,1626.0,
90,60,55.0,8.0,10.0,2203.5,3390.0,,,10.0,0.0,2944.0,3291.0,
91,60,60.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,1364.0,1721.0,
92,67,85.0,16.0,20.0,0.0,2034.0,,,11.4,8.6,607.0,958.0,
93,42,58.0,16.0,40.0,0.0,2034.0,,,27.9,12.1,8.0,336.0,
94,65,82.0,16.0,10.0,0.0,2034.0,,,6.6,3.4,680.0,1040.0,
95,62,80.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,789.0,1133.0,
96,62,40.0,16.0,10.0,2203.5,3390.0,,,5.8,4.2,2916.0,3261.0,
97,60,85.0,8.0,30.0,0.0,2034.0,,,30.0,0.0,517.0,863.0,
98,58,75.0,16.0,20.0,0.0,2034.0,,,13.6,6.4,892.0,1245.0,
99,55,80.0,8.0,10.0,0.0,2034.0,,,10.0,0.0,319.0,654.0,
100,55,85.0,8.0,20.0,0.0,2034.0,,,20.0,0.0,411.0,768.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,
