CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
22,28,52.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,16.0,15.0,198.0,196.0,
23,14,66.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.9,2.1,1642.0,1631.0,1818.0,1815.0,
24,25,50.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,4.1,1.9,0.0,0.0,3381.0,3319.0,
25,22,66.0,16.0,40.0,2203.5,3390.0,,,11.3,4.7,13.3,10.7,2490.0,2493.0,2679.0,2680.0,
26,8,62.0,16.0,10.0,0.0,2034.0,,,2.1,1.9,3.7,2.3,0.0,0.0,3389.0,3361.0,
27,23,52.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.8,2.2,207.0,198.0,370.0,384.0,
28,4,55.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3332.0,3290.0,
29,20,50.0,16.0,10.0,0.0,2034.0,,,2.8,1.2,3.8,2.2,0.0,0.0,3384.0,3328.0,
30,20,55.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.6,2.4,291.0,296.0,466.0,472.0,
31,10,35.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3312.0,3387.0,
32,10,40.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3281.0,3269.0,
33,8,40.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,670.0,677.0,859.0,851.0,
34,8,45.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3337.0,3387.0,
35,5,35.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,3.8,2.2,869.0,865.0,1042.0,1037.0,
36,5,45.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.2,1.8,1244.0,1241.0,1420.0,1419.0,
37,2,40.0,16.0,20.0,0.0,2034.0,,,5.2,2.8,7.3,4.7,0.0,0.0,3341.0,3368.0,
38,0,40.0,16.0,30.0,0.0,2034.0,,,8.4,3.6,12.8,5.2,1047.0,1049.0,1234.0,1235.0,
39,0,45.0,16.0,20.0,0.0,2034.0,,,5.7,2.3,8.2,3.8,1153.0,1148.0,1331.0,1332.0,
40,36,18.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,1803.0,1817.0,1991.0,1995.0,
41,35,32.0,8.0,10.0,2203.5,3390.0,,,0.0,4.0,0.0,6.0,2745.0,2748.0,2926.0,2929.0,
42,33,32.0,16.0,20.0,2203.5,3390.0,,,4.5,3.5,8.3,3.7,2665.0,2659.0,2826.0,2840.0,
43,33,35.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,3.7,2.3,0.0,0.0,3376.0,3340.0,
44,32,20.0,16.0,10.0,1356.0,2542.5,,,2.8,1.2,3.6,2.4,1903.0,1899.0,2086.0,2074.0,
45,30,30.0,8.0,10.0,1356.0,2542.5,,,0.0,4.0,0.0,6.0,2105.0,2102.0,2273.0,2265.0,
46,34,25.0,8.0,30.0,0.0,2034.0,,,0.0,12.0,0.0,18.0,0.0,0.0,3384.0,3355.0,
47,30,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3285.0,3320.0,
48,36,40.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3300.0,3366.0,
49,48,20.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,3.3,2.7,953.0,962.0,1140.0,1141.0,
50,26,32.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3348.0,3294.0,
51,25,30.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3300.0,3348.0,
52,25,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3348.0,3310.0,
53,44,5.0,16.0,20.0,0.0,2034.0,,,5.0,3.0,7.6,4.4,1242.0,1243.0,1424.0,1423.0,
54,42,10.0,8.0,40.0,0.0,2034.0,,,0.0,16.0,0.0,24.0,0.0,0.0,3371.0,3331.0,
55,42,15.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,1054.0,1054.0,1233.0,1230.0,
56,40,5.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,1343.0,1342.0,1517.0,1519.0,
57,38,15.0,8.0,40.0,0.0,2034.0,,,0.0,16.0,0.0,24.0,0.0,0.0,3369.0,3313.0,
58,38,5.0,16.0,30.0,0.0,2034.0,,,7.9,4.1,12.1,5.9,1434.0,1426.0,1611.0,1605.0,
59,38,10.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3337.0,3290.0,
60,35,5.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3309.0,3384.0,
61,50,30.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3346.0,3382.0,
62,50,35.0,16.0,20.0,0.0,2034.0,,,4.3,3.7,8.0,4.0,110.0,110.0,282.0,290.0,
63,50,40.0,16.0,50.0,0.0,2034.0,,,12.6,7.4,18.4,11.6,0.0,0.0,3348.0,3385.0,
64,48,30.0,16.0,10.0,0.0,2034.0,,,2.6,1.4,4.2,1.8,479.0,491.0,661.0,659.0,
65,44,25.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,870.0,866.0,1040.0,1047.0,
66,47,35.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,579.0,575.0,764.0,748.0,
67,47,40.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,179.0,179.0,
68,42,30.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,760.0,775.0,944.0,952.0,
69,45,35.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,4.2,1.8,671.0,675.0,846.0,855.0,
70,95,30.0,16.0,30.0,1356.0,2542.5,,,6.9,5.1,11.2,6.8,2317.0,2319.0,2493.0,2493.0,
71,95,35.0,16.0,20.0,0.0,2034.0,,,5.3,2.7,7.5,4.5,0.0,0.0,3357.0,3345.0,
72,53,30.0,16.0,10.0,0.0,2034.0,,,2.7,1.3,3.5,2.5,0.0,0.0,3346.0,3283.0,
73,92,30.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3252.0,3375.0,
74,53,35.0,16.0,50.0,0.0,2034.0,,,12.8,7.2,17.8,12.2,204.0,200.0,385.0,387.0,
75,45,65.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,0.0,0.0,3387.0,3363.0,
76,90,35.0,16.0,10.0,1356.0,2542.5,,,2.6,1.4,4.0,2.0,2119.0,2126.0,2304.0,2303.0,
77,72,45.0,16.0,10.0,2203.5,3390.0,,,2.8,1.2,3.4,2.6,2892.0,2887.0,3074.0,3072.0,
78,78,40.0,16.0,20.0,2203.5,3390.0,,,4.6,3.4,6.6,5.4,2799.0,2791.0,2973.0,2971.0,
79,87,30.0,8.0,10.0,2203.5,3390.0,,,4.0,0.0,6.0,0.0,2598.0,2602.0,2775.0,2772.0,
80,85,25.0,16.0,10.0,2203.5,3390.0,,,2.3,1.7,3.7,2.3,2503.0,2502.0,2684.0,2677.0,
81,85,35.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,0.0,0.0,3312.0,3277.0,
82,75,55.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3385.0,3377.0,
83,72,55.0,16.0,10.0,0.0,2034.0,,,2.4,1.6,3.3,2.7,0.0,0.0,3387.0,3336.0,
84,70,58.0,16.0,20.0,0.0,2034.0,,,4.9,3.1,8.6,3.4,1626.0,1632.0,1812.0,1813.0,
85,86,46.0,8.0,30.0,0.0,2034.0,,,12.0,0.0,18.0,0.0,0.0,0.0,3286.0,3372.0,
86,66,55.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3375.0,3333.0,
87,64,46.0,16.0,20.0,2203.5,3390.0,,,5.7,2.3,7.3,4.7,3087.0,3086.0,3261.0,3262.0,
88,65,60.0,16.0,30.0,0.0,2034.0,,,6.9,5.1,12.8,5.2,1539.0,1538.0,1707.0,1715.0,
89,56,64.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3365.0,3281.0,
90,60,55.0,16.0,10.0,0.0,2034.0,,,2.3,1.7,4.1,1.9,0.0,0.0,3376.0,3325.0,
91,60,60.0,8.0,10.0,0.0,2034.0,,,0.0,4.0,0.0,6.0,0.0,0.0,3347.0,3336.0,
92,67,85.0,16.0,20.0,0.0,2034.0,,,4.7,3.3,6.2,5.8,693.0,684.0,858.0,856.0,
93,42,58.0,8.0,40.0,0.0,2034.0,,,16.0,0.0,24.0,0.0,2.0,8.0,178.0,179.0,
94,65,82.0,8.0,10.0,0.0,2034.0,,,4.0,0.0,6.0,0.0,0.0,0.0,3311.0,3355.0,
95,62,80.0,16.0,30.0,0.0,2034.0,,,6.9,5.1,10.7,7.3,0.0,0.0,3311.0,3378.0,
96,62,40.0,16.0,10.0,0.0,2034.0,,,2.5,1.5,4.0,2.0,0.0,0.0,3348.0,3297.0,
97,60,85.0,16.0,30.0,0.0,2034.0,,,7.2,4.8,12.4,5.6,0.0,0.0,3357.0,3325.0,
98,58,75.0,8.0,20.0,0.0,2034.0,,,8.0,0.0,12.0,0.0,0.0,0.0,3380.0,3270.0,
99,55,80.0,16.0,10.0,0.0,2034.0,,,2.2,1.8,3.9,2.1,404.0,397.0,569.0,573.0,
100,55,85.0,8.0,20.0,0.0,2034.0,,,0.0,8.0,0.0,12.0,487.0,496.0,671.0,664.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,700,,,,,,,,,,,,,,,,
