CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
43,55,85.0,16.0,20.0,384.0,720.0,,,14.0,6.0,517.0,752.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,6.8,3.2,243.0,312.0,
45,20,82.0,8.0,10.0,0.0,576.0,,,10.0,0.0,25.0,186.0,
46,18,80.0,8.0,10.0,384.0,720.0,,,0.0,10.0,410.0,682.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,10.0,31.0,339.0,
48,42,5.0,8.0,10.0,384.0,720.0,,,0.0,10.0,407.0,933.0,
49,42,12.0,16.0,10.0,0.0,576.0,,,7.0,3.0,458.0,542.0,
50,72,35.0,16.0,30.0,384.0,720.0,,,21.9,8.1,316.0,816.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,19.0,0.0,263.0,509.0,
52,25,30.0,8.0,3.0,0.0,576.0,,,3.0,0.0,6.0,543.0,
53,20,50.0,8.0,5.0,0.0,576.0,,,0.0,5.0,401.0,470.0,
54,55,60.0,16.0,16.0,384.0,720.0,,,9.4,6.6,551.0,774.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,11.0,5.0,623.0,693.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,0.0,19.0,556.0,676.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,0.0,23.0,330.0,584.0,
58,15,10.0,8.0,20.0,624.0,960.0,,,20.0,0.0,842.0,902.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,12.0,7.0,32.0,560.0,
60,15,60.0,8.0,17.0,624.0,960.0,,,0.0,17.0,623.0,896.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,6.2,2.8,206.0,424.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,2.2,0.8,192.0,261.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,6.0,0.0,27.0,327.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,11.7,5.3,179.0,320.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,11.6,4.4,5.0,145.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,10.3,5.7,564.0,681.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,6.1,2.9,298.0,361.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,21.0,0.0,608.0,730.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,27.0,0.0,182.0,247.0,
70,35,69.0,8.0,23.0,624.0,960.0,,,23.0,0.0,766.0,932.0,
71,65,55.0,8.0,14.0,0.0,576.0,,,14.0,0.0,173.0,410.0,
72,63,65.0,8.0,8.0,0.0,576.0,,,0.0,8.0,26.0,517.0,
73,2,60.0,16.0,5.0,0.0,576.0,,,3.3,1.7,226.0,461.0,
74,20,20.0,8.0,8.0,624.0,960.0,,,8.0,0.0,674.0,738.0,
75,5,5.0,8.0,16.0,0.0,576.0,,,0.0,16.0,57.0,585.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,17.4,13.6,292.0,363.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,0.0,7.0,794.0,855.0,
78,8,56.0,16.0,27.0,0.0,576.0,,,17.7,9.3,364.0,489.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,18.8,11.2,381.0,447.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,13.0,0.0,808.0,949.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,10.0,316.0,507.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,9.0,0.0,6.0,522.0,
83,37,31.0,8.0,14.0,0.0,576.0,,,14.0,0.0,7.0,535.0,
84,57,29.0,8.0,18.0,0.0,576.0,,,0.0,18.0,424.0,485.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,2.0,0.0,118.0,667.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,0.0,28.0,310.0,508.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,8.6,4.4,388.0,455.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,10.6,8.4,259.0,379.0,
89,67,5.0,8.0,25.0,624.0,960.0,,,0.0,25.0,603.0,897.0,
90,37,47.0,16.0,6.0,0.0,576.0,,,3.3,2.7,291.0,528.0,
91,49,42.0,8.0,13.0,624.0,960.0,,,13.0,0.0,439.0,947.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,9.4,4.6,12.0,76.0,
93,61,52.0,8.0,3.0,624.0,960.0,,,3.0,0.0,779.0,931.0,
94,57,48.0,16.0,23.0,0.0,576.0,,,13.5,9.5,203.0,728.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,0.0,6.0,9.0,537.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,17.5,8.5,363.0,864.0,
97,4,18.0,16.0,35.0,384.0,720.0,,,22.4,12.6,514.0,710.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,9.0,0.0,12.0,523.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,10.9,4.1,332.0,401.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,2.1,0.9,865.0,936.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
