CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
24,65,35.0,16.0,3.0,0.0,600.0,,,2.2,0.8,0.0,977.0,
25,65,20.0,8.0,6.0,650.0,1000.0,,,6.0,0.0,803.0,964.0,
26,45,30.0,16.0,17.0,0.0,600.0,,,10.8,6.2,0.0,996.0,
27,35,40.0,16.0,16.0,0.0,600.0,,,9.9,6.1,0.0,996.0,
28,41,37.0,8.0,16.0,0.0,600.0,,,0.0,16.0,0.0,990.0,
29,64,42.0,16.0,9.0,0.0,600.0,,,5.5,3.5,0.0,998.0,
30,40,60.0,8.0,21.0,0.0,600.0,,,21.0,0.0,0.0,968.0,
31,31,52.0,8.0,27.0,0.0,600.0,,,0.0,27.0,0.0,990.0,
32,35,69.0,16.0,23.0,0.0,600.0,,,12.7,10.3,0.0,998.0,
33,53,52.0,16.0,11.0,0.0,600.0,,,7.0,4.0,0.0,965.0,
34,65,55.0,8.0,14.0,0.0,600.0,,,0.0,14.0,0.0,993.0,
35,63,65.0,16.0,8.0,0.0,600.0,,,4.9,3.1,0.0,964.0,
36,2,60.0,8.0,5.0,0.0,600.0,,,5.0,0.0,0.0,957.0,
37,20,20.0,8.0,8.0,0.0,600.0,,,0.0,8.0,0.0,996.0,
38,5,5.0,8.0,16.0,0.0,600.0,,,16.0,0.0,293.0,414.0,
39,60,12.0,16.0,31.0,0.0,600.0,,,21.8,9.2,0.0,958.0,
40,40,25.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,978.0,
41,42,7.0,16.0,5.0,0.0,600.0,,,2.6,2.4,0.0,978.0,
42,24,12.0,16.0,5.0,0.0,600.0,,,3.3,1.7,0.0,969.0,
43,23,3.0,16.0,7.0,0.0,600.0,,,4.0,3.0,0.0,988.0,
44,11,14.0,16.0,18.0,0.0,600.0,,,11.4,6.6,232.0,347.0,
45,6,38.0,16.0,16.0,0.0,600.0,,,9.7,6.3,0.0,988.0,
46,2,48.0,8.0,1.0,0.0,600.0,,,0.0,1.0,0.0,964.0,
47,8,56.0,16.0,27.0,0.0,600.0,,,16.9,10.1,0.0,961.0,
48,13,52.0,8.0,36.0,0.0,600.0,,,0.0,36.0,0.0,999.0,
49,6,68.0,16.0,30.0,0.0,600.0,,,19.3,10.7,0.0,968.0,
50,47,47.0,16.0,13.0,0.0,600.0,,,8.6,4.4,0.0,976.0,
51,49,58.0,8.0,10.0,0.0,600.0,,,0.0,10.0,0.0,999.0,
52,27,43.0,16.0,9.0,0.0,600.0,,,5.6,3.4,0.0,995.0,
53,37,31.0,16.0,14.0,0.0,600.0,,,7.6,6.4,414.0,496.0,
54,57,29.0,16.0,18.0,0.0,600.0,,,12.5,5.5,0.0,987.0,
55,63,23.0,16.0,2.0,400.0,750.0,,,1.2,0.8,608.0,744.0,
56,53,12.0,16.0,6.0,0.0,600.0,,,3.7,2.3,0.0,968.0,
57,32,12.0,16.0,7.0,0.0,600.0,,,5.0,2.0,0.0,971.0,
58,36,26.0,16.0,18.0,650.0,1000.0,,,10.8,7.2,837.0,985.0,
59,21,24.0,16.0,28.0,0.0,600.0,,,19.2,8.8,0.0,976.0,
60,17,34.0,8.0,3.0,0.0,600.0,,,0.0,3.0,0.0,991.0,
61,12,24.0,16.0,13.0,0.0,600.0,,,7.6,5.4,0.0,964.0,
62,24,58.0,8.0,19.0,0.0,600.0,,,0.0,19.0,151.0,307.0,
63,27,69.0,16.0,10.0,0.0,600.0,,,6.9,3.1,0.0,979.0,
64,15,77.0,16.0,9.0,0.0,600.0,,,6.0,3.0,0.0,991.0,
65,62,77.0,8.0,20.0,0.0,600.0,,,20.0,0.0,0.0,952.0,
66,49,73.0,8.0,25.0,0.0,600.0,,,0.0,25.0,0.0,977.0,
67,67,5.0,8.0,25.0,0.0,600.0,,,25.0,0.0,293.0,408.0,
68,56,39.0,16.0,36.0,0.0,600.0,,,21.7,14.3,0.0,998.0,
69,37,47.0,16.0,6.0,0.0,600.0,,,4.0,2.0,155.0,304.0,
70,37,56.0,16.0,5.0,0.0,600.0,,,3.1,1.9,0.0,968.0,
71,57,68.0,16.0,15.0,0.0,600.0,,,8.6,6.4,0.0,954.0,
72,47,16.0,16.0,25.0,0.0,600.0,,,15.2,9.8,0.0,976.0,
73,44,17.0,8.0,9.0,0.0,600.0,,,0.0,9.0,0.0,979.0,
74,46,13.0,8.0,8.0,650.0,1000.0,,,8.0,0.0,672.0,804.0,
75,49,11.0,16.0,18.0,0.0,600.0,,,9.6,8.4,0.0,986.0,
76,49,42.0,8.0,13.0,0.0,600.0,,,0.0,13.0,288.0,380.0,
77,53,43.0,16.0,14.0,650.0,1000.0,,,8.3,5.7,817.0,959.0,
78,61,52.0,16.0,3.0,0.0,600.0,,,1.6,1.4,0.0,964.0,
79,57,48.0,16.0,23.0,0.0,600.0,,,13.9,9.1,381.0,466.0,
80,56,37.0,8.0,6.0,0.0,600.0,,,0.0,6.0,0.0,994.0,
81,55,54.0,8.0,26.0,0.0,600.0,,,0.0,26.0,0.0,970.0,
82,15,47.0,16.0,16.0,0.0,600.0,,,9.2,6.8,0.0,990.0,
83,14,37.0,8.0,11.0,0.0,600.0,,,11.0,0.0,0.0,998.0,
84,11,31.0,8.0,7.0,0.0,600.0,,,7.0,0.0,435.0,512.0,
85,16,22.0,8.0,41.0,0.0,600.0,,,0.0,41.0,0.0,989.0,
86,4,18.0,8.0,35.0,0.0,600.0,,,0.0,35.0,0.0,975.0,
87,28,18.0,8.0,26.0,0.0,600.0,,,0.0,26.0,418.0,447.0,
88,26,52.0,16.0,9.0,0.0,600.0,,,4.9,4.1,0.0,999.0,
89,26,35.0,8.0,15.0,0.0,600.0,,,15.0,0.0,0.0,985.0,
90,31,67.0,8.0,3.0,0.0,600.0,,,0.0,3.0,0.0,966.0,
91,15,19.0,16.0,1.0,0.0,600.0,,,0.6,0.4,0.0,975.0,
92,22,22.0,16.0,2.0,0.0,600.0,,,1.2,0.8,7.0,181.0,
93,18,24.0,8.0,22.0,0.0,600.0,,,0.0,22.0,0.0,990.0,
94,26,27.0,16.0,27.0,0.0,600.0,,,15.9,11.1,0.0,998.0,
95,25,24.0,8.0,20.0,0.0,600.0,,,20.0,0.0,0.0,979.0,
96,22,27.0,16.0,11.0,0.0,600.0,,,7.4,3.6,0.0,992.0,
97,25,21.0,16.0,12.0,0.0,600.0,,,8.1,3.9,0.0,978.0,
98,19,21.0,16.0,10.0,0.0,600.0,,,5.7,4.3,0.0,990.0,
99,20,26.0,16.0,9.0,0.0,600.0,,,5.2,3.8,327.0,438.0,
100,18,18.0,8.0,17.0,650.0,1000.0,,,0.0,17.0,792.0,976.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,
