CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
39,0,45.0,8.0,20.0,0.0,741.6,,,20.0,0.0,567.0,625.0,
40,35,30.0,16.0,10.0,0.0,741.6,,,6.0,4.0,258.0,324.0,
41,35,32.0,16.0,10.0,0.0,741.6,,,6.7,3.3,162.0,238.0,
42,33,32.0,16.0,20.0,0.0,741.6,,,11.0,9.0,67.0,151.0,
43,33,35.0,16.0,10.0,0.0,741.6,,,6.6,3.4,0.0,1167.0,
44,32,30.0,16.0,10.0,0.0,741.6,,,5.8,4.2,354.0,415.0,
45,30,30.0,16.0,10.0,0.0,741.6,,,6.5,3.5,538.0,601.0,
46,30,32.0,8.0,30.0,0.0,741.6,,,0.0,30.0,0.0,1150.0,
47,30,35.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1210.0,
48,28,30.0,16.0,10.0,0.0,741.6,,,6.7,3.3,0.0,1144.0,
49,28,35.0,8.0,10.0,803.4,1236.0,,,0.0,10.0,998.0,1066.0,
50,26,32.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1197.0,
51,25,30.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1230.0,
52,25,35.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1233.0,
53,44,5.0,16.0,20.0,0.0,741.6,,,11.6,8.4,280.0,351.0,
54,42,10.0,16.0,40.0,0.0,741.6,,,23.0,17.0,0.0,1194.0,
55,42,15.0,8.0,10.0,0.0,741.6,,,0.0,10.0,88.0,160.0,
56,40,5.0,8.0,30.0,0.0,741.6,,,0.0,30.0,382.0,438.0,
57,40,15.0,16.0,40.0,0.0,741.6,,,20.8,19.2,0.0,1114.0,
58,38,5.0,16.0,30.0,0.0,741.6,,,19.6,10.4,470.0,535.0,
59,38,15.0,16.0,10.0,0.0,741.6,,,6.4,3.6,0.0,1193.0,
60,35,5.0,16.0,20.0,0.0,741.6,,,11.1,8.9,0.0,1199.0,
61,50,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1156.0,
62,50,35.0,8.0,20.0,0.0,741.6,,,20.0,0.0,258.0,320.0,
63,50,40.0,16.0,50.0,0.0,741.6,,,29.6,20.4,0.0,1176.0,
64,48,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,626.0,694.0,
65,48,40.0,16.0,10.0,0.0,741.6,,,7.2,2.8,71.0,134.0,
66,47,35.0,8.0,10.0,494.4,927.0,,,0.0,10.0,823.0,878.0,
67,47,40.0,8.0,10.0,0.0,741.6,,,0.0,10.0,9.0,81.0,
68,45,30.0,16.0,10.0,494.4,927.0,,,6.3,3.7,730.0,777.0,
69,45,35.0,8.0,10.0,803.4,1236.0,,,10.0,0.0,916.0,972.0,
70,95,30.0,8.0,30.0,0.0,741.6,,,30.0,0.0,384.0,456.0,
71,95,35.0,8.0,20.0,0.0,741.6,,,0.0,20.0,0.0,1130.0,
72,53,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1217.0,
73,92,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1187.0,
74,53,35.0,8.0,50.0,0.0,741.6,,,50.0,0.0,349.0,413.0,
75,45,65.0,16.0,20.0,0.0,741.6,,,14.0,6.0,0.0,1152.0,
76,90,35.0,16.0,10.0,0.0,741.6,,,6.5,3.5,199.0,260.0,
77,88,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,573.0,649.0,
78,88,35.0,16.0,20.0,0.0,741.6,,,12.6,7.4,103.0,171.0,
79,87,30.0,8.0,10.0,0.0,741.6,,,0.0,10.0,668.0,731.0,
80,85,25.0,8.0,10.0,494.4,927.0,,,10.0,0.0,768.0,821.0,
81,85,35.0,8.0,30.0,0.0,741.6,,,30.0,0.0,0.0,1100.0,
82,75,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,0.0,1139.0,
83,72,55.0,16.0,10.0,0.0,741.6,,,6.9,3.1,0.0,1166.0,
84,70,58.0,16.0,20.0,0.0,741.6,,,12.1,7.9,451.0,523.0,
85,68,60.0,8.0,30.0,0.0,741.6,,,0.0,30.0,0.0,1202.0,
86,66,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1198.0,
87,65,55.0,8.0,20.0,0.0,741.6,,,20.0,0.0,82.0,147.0,
88,65,60.0,8.0,30.0,0.0,741.6,,,30.0,0.0,640.0,711.0,
89,63,58.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1167.0,
90,60,55.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1230.0,
91,60,60.0,16.0,10.0,0.0,741.6,,,6.5,3.5,0.0,1177.0,
92,67,85.0,16.0,20.0,0.0,741.6,,,12.8,7.2,366.0,446.0,
93,65,85.0,8.0,40.0,0.0,741.6,,,40.0,0.0,471.0,520.0,
94,65,82.0,8.0,10.0,0.0,741.6,,,0.0,10.0,0.0,1147.0,
95,62,80.0,8.0,30.0,0.0,741.6,,,30.0,0.0,0.0,1121.0,
96,60,80.0,8.0,10.0,0.0,741.6,,,10.0,0.0,0.0,1160.0,
97,60,85.0,16.0,30.0,0.0,741.6,,,18.3,11.7,0.0,1211.0,
98,58,75.0,16.0,20.0,0.0,741.6,,,10.7,9.3,0.0,1205.0,
99,55,80.0,16.0,10.0,494.4,927.0,,,6.5,3.5,738.0,821.0,
100,55,85.0,8.0,20.0,0.0,741.6,,,20.0,0.0,639.0,726.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
