CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
70,35,69.0,8.0,23.0,0.0,144.0,,,0.0,9.2,0.0,13.8,18.0,27.0,221.0,215.0,
71,65,55.0,16.0,14.0,0.0,144.0,,,3.7,1.9,6.2,2.2,21.0,21.0,138.0,134.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,2.1,1.1,3.2,1.6,22.0,14.0,215.0,219.0,
73,2,60.0,8.0,5.0,0.0,144.0,,,0.0,2.0,0.0,3.0,39.0,43.0,145.0,143.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,0.0,3.2,0.0,4.8,64.0,65.0,196.0,205.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,4.1,2.3,6.4,3.2,51.0,49.0,166.0,173.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,12.4,0.0,18.6,0.0,39.0,45.0,138.0,136.0,
77,23,3.0,8.0,7.0,0.0,144.0,,,0.0,2.8,0.0,4.2,36.0,46.0,182.0,185.0,
78,8,56.0,8.0,27.0,0.0,144.0,,,10.8,0.0,16.2,0.0,44.0,47.0,166.0,169.0,
79,6,68.0,16.0,30.0,0.0,144.0,,,7.3,4.7,11.3,6.7,62.0,62.0,145.0,144.0,
80,47,47.0,16.0,13.0,96.0,180.0,,,3.3,1.9,4.6,3.2,93.0,83.0,234.0,228.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,2.8,1.2,4.4,1.6,75.0,77.0,127.0,127.0,
82,27,43.0,8.0,9.0,0.0,144.0,,,3.6,0.0,5.4,0.0,2.0,3.0,146.0,147.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,4.0,1.6,5.8,2.6,7.0,9.0,174.0,177.0,
84,57,29.0,16.0,18.0,0.0,144.0,,,3.9,3.3,6.3,4.5,67.0,68.0,153.0,152.0,
85,63,23.0,16.0,2.0,0.0,144.0,,,0.6,0.2,0.8,0.4,58.0,54.0,152.0,146.0,
86,21,24.0,16.0,28.0,0.0,144.0,,,6.3,4.9,10.8,6.0,59.0,63.0,144.0,141.0,
87,12,24.0,16.0,13.0,0.0,144.0,,,3.5,1.7,4.4,3.4,90.0,91.0,118.0,120.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,5.0,2.6,6.7,4.7,25.0,22.0,138.0,145.0,
89,67,5.0,16.0,25.0,0.0,144.0,,,6.0,4.0,10.0,5.0,44.0,48.0,178.0,183.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,1.6,0.8,2.4,1.2,51.0,53.0,148.0,149.0,
91,49,42.0,8.0,13.0,96.0,180.0,,,5.2,0.0,7.8,0.0,87.0,76.0,218.0,219.0,
92,53,43.0,8.0,14.0,0.0,144.0,,,5.6,0.0,8.4,0.0,14.0,2.0,180.0,181.0,
93,61,52.0,8.0,3.0,0.0,144.0,,,1.2,0.0,1.8,0.0,36.0,48.0,213.0,221.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,5.3,3.9,8.6,5.2,75.0,76.0,144.0,149.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,1.5,0.9,1.8,1.8,20.0,14.0,165.0,163.0,
96,55,54.0,16.0,26.0,96.0,180.0,,,6.6,3.8,8.9,6.7,105.0,101.0,193.0,190.0,
97,4,18.0,16.0,35.0,96.0,180.0,,,8.6,5.4,12.1,8.9,104.0,103.0,170.0,167.0,
98,26,52.0,16.0,9.0,0.0,144.0,,,2.5,1.1,3.3,2.1,14.0,8.0,136.0,142.0,
99,26,35.0,16.0,15.0,0.0,144.0,,,4.3,1.7,5.1,3.9,40.0,37.0,144.0,145.0,
100,31,67.0,8.0,3.0,0.0,144.0,,,1.2,0.0,1.8,0.0,29.0,36.0,224.0,222.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
