CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
72,47,16.0,8.0,25.0,0.0,138.0,,,0.0,10.0,0.0,15.0,17.0,14.0,111.0,111.0,
73,44,17.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,60.0,55.0,109.0,106.0,
74,46,13.0,16.0,8.0,92.0,172.5,,,2.0,1.2,3.1,1.7,72.0,64.0,201.0,197.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,5.0,2.2,6.4,4.4,44.0,43.0,101.0,105.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,5.2,0.0,7.8,0.0,30.0,32.0,126.0,122.0,
77,53,43.0,16.0,14.0,92.0,172.5,,,3.3,2.3,5.7,2.7,61.0,52.0,208.0,213.0,
78,61,52.0,16.0,3.0,0.0,138.0,,,0.8,0.4,1.2,0.6,39.0,39.0,161.0,169.0,
79,57,48.0,8.0,23.0,0.0,138.0,,,0.0,9.2,0.0,13.8,55.0,51.0,136.0,141.0,
80,56,37.0,16.0,6.0,92.0,172.5,,,1.6,0.8,2.1,1.5,60.0,68.0,207.0,200.0,
81,55,54.0,8.0,26.0,0.0,138.0,,,0.0,10.4,0.0,15.6,86.0,84.0,111.0,111.0,
82,15,47.0,16.0,16.0,0.0,138.0,,,3.8,2.6,6.5,3.1,28.0,21.0,96.0,91.0,
83,14,37.0,16.0,11.0,0.0,138.0,,,2.7,1.7,3.9,2.7,16.0,17.0,103.0,102.0,
84,11,31.0,16.0,7.0,0.0,138.0,,,1.9,0.9,2.4,1.8,60.0,62.0,145.0,146.0,
85,16,22.0,16.0,41.0,0.0,138.0,,,10.2,6.2,17.3,7.3,73.0,72.0,121.0,120.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,14.0,0.0,21.0,0.0,78.0,78.0,119.0,118.0,
87,28,18.0,8.0,26.0,0.0,138.0,,,10.4,0.0,15.6,0.0,84.0,81.0,111.0,113.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,1.9,1.7,3.9,1.5,20.0,20.0,141.0,136.0,
89,26,35.0,16.0,15.0,149.5,230.0,,,3.3,2.7,5.8,3.2,123.0,125.0,215.0,214.0,
90,31,67.0,16.0,3.0,0.0,138.0,,,0.6,0.6,1.1,0.7,72.0,73.0,124.0,126.0,
91,15,19.0,8.0,1.0,149.5,230.0,,,0.4,0.0,0.6,0.0,129.0,124.0,196.0,200.0,
92,22,22.0,8.0,2.0,0.0,138.0,,,0.8,0.0,1.2,0.0,15.0,13.0,188.0,194.0,
93,18,24.0,16.0,22.0,0.0,138.0,,,5.9,2.9,7.5,5.7,31.0,40.0,203.0,208.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,10.8,0.0,16.2,0.0,84.0,85.0,121.0,124.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,8.0,0.0,12.0,0.0,12.0,12.0,83.0,85.0,
96,22,27.0,8.0,11.0,92.0,172.5,,,4.4,0.0,6.6,0.0,119.0,116.0,161.0,163.0,
97,25,21.0,16.0,12.0,92.0,172.5,,,3.1,1.7,4.4,2.8,122.0,118.0,156.0,153.0,
98,19,21.0,8.0,10.0,0.0,138.0,,,0.0,4.0,0.0,6.0,29.0,28.0,94.0,93.0,
99,20,26.0,8.0,9.0,0.0,138.0,,,3.6,0.0,5.4,0.0,35.0,37.0,138.0,141.0,
100,18,18.0,16.0,17.0,0.0,138.0,,,4.5,2.3,6.1,4.1,13.0,12.0,206.0,202.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,,,,,
