CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
59,21,24.0,16.0,28.0,0.0,138.0,,,16.9,11.1,14.0,48.0,
60,17,34.0,8.0,3.0,149.5,230.0,,,3.0,0.0,152.0,185.0,
61,12,24.0,8.0,13.0,0.0,138.0,,,13.0,0.0,66.0,96.0,
62,24,58.0,16.0,19.0,0.0,138.0,,,12.8,6.2,45.0,80.0,
63,27,69.0,8.0,10.0,0.0,138.0,,,0.0,10.0,34.0,65.0,
64,15,77.0,8.0,9.0,0.0,138.0,,,9.0,0.0,61.0,93.0,
65,62,77.0,8.0,20.0,0.0,138.0,,,0.0,20.0,47.0,82.0,
66,49,73.0,8.0,25.0,92.0,172.5,,,25.0,0.0,114.0,150.0,
67,67,5.0,16.0,25.0,0.0,138.0,,,14.6,10.4,73.0,105.0,
68,56,39.0,8.0,36.0,92.0,172.5,,,36.0,0.0,132.0,162.0,
69,37,47.0,16.0,6.0,0.0,138.0,,,3.4,2.6,38.0,73.0,
70,37,56.0,8.0,5.0,149.5,230.0,,,5.0,0.0,167.0,199.0,
71,57,68.0,16.0,15.0,0.0,138.0,,,9.2,5.8,66.0,99.0,
72,47,16.0,16.0,25.0,0.0,138.0,,,14.6,10.4,24.0,58.0,
73,44,17.0,16.0,9.0,0.0,138.0,,,5.6,3.4,66.0,100.0,
74,46,13.0,8.0,8.0,92.0,172.5,,,0.0,8.0,136.0,170.0,
75,49,11.0,16.0,18.0,0.0,138.0,,,11.0,7.0,59.0,91.0,
76,49,42.0,8.0,13.0,0.0,138.0,,,0.0,13.0,60.0,94.0,
77,53,43.0,8.0,14.0,149.5,230.0,,,0.0,14.0,169.0,202.0,
78,61,52.0,8.0,3.0,0.0,138.0,,,0.0,3.0,85.0,119.0,
79,57,48.0,16.0,23.0,0.0,138.0,,,16.4,6.6,79.0,113.0,
80,56,37.0,8.0,6.0,149.5,230.0,,,6.0,0.0,167.0,199.0,
81,55,54.0,8.0,26.0,0.0,138.0,,,26.0,0.0,81.0,116.0,
82,15,47.0,8.0,16.0,0.0,138.0,,,0.0,16.0,44.0,77.0,
83,14,37.0,8.0,11.0,0.0,138.0,,,11.0,0.0,32.0,66.0,
84,11,31.0,8.0,7.0,0.0,138.0,,,7.0,0.0,88.0,122.0,
85,16,22.0,8.0,41.0,0.0,138.0,,,0.0,41.0,78.0,112.0,
86,4,18.0,8.0,35.0,0.0,138.0,,,35.0,0.0,84.0,114.0,
87,28,18.0,16.0,26.0,0.0,138.0,,,15.4,10.6,82.0,113.0,
88,26,52.0,16.0,9.0,0.0,138.0,,,5.4,3.6,64.0,97.0,
89,26,35.0,16.0,15.0,149.5,230.0,,,8.1,6.9,165.0,197.0,
90,31,67.0,8.0,3.0,0.0,138.0,,,0.0,3.0,84.0,116.0,
91,15,19.0,8.0,1.0,149.5,230.0,,,1.0,0.0,149.0,182.0,
92,22,22.0,16.0,2.0,0.0,138.0,,,1.1,0.9,15.0,48.0,
93,18,24.0,8.0,22.0,149.5,230.0,,,0.0,22.0,169.0,200.0,
94,26,27.0,8.0,27.0,0.0,138.0,,,27.0,0.0,90.0,123.0,
95,25,24.0,8.0,20.0,0.0,138.0,,,20.0,0.0,28.0,59.0,
96,22,27.0,16.0,11.0,92.0,172.5,,,7.3,3.7,125.0,158.0,
97,25,21.0,8.0,12.0,92.0,172.5,,,0.0,12.0,120.0,155.0,
98,19,21.0,16.0,10.0,0.0,138.0,,,6.8,3.2,45.0,78.0,
99,20,26.0,16.0,9.0,0.0,138.0,,,6.3,2.7,73.0,103.0,
100,18,18.0,16.0,17.0,149.5,230.0,,,9.7,7.3,165.0,195.0,
101,35,35.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
