CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,RES_TW_1_START,RES_TW_1_END,Unnamed: 13
39,60,80.0,16.0,10.0,0.0,144.0,,,6.5,3.5,35.0,68.0,
40,60,85.0,16.0,30.0,0.0,144.0,,,20.9,9.1,82.0,115.0,
41,58,75.0,8.0,20.0,0.0,144.0,,,0.0,20.0,91.0,125.0,
42,55,80.0,8.0,10.0,0.0,144.0,,,0.0,10.0,32.0,63.0,
43,55,85.0,8.0,20.0,96.0,180.0,,,20.0,0.0,127.0,160.0,
44,55,82.0,8.0,10.0,0.0,144.0,,,0.0,10.0,63.0,95.0,
45,20,82.0,8.0,10.0,0.0,144.0,,,10.0,0.0,35.0,70.0,
46,18,80.0,8.0,10.0,0.0,144.0,,,10.0,0.0,112.0,143.0,
47,2,45.0,16.0,10.0,0.0,144.0,,,5.8,4.2,45.0,77.0,
48,42,5.0,8.0,10.0,96.0,180.0,,,0.0,10.0,149.0,181.0,
49,42,12.0,16.0,10.0,0.0,144.0,,,6.5,3.5,101.0,136.0,
50,72,35.0,8.0,30.0,96.0,180.0,,,30.0,0.0,113.0,149.0,
51,55,20.0,8.0,19.0,0.0,144.0,,,0.0,19.0,81.0,116.0,
52,25,30.0,8.0,3.0,0.0,144.0,,,0.0,3.0,50.0,83.0,
53,20,50.0,8.0,5.0,0.0,144.0,,,5.0,0.0,91.0,124.0,
54,55,60.0,16.0,16.0,96.0,180.0,,,11.1,4.9,139.0,170.0,
55,30,60.0,8.0,16.0,96.0,180.0,,,0.0,16.0,137.0,171.0,
56,50,35.0,16.0,19.0,96.0,180.0,,,11.3,7.7,127.0,161.0,
57,30,25.0,16.0,23.0,0.0,144.0,,,15.0,8.0,93.0,126.0,
58,15,10.0,8.0,20.0,96.0,180.0,,,0.0,20.0,149.0,185.0,
59,10,20.0,8.0,19.0,0.0,144.0,,,19.0,0.0,40.0,73.0,
60,15,60.0,8.0,17.0,156.0,240.0,,,0.0,17.0,152.0,188.0,
61,45,65.0,8.0,9.0,0.0,144.0,,,0.0,9.0,63.0,99.0,
62,65,35.0,8.0,3.0,0.0,144.0,,,3.0,0.0,52.0,85.0,
63,65,20.0,8.0,6.0,0.0,144.0,,,6.0,0.0,39.0,69.0,
64,45,30.0,16.0,17.0,0.0,144.0,,,9.2,7.8,52.0,84.0,
65,35,40.0,8.0,16.0,0.0,144.0,,,16.0,0.0,10.0,43.0,
66,41,37.0,8.0,16.0,96.0,180.0,,,0.0,16.0,131.0,163.0,
67,64,42.0,8.0,9.0,0.0,144.0,,,0.0,9.0,68.0,103.0,
68,40,60.0,8.0,21.0,96.0,180.0,,,21.0,0.0,141.0,176.0,
69,31,52.0,16.0,27.0,0.0,144.0,,,17.7,9.3,41.0,73.0,
70,35,69.0,8.0,23.0,156.0,240.0,,,23.0,0.0,180.0,211.0,
71,65,55.0,8.0,14.0,0.0,144.0,,,14.0,0.0,62.0,98.0,
72,63,65.0,16.0,8.0,0.0,144.0,,,5.7,2.3,28.0,63.0,
73,2,60.0,16.0,5.0,0.0,144.0,,,3.2,1.8,75.0,109.0,
74,20,20.0,8.0,8.0,96.0,180.0,,,0.0,8.0,140.0,174.0,
75,5,5.0,16.0,16.0,0.0,144.0,,,10.7,5.3,74.0,104.0,
76,60,12.0,8.0,31.0,0.0,144.0,,,0.0,31.0,74.0,106.0,
77,23,3.0,16.0,7.0,96.0,180.0,,,3.9,3.1,149.0,183.0,
78,8,56.0,16.0,27.0,0.0,144.0,,,19.6,7.4,89.0,121.0,
79,6,68.0,8.0,30.0,0.0,144.0,,,30.0,0.0,89.0,120.0,
80,47,47.0,8.0,13.0,156.0,240.0,,,13.0,0.0,192.0,225.0,
81,49,58.0,16.0,10.0,0.0,144.0,,,5.8,4.2,84.0,119.0,
82,27,43.0,16.0,9.0,0.0,144.0,,,5.1,3.9,42.0,74.0,
83,37,31.0,16.0,14.0,0.0,144.0,,,9.7,4.3,32.0,68.0,
84,57,29.0,16.0,18.0,0.0,144.0,,,12.9,5.1,96.0,127.0,
85,63,23.0,16.0,2.0,0.0,144.0,,,1.3,0.7,86.0,119.0,
86,21,24.0,8.0,28.0,0.0,144.0,,,28.0,0.0,84.0,117.0,
87,12,24.0,8.0,13.0,0.0,144.0,,,13.0,0.0,88.0,122.0,
88,24,58.0,16.0,19.0,0.0,144.0,,,11.0,8.0,64.0,98.0,
89,67,5.0,8.0,25.0,96.0,180.0,,,0.0,25.0,143.0,177.0,
90,37,47.0,16.0,6.0,0.0,144.0,,,3.7,2.3,84.0,116.0,
91,49,42.0,16.0,13.0,156.0,240.0,,,7.6,5.4,165.0,198.0,
92,53,43.0,8.0,14.0,0.0,144.0,,,0.0,14.0,12.0,46.0,
93,61,52.0,8.0,3.0,156.0,240.0,,,3.0,0.0,175.0,209.0,
94,57,48.0,16.0,23.0,0.0,144.0,,,14.1,8.9,93.0,128.0,
95,56,37.0,16.0,6.0,0.0,144.0,,,4.0,2.0,34.0,64.0,
96,55,54.0,8.0,26.0,96.0,180.0,,,0.0,26.0,131.0,162.0,
97,4,18.0,8.0,35.0,96.0,180.0,,,35.0,0.0,120.0,150.0,
98,26,52.0,8.0,9.0,0.0,144.0,,,0.0,9.0,44.0,76.0,
99,26,35.0,8.0,15.0,0.0,144.0,,,15.0,0.0,74.0,108.0,
100,31,67.0,16.0,3.0,156.0,240.0,,,2.1,0.9,178.0,213.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
capacity,200,,,,,,,,,,,,
