CUST NO.,XCOORD.,YCOORD.,updated_SERVICE_TIME,DEMAND,TW_START,TW_END,Unnamed: 7,Unnamed: 8,PROD_DEMAND_1_1,PROD_DEMAND_1_2,PROD_DEMAND_2_1,PROD_DEMAND_2_2,RES_TW_1_START,RES_TW_2_START,RES_TW_1_END,RES_TW_2_END,Unnamed: 17
17,0,45.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,697.0,698.0,829.0,833.0,
18,44,5.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,327.0,330.0,465.0,465.0,
19,42,10.0,16.0,40.0,0.0,576.0,,,11.7,4.3,16.8,7.2,247.0,249.0,386.0,381.0,
20,42,15.0,8.0,10.0,384.0,720.0,,,0.0,4.0,0.0,6.0,534.0,525.0,665.0,657.0,
21,40,5.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.7,2.3,212.0,207.0,336.0,339.0,
22,40,15.0,16.0,40.0,0.0,576.0,,,10.9,5.1,14.9,9.1,369.0,364.0,506.0,497.0,
23,38,5.0,8.0,30.0,0.0,576.0,,,12.0,0.0,18.0,0.0,189.0,200.0,332.0,321.0,
24,38,15.0,8.0,10.0,624.0,960.0,,,0.0,4.0,0.0,6.0,670.0,678.0,812.0,808.0,
25,35,5.0,8.0,20.0,624.0,960.0,,,8.0,0.0,12.0,0.0,779.0,776.0,911.0,912.0,
26,95,30.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,518.0,521.0,649.0,659.0,
27,95,35.0,16.0,20.0,0.0,576.0,,,5.8,2.2,8.1,3.9,134.0,146.0,273.0,275.0,
28,92,30.0,16.0,10.0,0.0,576.0,,,2.4,1.6,3.6,2.4,138.0,141.0,272.0,274.0,
29,90,35.0,16.0,10.0,0.0,576.0,,,2.2,1.8,4.0,2.0,188.0,191.0,326.0,323.0,
30,88,30.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,241.0,237.0,375.0,366.0,
31,88,35.0,16.0,20.0,0.0,576.0,,,4.9,3.1,7.6,4.4,156.0,161.0,294.0,286.0,
32,87,30.0,16.0,10.0,624.0,960.0,,,2.4,1.6,4.2,1.8,614.0,613.0,747.0,745.0,
33,85,25.0,8.0,10.0,0.0,576.0,,,4.0,0.0,6.0,0.0,75.0,70.0,206.0,210.0,
34,85,35.0,8.0,30.0,384.0,720.0,,,0.0,12.0,0.0,18.0,478.0,478.0,611.0,612.0,
35,67,85.0,8.0,20.0,624.0,960.0,,,0.0,8.0,0.0,12.0,654.0,647.0,785.0,787.0,
36,65,85.0,8.0,40.0,0.0,576.0,,,16.0,0.0,24.0,0.0,42.0,37.0,165.0,173.0,
37,65,82.0,8.0,10.0,384.0,720.0,,,4.0,0.0,6.0,0.0,548.0,557.0,688.0,685.0,
38,62,80.0,16.0,30.0,0.0,576.0,,,8.3,3.7,11.8,6.2,277.0,278.0,398.0,399.0,
39,60,80.0,16.0,10.0,0.0,576.0,,,2.9,1.1,3.5,2.5,59.0,60.0,194.0,194.0,
40,60,85.0,8.0,30.0,0.0,576.0,,,0.0,12.0,0.0,18.0,323.0,328.0,456.0,455.0,
41,58,75.0,8.0,20.0,0.0,576.0,,,0.0,8.0,0.0,12.0,364.0,375.0,501.0,506.0,
42,55,80.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,28.0,21.0,160.0,161.0,
43,55,85.0,16.0,20.0,384.0,720.0,,,4.8,3.2,7.3,4.7,565.0,572.0,700.0,701.0,
44,55,82.0,16.0,10.0,0.0,576.0,,,2.8,1.2,3.8,2.2,208.0,215.0,342.0,346.0,
45,20,82.0,16.0,10.0,0.0,576.0,,,2.3,1.7,3.2,2.8,31.0,34.0,161.0,158.0,
46,18,80.0,16.0,10.0,384.0,720.0,,,2.7,1.3,3.7,2.3,487.0,479.0,615.0,616.0,
47,2,45.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,102.0,99.0,234.0,234.0,
48,42,5.0,16.0,10.0,624.0,960.0,,,2.6,1.4,3.7,2.3,722.0,723.0,860.0,853.0,
49,42,12.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,428.0,440.0,572.0,565.0,
50,72,35.0,8.0,30.0,384.0,720.0,,,12.0,0.0,18.0,0.0,503.0,496.0,636.0,633.0,
51,55,20.0,8.0,19.0,0.0,576.0,,,0.0,7.6,0.0,11.4,320.0,314.0,448.0,455.0,
52,25,30.0,8.0,3.0,0.0,576.0,,,1.2,0.0,1.8,0.0,166.0,175.0,301.0,296.0,
53,20,50.0,8.0,5.0,0.0,576.0,,,0.0,2.0,0.0,3.0,372.0,369.0,505.0,502.0,
54,55,60.0,8.0,16.0,384.0,720.0,,,6.4,0.0,9.6,0.0,590.0,600.0,729.0,733.0,
55,30,60.0,16.0,16.0,384.0,720.0,,,4.0,2.4,5.6,4.0,595.0,587.0,722.0,731.0,
56,50,35.0,8.0,19.0,384.0,720.0,,,7.6,0.0,11.4,0.0,550.0,555.0,681.0,680.0,
57,30,25.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,397.0,386.0,527.0,518.0,
58,15,10.0,16.0,20.0,624.0,960.0,,,4.6,3.4,7.6,4.4,775.0,780.0,905.0,905.0,
59,10,20.0,16.0,19.0,0.0,576.0,,,4.4,3.2,7.3,4.1,30.0,37.0,164.0,173.0,
60,15,60.0,8.0,17.0,624.0,960.0,,,6.8,0.0,10.2,0.0,691.0,689.0,816.0,826.0,
61,45,65.0,16.0,9.0,0.0,576.0,,,1.9,1.7,3.3,2.1,255.0,256.0,384.0,386.0,
62,65,35.0,16.0,3.0,0.0,576.0,,,0.7,0.5,1.1,0.7,156.0,159.0,291.0,293.0,
63,65,20.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,29.0,37.0,163.0,169.0,
64,45,30.0,16.0,17.0,0.0,576.0,,,3.9,2.9,5.7,4.5,189.0,179.0,319.0,319.0,
65,35,40.0,16.0,16.0,0.0,576.0,,,3.9,2.5,5.6,4.0,5.0,6.0,135.0,138.0,
66,41,37.0,16.0,16.0,384.0,720.0,,,4.3,2.1,5.4,4.2,558.0,561.0,693.0,698.0,
67,64,42.0,16.0,9.0,0.0,576.0,,,2.0,1.6,3.7,1.7,261.0,258.0,390.0,400.0,
68,40,60.0,8.0,21.0,384.0,720.0,,,8.4,0.0,12.6,0.0,602.0,602.0,737.0,733.0,
69,31,52.0,8.0,27.0,0.0,576.0,,,0.0,10.8,0.0,16.2,145.0,152.0,281.0,285.0,
70,35,69.0,16.0,23.0,624.0,960.0,,,5.8,3.4,8.7,5.1,807.0,798.0,936.0,934.0,
71,65,55.0,16.0,14.0,0.0,576.0,,,3.5,2.1,5.8,2.6,236.0,233.0,367.0,367.0,
72,63,65.0,16.0,8.0,0.0,576.0,,,2.0,1.2,3.3,1.5,48.0,49.0,182.0,183.0,
73,2,60.0,8.0,5.0,0.0,576.0,,,2.0,0.0,3.0,0.0,277.0,280.0,410.0,409.0,
74,20,20.0,8.0,8.0,624.0,960.0,,,0.0,3.2,0.0,4.8,640.0,645.0,765.0,768.0,
75,5,5.0,16.0,16.0,0.0,576.0,,,4.1,2.3,5.7,3.9,226.0,224.0,359.0,357.0,
76,60,12.0,16.0,31.0,0.0,576.0,,,7.2,5.2,9.9,8.7,265.0,264.0,388.0,399.0,
77,23,3.0,8.0,7.0,624.0,960.0,,,2.8,0.0,4.2,0.0,757.0,755.0,894.0,893.0,
78,8,56.0,8.0,27.0,0.0,576.0,,,0.0,10.8,0.0,16.2,357.0,360.0,492.0,487.0,
79,6,68.0,16.0,30.0,0.0,576.0,,,8.6,3.4,9.8,8.2,343.0,351.0,484.0,478.0,
80,47,47.0,8.0,13.0,624.0,960.0,,,5.2,0.0,7.8,0.0,822.0,817.0,952.0,943.0,
81,49,58.0,8.0,10.0,0.0,576.0,,,0.0,4.0,0.0,6.0,348.0,354.0,475.0,475.0,
82,27,43.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,148.0,141.0,284.0,280.0,
83,37,31.0,16.0,14.0,0.0,576.0,,,3.2,2.4,5.2,3.2,100.0,99.0,225.0,229.0,
84,57,29.0,16.0,18.0,0.0,576.0,,,3.8,3.4,6.5,4.3,394.0,392.0,527.0,516.0,
85,63,23.0,8.0,2.0,0.0,576.0,,,0.8,0.0,1.2,0.0,341.0,334.0,467.0,475.0,
86,21,24.0,8.0,28.0,0.0,576.0,,,11.2,0.0,16.8,0.0,345.0,340.0,477.0,473.0,
87,12,24.0,16.0,13.0,0.0,576.0,,,3.6,1.6,4.6,3.2,356.0,352.0,490.0,480.0,
88,24,58.0,16.0,19.0,0.0,576.0,,,4.7,2.9,7.9,3.5,259.0,260.0,390.0,380.0,
89,67,5.0,16.0,25.0,624.0,960.0,,,6.4,3.6,9.3,5.7,713.0,709.0,834.0,840.0,
90,37,47.0,8.0,6.0,0.0,576.0,,,2.4,0.0,3.6,0.0,357.0,352.0,484.0,490.0,
91,49,42.0,16.0,13.0,624.0,960.0,,,3.5,1.7,4.6,3.2,713.0,717.0,840.0,845.0,
92,53,43.0,16.0,14.0,0.0,576.0,,,3.8,1.8,5.3,3.1,14.0,6.0,138.0,146.0,
93,61,52.0,16.0,3.0,624.0,960.0,,,0.8,0.4,1.2,0.6,797.0,801.0,936.0,938.0,
94,57,48.0,8.0,23.0,0.0,576.0,,,9.2,0.0,13.8,0.0,386.0,391.0,513.0,516.0,
95,56,37.0,8.0,6.0,0.0,576.0,,,0.0,2.4,0.0,3.6,89.0,90.0,230.0,232.0,
96,55,54.0,16.0,26.0,384.0,720.0,,,6.0,4.4,10.6,5.0,551.0,552.0,682.0,690.0,
97,4,18.0,8.0,35.0,384.0,720.0,,,0.0,14.0,0.0,21.0,535.0,546.0,675.0,671.0,
98,26,52.0,8.0,9.0,0.0,576.0,,,3.6,0.0,5.4,0.0,170.0,166.0,292.0,297.0,
99,26,35.0,16.0,15.0,0.0,576.0,,,3.6,2.4,5.6,3.4,296.0,296.0,436.0,436.0,
100,31,67.0,16.0,3.0,624.0,960.0,,,0.8,0.4,1.0,0.8,802.0,809.0,942.0,933.0,
101,40,50.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
capacity,1000,,,,,,,,,,,,,,,,
